frame,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
23001,20.032584,19.834448,19.839869,0.000000,0.000376,0.000000,0.000000,0.053125,0.015916,0.636292,632,8107234,123697,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23002,19.931125,19.810707,19.788111,0.000000,0.000458,0.000000,0.000000,0.084416,0.020750,0.899499,638,8107103,123679,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
23003,20.390375,20.223383,20.239055,0.000000,0.000417,0.000000,0.000000,0.071583,0.016042,1.332000,634,8111806,126319,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23004,20.027791,19.826843,19.839372,0.000000,0.000333,0.000000,0.000000,0.058084,0.015125,0.990125,631,8102655,123625,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23005,20.167667,20.023793,20.044333,0.000000,0.000416,0.000000,0.000000,0.062500,0.025250,1.291500,640,8107042,123772,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
23006,20.332167,20.150380,20.170966,0.000000,0.000416,0.000000,0.000000,0.060541,0.015875,0.948750,632,8107286,126413,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23007,19.765083,19.585705,19.604787,0.000000,0.000457,0.000000,0.000000,0.054292,0.014291,1.310083,634,8107232,123770,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23008,20.019083,19.867015,19.887537,0.000000,0.000292,0.000000,0.000000,0.055375,0.015125,1.281124,639,8107043,123799,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
23009,19.502459,19.335835,19.344452,0.000000,0.000417,0.000000,0.000000,0.054875,0.023041,0.609708,631,8107266,126134,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
23010,18.821500,18.644239,18.617376,0.000000,0.000626,0.000000,0.000000,0.070875,0.043708,1.306000,634,8107302,124020,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
