frame,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
31,21.853750,21.730286,21.736290,0.000000,0.000333,0.000000,0.000000,0.040041,0.011834,1.220376,641,8102636,171453,0,302,0,302,0,0,0,0,0,0,21046,14400,3510,3136,0
32,11.626291,11.492467,6.513539,0.000000,4.965666,4.325846,0.639654,0.030125,0.009375,0.639125,637,8076180,146910,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
33,22.119625,22.041146,22.026222,0.000000,0.000208,0.000000,0.000000,0.036750,0.016834,1.221125,646,8133470,171498,0,302,0,302,0,0,0,0,0,0,21046,14400,3510,3136,0
34,10.998000,10.865175,6.397533,0.000000,4.462042,3.989763,0.472112,0.021625,0.006500,0.613334,630,8076395,154858,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
35,21.725334,21.628417,21.634007,0.000000,0.000249,0.000000,0.000000,0.028625,0.012250,1.063625,650,8123941,160128,0,302,0,302,0,0,0,0,0,0,22848,14400,4680,3768,0
36,12.089625,11.979649,6.420904,0.000000,5.566416,4.713138,0.853112,0.021333,0.005792,0.482917,631,8085712,154350,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
37,21.969208,21.864187,21.867146,0.000000,0.000209,0.000000,0.000000,0.026458,0.006750,0.899999,642,8118085,167768,0,302,0,302,0,0,0,0,0,0,21046,14400,3510,3136,0
38,11.048167,10.940002,6.325874,0.000000,4.622001,4.097513,0.524362,0.018500,0.004875,0.609750,638,8091606,144286,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
39,21.507416,21.409070,21.414363,0.000000,0.000167,0.000000,0.000000,0.022750,0.012500,1.061750,643,8118042,166150,0,302,0,302,0,0,0,0,0,0,21046,14400,3510,3136,0
40,12.298667,12.188798,6.375592,0.000000,5.821709,4.896680,0.924945,0.022542,0.006458,0.609500,631,8091833,152241,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
41,21.967458,21.855032,21.861158,0.000000,0.000252,0.000000,0.000000,0.019917,0.012750,1.054000,651,8102444,156204,0,302,0,302,0,0,0,0,0,0,23497,14400,4680,4417,0
42,10.807584,10.707708,6.219826,0.000000,4.491208,4.010513,0.480570,0.017708,0.005292,0.293917,632,8107217,152259,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
43,21.659541,21.556898,21.557128,0.000000,0.000208,0.000000,0.000000,0.019500,0.013959,0.900374,641,8118086,168091,0,302,0,302,0,0,0,0,0,0,21666,14400,3510,3756,0
44,12.402500,12.294292,6.298996,0.000000,6.002459,5.017929,0.984404,0.018834,0.004833,0.607500,639,8091597,140376,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
45,22.451209,22.410157,22.375624,0.000000,0.000501,0.000000,0.000000,0.049833,0.043125,1.616376,647,8148935,166249,0,302,0,302,0,0,0,0,0,0,21629,14400,3510,3719,0
46,9.954708,9.903114,6.598661,0.000000,3.283793,3.205555,0.078112,0.034000,0.109792,0.462291,635,8138146,152255,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
47,21.233208,21.013037,21.004761,0.000000,0.000167,0.000000,0.000000,0.024334,0.007125,0.900541,644,8040689,146393,0,302,0,302,0,0,0,0,0,0,23431,14400,4680,4351,0
48,13.220209,13.111281,6.294673,0.000000,6.931708,5.674457,1.257168,0.020833,0.005750,0.617708,631,8091785,147015,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
49,22.163375,22.050169,22.048121,0.000000,0.000292,0.000000,0.000000,0.024416,0.006959,1.221125,643,8102643,159865,0,302,0,302,0,0,0,0,0,0,21615,14400,3510,3705,0
50,10.309833,10.257965,6.267013,0.000000,3.996208,3.680263,0.315821,0.048833,0.023292,0.633500,643,8137917,140356,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
51,21.412458,21.264976,21.257527,0.000000,0.000125,0.000000,0.000000,0.021042,0.007417,1.230874,642,8087166,156659,0,302,0,302,0,0,0,0,0,0,21592,14400,3510,3682,0
52,12.830625,12.721776,6.248699,0.000000,6.470709,5.329596,1.140987,0.023500,0.006875,0.620083,631,8091803,144404,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
53,21.621167,21.515114,21.518417,0.000000,0.000125,0.000000,0.000000,0.021333,0.006042,1.236958,650,8117963,148860,0,302,0,302,0,0,0,0,0,0,23329,14400,4680,4249,0
54,11.106458,10.999958,6.181332,0.000000,4.819667,4.227180,0.592320,0.022709,0.006458,0.609000,632,8091737,145075,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
55,21.429542,21.329124,21.335333,0.000000,0.000249,0.000000,0.000000,0.020458,0.013292,1.218416,642,8118072,156610,0,302,0,302,0,0,0,0,0,0,21458,14400,3510,3548,0
56,12.536875,12.428339,6.221655,0.000000,6.214876,5.159888,1.054821,0.022708,0.005834,0.608958,641,8091598,133313,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
57,21.917250,21.828457,21.833801,0.000000,0.000166,0.000000,0.000000,0.023875,0.017625,1.164000,641,8118043,154591,0,302,0,302,0,0,0,0,0,0,21451,14400,3510,3541,0
