frame,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
31,21.837417,21.708235,21.714318,0.000000,0.000209,0.000000,0.000000,0.035916,0.015125,1.248501,639,8087161,169539,0,302,0,302,0,0,0,0,0,0,21046,14400,3510,3136,0
32,11.746958,11.620758,6.579000,0.000000,5.050875,4.382597,0.668070,0.036250,0.013583,0.616292,639,8091601,148217,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
33,21.819750,21.737918,21.740334,0.000000,0.000250,0.000000,0.000000,0.033792,0.016541,1.258500,645,8118047,170193,0,302,0,302,0,0,0,0,0,0,21046,14400,3510,3136,0
34,11.370500,11.255192,6.554277,0.000000,4.707084,4.151014,0.555861,0.034375,0.008375,0.606584,631,8091811,156164,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
35,21.567417,21.469221,21.469967,0.000000,0.000251,0.000000,0.000000,0.034166,0.009125,1.270542,647,8102477,159299,0,302,0,302,0,0,0,0,0,0,22848,14400,4680,3768,0
36,12.081583,11.976831,6.598386,0.000000,5.348584,4.579181,0.769278,0.046000,0.009583,0.640791,634,8107207,156173,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
37,21.812583,21.687915,21.677964,0.000000,0.000251,0.000000,0.000000,0.035792,0.008083,1.099125,641,8102639,167376,0,302,0,302,0,0,0,0,0,0,21046,14400,3510,3136,0
38,11.272125,11.172585,6.616418,0.000000,4.557415,4.054138,0.502903,0.028292,0.006375,0.681125,637,8107048,145591,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
39,21.502417,21.396586,21.356419,0.000000,0.000251,0.000000,0.000000,0.030542,0.014750,0.928792,642,8102600,164728,0,302,0,302,0,0,0,0,0,0,21046,14400,3510,3136,0
40,12.150375,12.070899,6.562091,0.000000,5.513583,4.691389,0.821986,0.038833,0.023250,0.609750,633,8122705,155171,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
41,21.921167,21.809897,21.808424,0.000000,0.000125,0.000000,0.000000,0.037416,0.009750,0.772625,651,8102466,156209,0,302,0,302,0,0,0,0,0,0,23497,14400,4680,4417,0
42,11.077666,10.960048,6.516167,0.000000,4.434624,3.969389,0.465069,0.026334,0.017625,0.287125,632,8091783,151324,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
43,22.032459,21.918802,21.869104,0.000000,0.000166,0.000000,0.000000,0.031125,0.008791,0.789708,639,8102624,166790,0,302,0,302,0,0,0,0,0,0,21666,14400,3510,3756,0
44,11.291208,11.211839,7.060000,0.000000,3.963708,3.658263,0.305153,0.048333,0.034084,0.293125,642,8122506,143419,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
45,22.520708,22.388028,22.285371,0.000000,0.000208,0.000000,0.000000,0.046959,0.011666,1.649667,644,8102595,162333,0,302,0,302,0,0,0,0,0,0,21629,14400,3510,3719,0
46,10.742334,10.650923,6.671228,0.000000,3.973334,3.663889,0.309070,0.046541,0.018792,0.619542,633,8107258,149638,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
