frame,acquire_begin_time_s,acquire_end_time_s,registered_time_s,presented_time_s
105,540385.852684083,540385.858125375,540385.858200500,540385.906533750
106,540385.869301250,540385.874929083,540385.874969833,540385.923200250
107,540385.886481083,540385.891648375,540385.891687959,540385.939866583
108,540385.902715917,540385.908227167,540385.908263542,540385.956533042
109,540385.919305750,540385.924882583,540385.924927042,540385.973199500
110,540385.936377958,540385.941563417,540385.941598667,540385.989865875
111,540385.952539333,540385.958022500,540385.958057792,540386.006532375
112,540385.968987833,540385.974909542,540385.974946208,540386.023198792
113,540385.986199708,540385.991580417,540385.991612750,540386.039865208
114,540386.003112208,540386.008215917,540386.008265917,540386.056531667
115,540386.019770042,540386.024825792,540386.024861167,540386.073198083
116,540386.040645959,540386.041525125,540386.041567667,540386.089864542
117,540386.057390042,540386.058199125,540386.058237958,540386.106530958
118,540386.069016500,540386.074898292,540386.074935708,540386.123197375
119,540386.085844208,540386.091618125,540386.091654708,540386.139863792
120,540386.102823375,540386.108201458,540386.108231917,540386.156530250
121,540386.119811083,540386.124904667,540386.124935500,540386.173196708
122,540386.136563750,540386.141472542,540386.141497417,540386.189863125
123,540386.152609667,540386.158111208,540386.158133708,540386.206529542
124,540386.169687375,540386.174808417,540386.174829875,540386.223196000
125,540386.185937708,540386.191494375,540386.191516500,540386.239862417
126,540386.202625417,540386.208155292,540386.208177083,540386.256528833
127,540386.219224542,540386.224785042,540386.224818125,540386.273195292
128,540386.236061542,540386.241488250,540386.241514250,540386.289861708
129,540386.252479958,540386.258070708,540386.258092375,540386.306528125
130,540386.269335958,540386.274778250,540386.274799792,540386.323194542
131,540386.288463417,540386.291427167,540386.291450625,540386.339861042
132,540386.302144167,540386.308086000,540386.308107958,540386.356527458
133,540386.319202958,540386.324756958,540386.324779417,540386.373193917
134,540386.335845375,540386.341430917,540386.341459375,540386.389860333
135,540386.352062125,540386.358082000,540386.358103167,540386.406526750
136,540386.370237292,540386.374631417,540386.374654958,540386.423193208
137,540386.385457625,540386.391078708,540386.391181333,540386.439859625
138,540386.403611750,540386.408189625,540386.408230125,540386.456526083
139,540386.419949542,540386.424776500,540386.424814708,540386.473192459
140,540386.436556625,540386.441552583,540386.441592417,540386.489858875
141,540386.452558125,540386.458091167,540386.458126292,540386.506525334
142,540386.469077333,540386.474821000,540386.474853750,540386.523191750
143,540386.486339125,540386.491465167,540386.491501625,540386.539858167
144,540386.501968958,540386.508103958,540386.508141667,540386.556524625
145,540386.519387833,540386.524831667,540386.524864292,540386.573191042
146,540386.535690083,540386.541445208,540386.541484667,540386.589857500
147,540386.552122958,540386.558114375,540386.558149333,540386.606523917
148,540386.569053250,540386.574754042,540386.574785959,540386.623190375
149,540386.585256333,540386.591603208,540386.591635333,540386.639856833
150,540386.602118583,540386.608128125,540386.608165167,540386.656523208
151,540386.619000125,540386.624786709,540386.624817209,540386.673189667
152,540386.635343917,540386.641424708,540386.641458417,540386.689856042
153,540386.651948125,540386.658089084,540386.658119875,540386.706522458
154,540386.668496333,540386.674853750,540386.674885167,540386.723188917
155,540386.686598125,540386.691514542,540386.691550708,540386.739855375
156,540386.703569792,540386.708156667,540386.708192250,540386.756521792
157,540386.719524333,540386.724910250,540386.724945208,540386.773188292
158,540386.735681167,540386.741644625,540386.741681833,540386.789854667
159,540386.753129375,540386.758229042,540386.758266375,540386.806521167
160,540386.769753209,540386.774784125,540386.774817167,540386.823187583
161,540386.785756042,540386.791407083,540386.791439708,540386.839854000
162,540386.802350667,540386.808098667,540386.808134667,540386.856520417
163,540386.819274209,540386.824767000,540386.824800250,540386.873186875
164,540386.835771583,540386.841560625,540386.841592625,540386.889853250
165,540386.852692417,540386.858116542,540386.858160292,540386.906519667
166,540386.868796708,540386.874452833,540386.874486708,540386.923186125
167,540386.886211250,540386.891503083,540386.891547292,540386.939852542
168,540386.903164042,540386.908065042,540386.908107292,540386.956518958
169,540386.920287167,540386.924800875,540386.924849625,540386.973185375
170,540386.936612917,540386.941457000,540386.941497792,540386.989851875
171,540386.952639208,540386.958008375,540386.958067542,540387.006518250
172,540386.970347667,540386.974506833,540386.974567292,540387.023184750
173,540386.986097875,540386.991245625,540386.991310000,540387.039851125
174,540387.004982542,540387.007778083,540387.007843500,540387.056517583
175,540387.023002833,540387.024569209,540387.024638417,540387.073184042
176,540387.038426042,540387.041157000,540387.041226917,540387.089850458
177,540387.052577292,540387.058197708,540387.058255833,540387.106516917
178,540387.069250292,540387.074461125,540387.074520458,540387.123183333
179,540387.085304000,540387.091172958,540387.091230167,540387.139849792
180,540387.101966292,540387.107940583,540387.108006708,540387.156516208
181,540387.120216875,540387.124428667,540387.124483125,540387.173182625
182,540387.135901292,540387.141209583,540387.141241542,540387.189849042
183,540387.152592750,540387.158269917,540387.158312875,540387.206515542
184,540387.170289292,540387.174791250,540387.174823792,540387.223181958
185,540387.186424417,540387.191416792,540387.191456000,540387.239848375
186,540387.203530125,540387.208161667,540387.208197625,540387.256514792
187,540387.219309917,540387.224834792,540387.224869500,540387.273181250
188,540387.235286208,540387.241573667,540387.241614083,540387.289847708
189,540387.252472667,540387.258122333,540387.258155667,540387.306514042
190,540387.269182042,540387.274792750,540387.274824417,540387.323180583
191,540387.285298417,540387.291495500,540387.291528667,540387.339847000
192,540387.302304000,540387.308111125,540387.308143209,540387.356513375
193,540387.318615709,540387.324774334,540387.324811667,540387.373179750
194,540387.335454208,540387.341533958,540387.341570500,540387.389846292
195,540387.352394125,540387.358168375,540387.358200500,540387.406512708
196,540387.368861000,540387.374774750,540387.374811167,540387.423179125
197,540387.385136583,540387.391544125,540387.391620375,540387.439845583
198,540387.403343167,540387.408204583,540387.408238875,540387.456512042
199,540387.418888500,540387.424825333,540387.424859792,540387.473178458
200,540387.435174917,540387.441527500,540387.441573333,540387.489844875
201,540387.452409167,540387.458304125,540387.458340208,540387.506511292
202,540387.469177042,540387.474909375,540387.474953250,540387.523177750
203,540387.485198833,540387.491532583,540387.491577500,540387.539844167
204,540387.502213417,540387.508271000,540387.508305667,540387.556510583
205,540387.519093292,540387.524792583,540387.524830833,540387.573177083
206,540387.535501458,540387.541529208,540387.541565167,540387.589843458
207,540387.552700042,540387.558085833,540387.558119708,540387.606509875
208,540387.568621208,540387.574436750,540387.574478667,540387.623176375
209,540387.585119125,540387.591423167,540387.591459000,540387.639842792
210,540387.602369458,540387.608275583,540387.608308708,540387.656509250
211,540387.618300083,540387.624793833,540387.624826583,540387.673175667
212,540387.636813000,540387.641570875,540387.641604958,540387.689842125
213,540387.652776625,540387.658191417,540387.658227167,540387.706508542
214,540387.670644959,540387.674820625,540387.674856750,540387.723174917
215,540387.686017917,540387.691443042,540387.691477292,540387.739841333
216,540387.702275542,540387.708108792,540387.708146917,540387.756507750
217,540387.719311083,540387.724893500,540387.724928917,540387.773174250
218,540387.735418667,540387.741114583,540387.741146917,540387.789840625
219,540387.753224792,540387.758073167,540387.758107167,540387.806507125
220,540387.768997833,540387.774840125,540387.774879792,540387.823173500
221,540387.787448125,540387.791404000,540387.791440375,540387.839839958
222,540387.802929458,540387.808420167,540387.808456333,540387.856506375
223,540387.819753250,540387.824867583,540387.824911042,540387.873172833
224,540387.835648833,540387.841489000,540387.841519542,540387.889839250
225,540387.852479417,540387.858230833,540387.858274417,540387.906505750
226,540387.869504959,540387.874740709,540387.874771500,540387.923172083
227,540387.885885125,540387.891533583,540387.891568833,540387.939838542
228,540387.902456333,540387.908127625,540387.908158750,540387.956505000
229,540387.918662500,540387.924600750,540387.924646667,540387.973171458
230,540387.935998167,540387.941030625,540387.941071833,540387.989837875
231,540387.951797417,540387.958020208,540387.958054125,540388.006504333
232,540387.968671208,540387.974740167,540387.974775792,540388.023170750
233,540387.985767500,540387.991493917,540387.991538042,540388.039837208
234,540388.002343000,540388.008124167,540388.008168833,540388.056503625
235,540388.018792792,540388.024900833,540388.024936542,540388.073170125
236,540388.036066083,540388.041424333,540388.041456459,540388.089836500
237,540388.052075167,540388.058129125,540388.058163833,540388.106503000
238,540388.068757667,540388.074760042,540388.074796125,540388.123169333
239,540388.085765417,540388.091535417,540388.091577458,540388.139835792
240,540388.102414625,540388.108170875,540388.108206833,540388.156502208
241,540388.118404500,540388.124788667,540388.124815208,540388.173168625
242,540388.136709875,540388.141388500,540388.141420333,540388.189835042
243,540388.152102250,540388.158135125,540388.158168375,540388.206501500
244,540388.168722708,540388.174758667,540388.174793708,540388.223167875
245,540388.185529250,540388.191464292,540388.191508708,540388.239834458
246,540388.202107583,540388.208141500,540388.208173958,540388.256500833
247,540388.219275333,540388.224875833,540388.224913917,540388.273167208
248,540388.235395667,540388.241410292,540388.241442833,540388.289833667
249,540388.252882417,540388.258256500,540388.258293708,540388.306500083
250,540388.268992417,540388.274813709,540388.274849125,540388.323166542
251,540388.285385875,540388.291644542,540388.291680792,540388.339833000
252,540388.302956000,540388.308112417,540388.308146167,540388.356499375
253,540388.318631042,540388.324740333,540388.324771250,540388.373165875
254,540388.336620625,540388.341458625,540388.341491375,540388.389832292
255,540388.352365250,540388.358128625,540388.358163708,540388.406498708
256,540388.369096000,540388.374752583,540388.374788500,540388.423165125
257,540388.385744583,540388.391187208,540388.391258583,540388.439831625
258,540388.403222500,540388.408148375,540388.408181917,540388.456498000
259,540388.418578958,540388.424815417,540388.424845417,540388.473164458
260,540388.435924917,540388.441451125,540388.441479500,540388.489830833
261,540388.452089000,540388.458306625,540388.458332167,540388.506497333
262,540388.469175500,540388.474836375,540388.474862500,540388.523163750
263,540388.485782917,540388.491694000,540388.491724625,540388.539830208
264,540388.502313500,540388.508056750,540388.508086875,540388.556496542
265,540388.518896625,540388.524409333,540388.524437042,540388.573163042
266,540388.535303292,540388.541057333,540388.541088167,540388.589829500
267,540388.551738209,540388.557746292,540388.557779708,540388.606495833
268,540388.568212083,540388.574818458,540388.574847833,540388.623162334
269,540388.585349000,540388.591484625,540388.591513625,540388.639828750
270,540388.601722917,540388.608133417,540388.608167958,540388.656495209
271,540388.619793208,540388.624796667,540388.624823458,540388.673161625
272,540388.636288042,540388.641426375,540388.641452625,540388.689828042
273,540388.652724292,540388.658353042,540388.658383250,540388.706494458
274,540388.669350750,540388.674709250,540388.674735917,540388.723160875
275,540388.685456625,540388.691443000,540388.691471542,540388.739827333
276,540388.702229542,540388.708130250,540388.708165333,540388.756493750
277,540388.718834083,540388.725026667,540388.725054542,540388.773160208
278,540388.735535500,540388.741530000,540388.741566458,540388.789826708
279,540388.753037833,540388.758337917,540388.758363958,540388.806493000
280,540388.769302750,540388.774884917,540388.774913542,540388.823159500
281,540388.785292458,540388.791580750,540388.791605042,540388.839825958
282,540388.802198708,540388.808065375,540388.808088333,540388.856492333
283,540388.818842708,540388.824837458,540388.824867458,540388.873158875
284,540388.835631875,540388.841476500,540388.841501292,540388.889825208
285,540388.852031750,540388.858080875,540388.858109417,540388.906491667
286,540388.868845250,540388.874895833,540388.874922500,540388.923158042
287,540388.885255417,540388.891495667,540388.891523083,540388.939824542
288,540388.901669375,540388.908176792,540388.908203333,540388.956490917
289,540388.918675958,540388.924826667,540388.924852708,540388.973157333
290,540388.935527333,540388.941562375,540388.941589833,540388.989823833
291,540388.952168000,540388.958255292,540388.958282750,540389.006490250
292,540388.969028333,540388.974890958,540388.974916000,540389.023156625
293,540388.985293417,540388.991556292,540388.991580333,540389.039823042
294,540389.002474750,540389.008247417,540389.008284625,540389.056489500
295,540389.019072083,540389.024909375,540389.024939292,540389.073155958
296,540389.035399583,540389.041461125,540389.041487542,540389.089822375
297,540389.051959000,540389.058310875,540389.058336417,540389.106488750
298,540389.069118542,540389.074804708,540389.074830000,540389.123155208
299,540389.085551792,540389.091488625,540389.091516500,540389.139821625
300,540389.102004167,540389.107796625,540389.107825417,540389.156488083
301,540389.118727167,540389.124728292,540389.124767834,540389.173154542
302,540389.137003625,540389.141495125,540389.141524292,540389.189821000
303,540389.152669583,540389.158384750,540389.158411583,540389.206487375
304,540389.169091042,540389.174951458,540389.174978583,540389.223153792
305,540389.186386375,540389.191602292,540389.191629500,540389.239820292
306,540389.202902167,540389.208229542,540389.208254458,540389.256486667
307,540389.219482292,540389.225114500,540389.225156167,540389.273153125
308,540389.236005792,540389.241418833,540389.241446042,540389.289819583
309,540389.251778500,540389.258247667,540389.258273875,540389.306486000
310,540389.268830958,540389.274846708,540389.274870583,540389.323152458
311,540389.285484750,540389.291448292,540389.291476083,540389.339818833
312,540389.301818708,540389.308190042,540389.308212667,540389.356485250
313,540389.318607125,540389.324812875,540389.324845125,540389.373151708
314,540389.335440833,540389.341509750,540389.341534167,540389.389818083
315,540389.352441959,540389.357862583,540389.357889917,540389.406484542
316,540389.368728583,540389.374524625,540389.374550042,540389.423150958
317,540389.384934834,540389.391206833,540389.391273125,540389.439817375
318,540389.402705208,540389.407718500,540389.407748083,540389.456483833
319,540389.418568958,540389.424454042,540389.424481167,540389.473150250
320,540389.435316625,540389.441103250,540389.441131459,540389.489816667
321,540389.452075458,540389.458090542,540389.458119958,540389.506483167
322,540389.469084458,540389.474720708,540389.474744333,540389.523149500
323,540389.486812000,540389.491383917,540389.491413833,540389.539816000
324,540389.503525042,540389.508357542,540389.508391875,540389.556482375
325,540389.520491917,540389.524726542,540389.524759667,540389.573148833
326,540389.536750542,540389.541410875,540389.541441750,540389.589815292
327,540389.552797042,540389.558090750,540389.558122458,540389.606481667
328,540389.569627125,540389.574858958,540389.574887083,540389.623148167
329,540389.585579083,540389.591479375,540389.591506083,540389.639814500
330,540389.604068417,540389.607738792,540389.607786042,540389.656481000
331,540389.618955292,540389.624696375,540389.624744375,540389.673147417
332,540389.636136458,540389.641402750,540389.641430000,540389.689813875
333,540389.652678750,540389.658060625,540389.658084583,540389.706480292
334,540389.669446792,540389.674791417,540389.674815542,540389.723146708
335,540389.685913458,540389.691438208,540389.691460458,540389.739813167
336,540389.702716250,540389.708070000,540389.708095917,540389.756479583
337,540389.719130458,540389.724766583,540389.724792917,540389.773146000
338,540389.735763958,540389.741395542,540389.741425792,540389.789812375
339,540389.754721750,540389.758060125,540389.758083375,540389.806478833
340,540389.769009542,540389.774711875,540389.774733708,540389.823145250
341,540389.785659000,540389.791391375,540389.791413250,540389.839811708
342,540389.802720625,540389.808056833,540389.808079375,540389.856478083
343,540389.819221958,540389.824724667,540389.824745667,540389.873144583
344,540389.836902083,540389.841423917,540389.841453708,540389.889811000
345,540389.858467625,540389.858492875,540389.858518583,540389.906477417
346,540389.870072833,540389.874826542,540389.874853167,540389.923143875
347,540389.885982792,540389.891388083,540389.891411958,540389.939810292
348,540389.903281708,540389.908060583,540389.908083708,540389.956476667
349,540389.919780250,540389.924732458,540389.924764500,540389.973143167
350,540389.936880792,540389.941473542,540389.941502334,540389.989809583
351,540389.953272458,540389.958094958,540389.958119292,540390.006475959
352,540389.969333542,540389.974745417,540389.974768750,540390.023142417
353,540389.986094167,540389.991427417,540389.991450500,540390.039808917
354,540390.002986792,540390.008106792,540390.008138875,540390.056475292
355,540390.019718292,540390.024721292,540390.024743750,540390.073141750
356,540390.035584292,540390.041455542,540390.041475417,540390.089808125
357,540390.054660458,540390.058049208,540390.058079667,540390.106474625
358,540390.070942000,540390.074740125,540390.074765792,540390.123141042
359,540390.087131209,540390.091407334,540390.091434125,540390.139807459
360,540390.102687875,540390.108081250,540390.108104583,540390.156473875
361,540390.119232125,540390.124720208,540390.124746458,540390.173140333
362,540390.136828917,540390.141193500,540390.141217125,540390.189806750
363,540390.152965458,540390.158159292,540390.158206500,540390.206473125
364,540390.170634958,540390.174371458,540390.174406125,540390.223139625
365,540390.186520625,540390.191451917,540390.191490875,540390.239806000
366,540390.203662708,540390.208124583,540390.208160667,540390.256472375
367,540390.220092834,540390.224868417,540390.224902333,540390.273138833
368,540390.236424000,540390.241690959,540390.241734250,540390.289805250
369,540390.253933875,540390.258166042,540390.258202333,540390.306471708
370,540390.270223958,540390.274714583,540390.274749458,540390.323138125
371,540390.286432125,540390.291373167,540390.291411333,540390.339804542
372,540390.302706667,540390.308150542,540390.308184125,540390.356471000
373,540390.319067750,540390.324734292,540390.324768958,540390.373137417
374,540390.336016625,540390.341431000,540390.341468500,540390.389803917
375,540390.353237833,540390.358174375,540390.358215083,540390.406470292
376,540390.371623667,540390.374756500,540390.374855583,540390.423136750
377,540390.386343708,540390.391026083,540390.391087875,540390.439803167
378,540390.403682958,540390.408052375,540390.408086625,540390.456469542
379,540390.419493792,540390.424718417,540390.424753167,540390.473136042
380,540390.436042833,540390.441604792,540390.441643542,540390.489802417
381,540390.453131000,540390.458081833,540390.458121834,540390.506468917
382,540390.469479542,540390.474713958,540390.474748542,540390.523135292
383,540390.485904917,540390.491385542,540390.491424667,540390.539801792
384,540390.502844917,540390.508035958,540390.508069667,540390.556468250
385,540390.519594375,540390.524721125,540390.524758083,540390.573134667
386,540390.536266875,540390.541377708,540390.541416667,540390.589801083
387,540390.552805375,540390.558082917,540390.558119583,540390.606467458
388,540390.569426417,540390.574711042,540390.574745625,540390.623133833
389,540390.585689125,540390.591368667,540390.591406083,540390.639800375
390,540390.602985333,540390.608109292,540390.608141708,540390.656466708
391,540390.619433958,540390.624851333,540390.624888833,540390.673133167
392,540390.637113000,540390.641632292,540390.641665167,540390.689799542
393,540390.652454250,540390.658106625,540390.658147542,540390.706466000
394,540390.669034625,540390.674788833,540390.674826917,540390.723132417
395,540390.685879167,540390.691447083,540390.691480167,540390.739798833
396,540390.702288250,540390.708288542,540390.708330750,540390.756465375
397,540390.719875833,540390.724741750,540390.724786250,540390.773131708
398,540390.736558667,540390.741416583,540390.741449583,540390.789798167
399,540390.752651333,540390.757998208,540390.758029292,540390.806464625
400,540390.768731375,540390.774775292,540390.774820958,540390.823131083
401,540390.785592417,540390.791533292,540390.791574750,540390.839797458
402,540390.802184042,540390.808105708,540390.808138750,540390.856463875
403,540390.819710875,540390.824782750,540390.824817375,540390.873130375
404,540390.835917667,540390.841394958,540390.841430083,540390.889796834
405,540390.852128083,540390.858122167,540390.858159083,540390.906463250
406,540390.869042375,540390.874867958,540390.874917917,540390.923129667
407,540390.885953833,540390.891530208,540390.891567750,540390.939796083
408,540390.902373000,540390.908065042,540390.908102958,540390.956462542
409,540390.918722042,540390.924729042,540390.924763792,540390.973128958
410,540390.935586292,540390.941484000,540390.941517375,540390.989795417
411,540390.952612208,540390.958031958,540390.958064125,540391.006461875
412,540390.968691083,540390.974713417,540390.974757250,540391.023128250
413,540390.985868333,540390.991439625,540390.991473917,540391.039794708
414,540391.002546000,540391.008061167,540391.008110250,540391.056461042
415,540391.018854792,540391.024718042,540391.024756875,540391.073127500
416,540391.035712792,540391.041418917,540391.041453292,540391.089794000
417,540391.052033083,540391.058103542,540391.058142167,540391.106460375
418,540391.069026167,540391.074766417,540391.074799708,540391.123126792
419,540391.085888125,540391.091389250,540391.091428000,540391.139793292
420,540391.102202708,540391.108128583,540391.108165375,540391.156459667
421,540391.118805125,540391.124729375,540391.124771458,540391.173126125
422,540391.135763833,540391.141461833,540391.141496042,540391.189792583
423,540391.152188667,540391.158044208,540391.158077542,540391.206459000
424,540391.168848709,540391.174734209,540391.174768292,540391.223125458
425,540391.185512083,540391.191442333,540391.191481417,540391.239791875
426,540391.202229000,540391.208079792,540391.208114250,540391.256458333
427,540391.218663084,540391.224709000,540391.224743333,540391.273124750
428,540391.235734833,540391.241523500,540391.241557208,540391.289791125
429,540391.252336917,540391.258058167,540391.258087167,540391.306457625
430,540391.268608500,540391.274735583,540391.274769750,540391.323124042
431,540391.285922667,540391.291326292,540391.291360375,540391.339790458
432,540391.302006750,540391.308051292,540391.308086542,540391.356456917
433,540391.318727542,540391.324767500,540391.324800875,540391.373123333
434,540391.336362667,540391.341390875,540391.341424542,540391.389789833
435,540391.352879208,540391.358041125,540391.358081875,540391.406456208
436,540391.369239542,540391.374787417,540391.374818667,540391.423122625
437,540391.385871458,540391.391015708,540391.391068625,540391.439789083
438,540391.403460625,540391.408059958,540391.408093625,540391.456455500
439,540391.419363458,540391.424719625,540391.424751917,540391.473121917
440,540391.435890458,540391.441455292,540391.441489417,540391.489788292
441,540391.452654875,540391.458107500,540391.458138333,540391.506454792
442,540391.469440042,540391.474674375,540391.474710208,540391.523121208
443,540391.485858917,540391.491469250,540391.491509208,540391.539787625
444,540391.502675875,540391.508087125,540391.508119292,540391.556454125
445,540391.519582375,540391.524754958,540391.524789083,540391.573120500
446,540391.536084000,540391.541367000,540391.541403167,540391.589786958
447,540391.552469542,540391.558096583,540391.558130542,540391.606453375
448,540391.569394542,540391.574737583,540391.574775333,540391.623119833
449,540391.585775500,540391.591374917,540391.591413042,540391.639786292
450,540391.601765750,540391.608172625,540391.608208792,540391.656452708
451,540391.618985500,540391.624756417,540391.624788625,540391.673119125
452,540391.635467667,540391.641394000,540391.641427417,540391.689785542
453,540391.651746500,540391.658021708,540391.658058208,540391.706452000
454,540391.668843208,540391.674720958,540391.674756833,540391.723118417
455,540391.685207417,540391.691482458,540391.691520167,540391.739784875
456,540391.701917750,540391.708145625,540391.708195833,540391.756451333
457,540391.719148042,540391.724738208,540391.724772583,540391.773117709
458,540391.735357833,540391.741376583,540391.741414042,540391.789784125
459,540391.751914625,540391.758080208,540391.758117542,540391.806450667
460,540391.770603750,540391.774891417,540391.774927417,540391.823117042
461,540391.785777542,540391.791461708,540391.791499333,540391.839783500
