frame,acquire_begin_time_s,acquire_end_time_s,registered_time_s,presented_time_s
105,541900.798824667,541900.798851125,541900.798907875,541900.802381083
106,541900.815041417,541900.815061542,541900.815097625,541900.818540333
107,541900.831808333,541900.831826917,541900.831862417,541900.841056708
108,541900.848469125,541900.848486042,541900.848523667,541900.851955792
109,541900.864895000,541900.864912417,541900.864944584,541900.868362125
110,541900.881846542,541900.881865709,541900.881900375,541900.885284958
111,541900.898632667,541900.898651917,541900.898687417,541900.902109042
112,541900.915027417,541900.915044458,541900.915078250,541900.918457792
113,541900.931787250,541900.931804542,541900.931838375,541900.935373958
114,541900.948575125,541900.948599458,541900.948638250,541900.952101625
115,541900.965629417,541900.965645875,541900.965683208,541900.969133542
116,541900.983810250,541900.983839667,541900.983888583,541900.987430667
117,541901.001923167,541901.001946042,541901.001985583,541901.005616833
118,541901.017243083,541901.017265917,541901.017306458,541901.020811833
119,541901.032375917,541901.032394458,541901.032431125,541901.035889667
120,541901.048725417,541901.048744792,541901.048781958,541901.052275833
121,541901.065356083,541901.065388792,541901.065423958,541901.068812875
122,541901.082138750,541901.082156667,541901.082189208,541901.085662917
123,541901.098810833,541901.098834583,541901.098863667,541901.102390833
124,541901.115387292,541901.115408208,541901.115435208,541901.118850708
125,541901.132161708,541901.132180292,541901.132205000,541901.135641417
126,541901.148831625,541901.148860792,541901.148888500,541901.152278583
127,541901.165435625,541901.165454625,541901.165478125,541901.168949333
128,541901.182341000,541901.182361667,541901.182388750,541901.191283042
129,541901.198739250,541901.198753792,541901.198778583,541901.202481708
130,541901.215650667,541901.215671792,541901.215698292,541901.219143458
131,541901.234611000,541901.234630917,541901.234663458,541901.238112792
132,541901.248825333,541901.248844583,541901.248871833,541901.252401583
133,541901.265551708,541901.265569042,541901.265597167,541901.269035917
134,541901.282339917,541901.282359083,541901.282387167,541901.286001250
135,541901.298054833,541901.298069917,541901.298089125,541901.301540333
136,541901.315679333,541901.315698875,541901.315728625,541901.319145375
137,541901.332208167,541901.332227708,541901.332252042,541901.335697125
138,541901.348841542,541901.348858833,541901.348882250,541901.352287708
139,541901.365703292,541901.365721125,541901.365744292,541901.369173958
140,541901.382363333,541901.382380958,541901.382404667,541901.385816875
141,541901.399005417,541901.399029042,541901.399057667,541901.408838833
142,541901.415025000,541901.415052375,541901.415084334,541901.418670708
143,541901.432349542,541901.432368500,541901.432398625,541901.435853625
144,541901.448846375,541901.448864000,541901.448889208,541901.452302750
145,541901.465711375,541901.465730292,541901.465754583,541901.469183333
146,541901.482399917,541901.482418667,541901.482442625,541901.485852250
147,541901.498885333,541901.498902708,541901.498928917,541901.502341833
148,541901.515911333,541901.515931833,541901.515958750,541901.519481750
149,541901.532552292,541901.532570084,541901.532597917,541901.536046250
150,541901.549105958,541901.549126542,541901.549158958,541901.552736583
151,541901.565892292,541901.565911125,541901.565935708,541901.569362750
152,541901.582517500,541901.582535125,541901.582559958,541901.585998833
153,541901.599036250,541901.599055125,541901.599078083,541901.602461875
154,541901.615124209,541901.615138667,541901.615158542,541901.618660084
155,541901.632363333,541901.632383458,541901.632408792,541901.635955500
156,541901.649485292,541901.649505167,541901.649532208,541901.653144917
157,541901.666322875,541901.666340583,541901.666366667,541901.669763000
158,541901.682572750,541901.682592542,541901.682618167,541901.686075334
159,541901.699125208,541901.699142333,541901.699167500,541901.702623250
160,541901.716050583,541901.716070458,541901.716095542,541901.719614208
161,541901.732796083,541901.732817292,541901.732844000,541901.736304417
162,541901.749157333,541901.749176458,541901.749202917,541901.752675667
163,541901.766069375,541901.766087875,541901.766113458,541901.769528417
164,541901.782815958,541901.782835417,541901.782860833,541901.786407792
165,541901.799542375,541901.799567125,541901.799607292,541901.803138792
166,541901.816186375,541901.816216125,541901.816244417,541901.819645583
167,541901.832925125,541901.832946750,541901.832974000,541901.836382792
168,541901.849231625,541901.849248500,541901.849271167,541901.852732708
169,541901.866029792,541901.866048458,541901.866073542,541901.869445125
170,541901.882832584,541901.882850833,541901.882875750,541901.886228792
171,541901.899522417,541901.899540625,541901.899567833,541901.907788833
172,541901.916292750,541901.916309500,541901.916333542,541901.919840375
173,541901.932293208,541901.932313042,541901.932335708,541901.935769250
174,541901.949572208,541901.949593083,541901.949617875,541901.953119292
175,541901.966416625,541901.966438250,541901.966478458,541901.969992958
176,541901.982946750,541901.982965375,541901.982989417,541901.986392417
177,541901.999612333,541901.999631708,541901.999660375,541902.003136708
178,541902.016463250,541902.016483208,541902.016508917,541902.019997958
179,541902.032989750,541902.033009542,541902.033036042,541902.036597917
180,541902.048993042,541902.049010792,541902.049037167,541902.052558083
181,541902.066190500,541902.066209292,541902.066233292,541902.069605583
182,541902.082801542,541902.082819083,541902.082842667,541902.086309917
183,541902.099684750,541902.099701792,541902.099725167,541902.103109500
184,541902.116669167,541902.116694250,541902.116723917,541902.120264042
185,541902.132905209,541902.132922250,541902.132948250,541902.136625917
186,541902.149878833,541902.149899708,541902.149925458,541902.153461500
187,541902.166568667,541902.166585833,541902.166611167,541902.170123292
188,541902.183041208,541902.183058750,541902.183086667,541902.186654000
189,541902.199808083,541902.199826417,541902.199851167,541902.203397292
190,541902.216728125,541902.216748917,541902.216778000,541902.220625750
191,541902.233141292,541902.233159959,541902.233186208,541902.241187667
192,541902.249997500,541902.250016000,541902.250042625,541902.253531083
193,541902.266441708,541902.266460042,541902.266487250,541902.270048542
194,541902.283058917,541902.283079292,541902.283104084,541902.286645708
195,541902.299970417,541902.299989667,541902.300013958,541902.303495583
196,541902.316641792,541902.316660167,541902.316685292,541902.320141250
197,541902.333053167,541902.333069667,541902.333091833,541902.336509708
198,541902.349982250,541902.350002333,541902.350027708,541902.353537708
199,541902.366562417,541902.366581125,541902.366605542,541902.369995958
200,541902.383206333,541902.383225833,541902.383252167,541902.386708334
201,541902.400100708,541902.400125042,541902.400152208,541902.408844000
202,541902.416933875,541902.416952833,541902.416986208,541902.420600458
203,541902.433196083,541902.433214458,541902.433240750,541902.436687458
204,541902.450232167,541902.450255125,541902.450285833,541902.453867750
205,541902.466740459,541902.466758083,541902.466783708,541902.470265750
206,541902.483289000,541902.483306542,541902.483330250,541902.486744917
207,541902.500231000,541902.500249875,541902.500275750,541902.503693958
208,541902.516831333,541902.516849375,541902.516876250,541902.520371542
209,541902.533252167,541902.533269625,541902.533293333,541902.536670000
210,541902.550230625,541902.550253875,541902.550281417,541902.553755792
211,541902.566080583,541902.566097333,541902.566119500,541902.569586875
212,541902.583339042,541902.583357042,541902.583383583,541902.586868625
213,541902.599971833,541902.599990250,541902.600014583,541902.603439708
214,541902.617214958,541902.617233709,541902.617261125,541902.620630042
215,541902.633866250,541902.633883875,541902.633908750,541902.637341958
216,541902.650245708,541902.650266083,541902.650292000,541902.653681917
217,541902.666979750,541902.667000458,541902.667027292,541902.670495542
218,541902.682906708,541902.682922958,541902.682945958,541902.686461542
219,541902.700246625,541902.700269250,541902.700297000,541902.703818833
220,541902.716696375,541902.716715500,541902.716741875,541902.720183667
221,541902.733801000,541902.733819708,541902.733845583,541902.737378042
222,541902.750757000,541902.750775875,541902.750800875,541902.754363292
223,541902.767511333,541902.767533208,541902.767561000,541902.771078000
224,541902.783794167,541902.783814250,541902.783838667,541902.787295125
225,541902.800659125,541902.800684000,541902.800716833,541902.804179333
226,541902.817199083,541902.817219042,541902.817245750,541902.820812167
227,541902.833836958,541902.833856500,541902.833882625,541902.837358625
228,541902.850580667,541902.850598708,541902.850627125,541902.854165750
229,541902.867112750,541902.867134375,541902.867161708,541902.870707167
230,541902.883840667,541902.883857250,541902.883882125,541902.887323667
231,541902.900586625,541902.900604792,541902.900629458,541902.904058208
232,541902.917147042,541902.917164583,541902.917190459,541902.920664334
233,541902.933848375,541902.933866333,541902.933890917,541902.937323875
234,541902.950536000,541902.950553958,541902.950578333,541902.954035083
235,541902.967252083,541902.967273375,541902.967313250,541902.974423209
236,541902.984089333,541902.984107458,541902.984133375,541902.987576458
237,541903.000624417,541903.000642375,541903.000666958,541903.004159792
238,541903.017148292,541903.017170167,541903.017196167,541903.020618917
239,541903.034002083,541903.034020333,541903.034046167,541903.037526625
240,541903.050728458,541903.050747375,541903.050771958,541903.054247292
241,541903.066529042,541903.066542708,541903.066561458,541903.070161667
242,541903.084180375,541903.084199875,541903.084229125,541903.087711833
243,541903.100837958,541903.100856583,541903.100883625,541903.104290250
244,541903.117342292,541903.117363542,541903.117391375,541903.120888792
245,541903.134083542,541903.134101000,541903.134127709,541903.137602917
246,541903.150347917,541903.150364542,541903.150389875,541903.153870333
247,541903.167318000,541903.167336500,541903.167365250,541903.170878334
248,541903.183931917,541903.183948417,541903.183975375,541903.187420125
249,541903.201180334,541903.201200292,541903.201228833,541903.204779500
250,541903.217252917,541903.217269958,541903.217295458,541903.220839208
251,541903.233779917,541903.233796083,541903.233820917,541903.237277583
252,541903.250820292,541903.250839042,541903.250865417,541903.254382458
253,541903.266868458,541903.266884625,541903.266906125,541903.270405750
254,541903.284087500,541903.284108708,541903.284135667,541903.287605250
255,541903.300799292,541903.300818000,541903.300844583,541903.307960167
256,541903.317346917,541903.317364292,541903.317389042,541903.320912917
257,541903.334063042,541903.334079083,541903.334102750,541903.337686625
258,541903.350925500,541903.350943583,541903.350972625,541903.354425167
259,541903.367378417,541903.367394750,541903.367417583,541903.370869542
260,541903.384419042,541903.384440875,541903.384469167,541903.388045875
261,541903.400989333,541903.401012917,541903.401040750,541903.408847458
262,541903.417473667,541903.417494000,541903.417518917,541903.421143333
263,541903.434263125,541903.434282000,541903.434308500,541903.438275208
264,541903.450927292,541903.450945542,541903.450968792,541903.454436834
265,541903.467608625,541903.467626208,541903.467649792,541903.471247375
266,541903.484288542,541903.484318417,541903.484354167,541903.487775500
267,541903.501036917,541903.501055750,541903.501082750,541903.504612083
268,541903.517571084,541903.517587917,541903.517610833,541903.521018125
269,541903.534399792,541903.534418000,541903.534442958,541903.537889167
270,541903.550612000,541903.550632708,541903.550658875,541903.554271583
271,541903.567636958,541903.567655958,541903.567680083,541903.571196958
272,541903.584203459,541903.584221208,541903.584243917,541903.587741167
273,541903.601145167,541903.601172667,541903.601199583,541903.604632083
274,541903.617660542,541903.617678209,541903.617703083,541903.621218333
275,541903.634472333,541903.634490458,541903.634515500,541903.637941875
276,541903.651124083,541903.651153583,541903.651177458,541903.654656458
277,541903.667785667,541903.667803458,541903.667826042,541903.671366250
278,541903.683823292,541903.683838542,541903.683859833,541903.687333792
279,541903.701101625,541903.701123250,541903.701148292,541903.704783458
280,541903.717876917,541903.717894000,541903.717918917,541903.721490208
281,541903.734521167,541903.734538333,541903.734561792,541903.738056708
282,541903.751160167,541903.751179667,541903.751204625,541903.754695333
283,541903.767820958,541903.767837708,541903.767861333,541903.771382000
284,541903.784574125,541903.784590959,541903.784614250,541903.788058375
285,541903.801370333,541903.801395375,541903.801422417,541903.804836125
286,541903.818020709,541903.818041083,541903.818066250,541903.821597042
287,541903.834654333,541903.834674375,541903.834699542,541903.838098625
288,541903.851191083,541903.851207458,541903.851230917,541903.854727958
289,541903.867902333,541903.867920042,541903.867944000,541903.871392375
290,541903.884658792,541903.884677417,541903.884700458,541903.888177000
291,541903.901351083,541903.901372458,541903.901399917,541903.904781750
292,541903.918047958,541903.918065750,541903.918090208,541903.921521458
293,541903.934644625,541903.934661792,541903.934684792,541903.938187333
294,541903.951332333,541903.951351083,541903.951374542,541903.954768292
295,541903.967927000,541903.967943917,541903.967968875,541903.971449708
296,541903.984776542,541903.984800458,541903.984827875,541903.988246292
297,541904.001442500,541904.001462000,541904.001488875,541904.005018750
298,541904.018174542,541904.018193833,541904.018219750,541904.021671667
299,541904.034845667,541904.034862667,541904.034888792,541904.041062334
300,541904.051383667,541904.051398292,541904.051421125,541904.054847208
301,541904.067682208,541904.067697542,541904.067719708,541904.071197250
302,541904.085262042,541904.085282167,541904.085309583,541904.088867958
303,541904.101495167,541904.101513625,541904.101540083,541904.105054000
304,541904.118365125,541904.118383333,541904.118409458,541904.121865500
305,541904.134957542,541904.134977292,541904.135002250,541904.138450125
306,541904.151538500,541904.151555667,541904.151580125,541904.155102083
307,541904.168286917,541904.168305208,541904.168332417,541904.171765208
308,541904.185224875,541904.185248125,541904.185279375,541904.188721000
309,541904.201693000,541904.201710875,541904.201737250,541904.205262458
310,541904.218425542,541904.218447458,541904.218476250,541904.221974750
311,541904.235014625,541904.235034000,541904.235060083,541904.238516042
312,541904.251554750,541904.251573083,541904.251596167,541904.255082833
313,541904.268319167,541904.268336708,541904.268361583,541904.271767667
314,541904.284698375,541904.284716125,541904.284740500,541904.288174500
315,541904.301643208,541904.301662167,541904.301687917,541904.305233750
316,541904.318345417,541904.318366583,541904.318391167,541904.321849208
317,541904.334958333,541904.334974625,541904.334997750,541904.338420500
318,541904.351600667,541904.351617125,541904.351639417,541904.355094875
319,541904.368249792,541904.368266750,541904.368290417,541904.371723292
320,541904.385172875,541904.385199708,541904.385226375,541904.388676417
321,541904.401818625,541904.401839625,541904.401865958,541904.408848500
322,541904.418144542,541904.418167792,541904.418197292,541904.421710250
323,541904.435421250,541904.435441042,541904.435471125,541904.438960459
324,541904.451835375,541904.451854375,541904.451880042,541904.455313750
325,541904.468531167,541904.468549250,541904.468573625,541904.472060125
326,541904.485317875,541904.485335792,541904.485363375,541904.488767333
327,541904.501801334,541904.501818000,541904.501840958,541904.505370708
328,541904.518613542,541904.518630459,541904.518656208,541904.522185000
329,541904.534587042,541904.534601958,541904.534623708,541904.538096917
330,541904.552058042,541904.552078084,541904.552104917,541904.555494083
331,541904.568754083,541904.568772333,541904.568798083,541904.572315000
332,541904.585472625,541904.585491500,541904.585518708,541904.589017542
333,541904.602120208,541904.602137958,541904.602161083,541904.605630667
334,541904.618842875,541904.618860375,541904.618883250,541904.622337042
335,541904.635626250,541904.635646667,541904.635673833,541904.639116042
336,541904.652150334,541904.652169417,541904.652192542,541904.655584167
337,541904.668899875,541904.668917917,541904.668941083,541904.672393708
338,541904.684997250,541904.685011958,541904.685031333,541904.688526417
339,541904.702040500,541904.702059792,541904.702084958,541904.705571167
340,541904.718940750,541904.718960875,541904.718987000,541904.722418875
341,541904.735463667,541904.735484417,541904.735508500,541904.738978750
342,541904.752254125,541904.752278083,541904.752307042,541904.755791750
343,541904.768863625,541904.768885625,541904.768908708,541904.772342542
344,541904.785417250,541904.785434958,541904.785459667,541904.788929458
345,541904.807987708,541904.808011792,541904.808044083,541904.811689208
346,541904.823906292,541904.823926583,541904.823954208,541904.827586625
347,541904.839533250,541904.839555833,541904.839581667,541904.843177250
348,541904.854907750,541904.854928583,541904.854956000,541904.858465500
349,541904.869978583,541904.869998208,541904.870025375,541904.873577417
350,541904.885948125,541904.885973792,541904.886001917,541904.889463917
351,541904.902643042,541904.902663167,541904.902689167,541904.906245250
352,541904.919101958,541904.919120708,541904.919147333,541904.922899417
353,541904.935891334,541904.935923083,541904.935958083,541904.939732667
354,541904.952837542,541904.952864292,541904.952923500,541904.956740375
355,541904.970040208,541904.970066042,541904.970098958,541904.973576542
356,541904.985220792,541904.985242667,541904.985268792,541904.988702042
357,541905.002576250,541905.002594333,541905.002624333,541905.006221000
358,541905.018927333,541905.018947584,541905.018972750,541905.022587958
359,541905.035829375,541905.035850708,541905.035878292,541905.039404333
360,541905.052907750,541905.052925875,541905.052953500,541905.056459125
361,541905.069210000,541905.069229833,541905.069256458,541905.072741458
362,541905.085908125,541905.085931125,541905.085960792,541905.089631833
363,541905.102726042,541905.102745583,541905.102774042,541905.107773708
364,541905.119393625,541905.119416250,541905.119445000,541905.123002292
365,541905.135904167,541905.135923167,541905.135949667,541905.139495458
366,541905.152825000,541905.152848792,541905.152878708,541905.156400583
367,541905.169511833,541905.169532583,541905.169559792,541905.173114209
368,541905.185934333,541905.185952125,541905.185977792,541905.189457209
369,541905.202704167,541905.202723292,541905.202748625,541905.206210000
370,541905.219482208,541905.219503417,541905.219529750,541905.222989042
371,541905.235956542,541905.235974250,541905.235997458,541905.239524458
372,541905.252929625,541905.252951458,541905.252977375,541905.256532000
373,541905.269498792,541905.269517833,541905.269544417,541905.273037958
374,541905.286012959,541905.286030375,541905.286053875,541905.289488833
375,541905.303036583,541905.303051292,541905.303076625,541905.306567250
376,541905.319937083,541905.319959875,541905.320060667,541905.323561500
377,541905.336151458,541905.336171084,541905.336206833,541905.339659708
378,541905.353062000,541905.353085083,541905.353113750,541905.356574958
379,541905.369623375,541905.369641917,541905.369666750,541905.373122625
380,541905.386248500,541905.386267167,541905.386291542,541905.389727417
381,541905.403314792,541905.403336667,541905.403365042,541905.408852417
382,541905.419935125,541905.419958750,541905.419986250,541905.423505208
383,541905.436574000,541905.436594875,541905.436622625,541905.440117375
384,541905.453246292,541905.453266750,541905.453294917,541905.456771792
385,541905.470002667,541905.470023667,541905.470052000,541905.473449125
386,541905.486627917,541905.486648042,541905.486676000,541905.490078833
387,541905.503273917,541905.503293250,541905.503319000,541905.506860625
388,541905.519978750,541905.519997542,541905.520024792,541905.523471583
389,541905.536045958,541905.536064333,541905.536088375,541905.539560542
390,541905.553072667,541905.553093042,541905.553119250,541905.556621875
391,541905.569372875,541905.569391458,541905.569415167,541905.572909042
392,541905.586617208,541905.586636583,541905.586663583,541905.590250250
393,541905.603217750,541905.603237333,541905.603264250,541905.606700667
394,541905.619748708,541905.619776458,541905.619800833,541905.623169833
395,541905.636707583,541905.636726083,541905.636751875,541905.640207125
396,541905.653183000,541905.653202417,541905.653227458,541905.656727042
397,541905.669927375,541905.669948750,541905.669975667,541905.673439250
398,541905.686664750,541905.686682792,541905.686707750,541905.690202875
399,541905.703354167,541905.703373125,541905.703401333,541905.706834792
400,541905.719825667,541905.719854792,541905.719879375,541905.723356000
401,541905.736659875,541905.736679042,541905.736704917,541905.740149917
402,541905.752882708,541905.752898833,541905.752920709,541905.756500708
403,541905.769986958,541905.770009042,541905.770036459,541905.773530625
404,541905.786704625,541905.786723875,541905.786748792,541905.790163292
405,541905.803496375,541905.803522583,541905.803551250,541905.806993292
406,541905.819995625,541905.820014583,541905.820041792,541905.823525583
407,541905.836822042,541905.836841500,541905.836868875,541905.840344708
408,541905.853475250,541905.853494792,541905.853521042,541905.856920792
409,541905.870123667,541905.870154458,541905.870186708,541905.873579875
410,541905.886648667,541905.886667375,541905.886691625,541905.890047625
411,541905.903558875,541905.903577250,541905.903602208,541905.907008333
412,541905.920043375,541905.920062750,541905.920086500,541905.923574042
413,541905.936797083,541905.936815458,541905.936840250,541905.940216292
414,541905.953741208,541905.953762667,541905.953791292,541905.957272792
415,541905.970139000,541905.970158833,541905.970185083,541905.973693500
416,541905.987347583,541905.987373792,541905.987407458,541905.990958875
417,541906.004223000,541906.004252667,541906.004303167,541906.008158208
418,541906.021714125,541906.021746458,541906.021796250,541906.025461167
419,541906.037693542,541906.037721458,541906.037761083,541906.041479042
420,541906.056739625,541906.056774042,541906.056834167,541906.060618208
421,541906.072519250,541906.072539583,541906.072569708,541906.076031375
422,541906.087516792,541906.087538917,541906.087569500,541906.091037750
423,541906.103833708,541906.103853875,541906.103882208,541906.107359250
424,541906.120489375,541906.120514917,541906.120548042,541906.124015792
425,541906.137198917,541906.137217750,541906.137244750,541906.140728875
426,541906.153961958,541906.153983792,541906.154009833,541906.157584417
427,541906.170358292,541906.170381000,541906.170406292,541906.174308333
428,541906.187391042,541906.187414875,541906.187444333,541906.191062083
429,541906.204000792,541906.204019500,541906.204046042,541906.207467333
430,541906.220352250,541906.220376167,541906.220405125,541906.223792292
431,541906.237365708,541906.237385208,541906.237410625,541906.240859542
432,541906.253995667,541906.254014333,541906.254040417,541906.257457917
433,541906.270496667,541906.270514334,541906.270538417,541906.274031792
434,541906.287534542,541906.287553792,541906.287586583,541906.291072375
435,541906.304101583,541906.304123500,541906.304160125,541906.307679958
436,541906.320742000,541906.320761125,541906.320787250,541906.324224875
437,541906.337265125,541906.337283417,541906.337308000,541906.340857583
438,541906.354058667,541906.354077583,541906.354102833,541906.357501833
439,541906.370698667,541906.370715792,541906.370741917,541906.374181125
440,541906.387371542,541906.387389792,541906.387414958,541906.391005208
441,541906.404237125,541906.404260625,541906.404291417,541906.408793458
442,541906.420814792,541906.420838667,541906.420865958,541906.424427792
443,541906.437538292,541906.437567542,541906.437595417,541906.441043917
444,541906.454166542,541906.454188167,541906.454218333,541906.457726542
445,541906.470856708,541906.470876833,541906.470902667,541906.474384542
446,541906.487522958,541906.487542250,541906.487567542,541906.491056458
447,541906.504113500,541906.504133792,541906.504160792,541906.507559667
448,541906.520902500,541906.520922833,541906.520949125,541906.524366750
449,541906.537635833,541906.537658083,541906.537684667,541906.541184167
450,541906.554097333,541906.554115625,541906.554141000,541906.557580292
451,541906.571040458,541906.571062083,541906.571089000,541906.574624583
452,541906.587735750,541906.587755583,541906.587782792,541906.591180083
453,541906.604242833,541906.604263792,541906.604294542,541906.607777375
454,541906.621057083,541906.621076792,541906.621102458,541906.624565708
455,541906.637798500,541906.637818083,541906.637845000,541906.641252625
456,541906.654262250,541906.654280500,541906.654305958,541906.657809167
457,541906.671097750,541906.671118125,541906.671143708,541906.674636625
458,541906.687816708,541906.687837333,541906.687863000,541906.691382167
459,541906.704235583,541906.704256542,541906.704282000,541906.707771667
460,541906.721072500,541906.721094458,541906.721122375,541906.724562250
461,541906.737534500,541906.737565042,541906.737589750,541906.741067292
