frame,acquire_begin_time_s,acquire_end_time_s,registered_time_s,presented_time_s
41,538975.361087542,538975.361135708,538975.361216583,538975.383170458
42,538975.394699292,538975.394733375,538975.394790917,538975.416503667
43,538975.432674792,538975.432753583,538975.432899167,538975.466503542
44,538975.474876292,538975.474943792,538975.475057583,538975.499836875
45,538975.508674708,538975.508720417,538975.508807792,538975.533170167
46,538975.548900125,538975.548983542,538975.549111917,538975.583169958
47,538975.591969083,538975.592019167,538975.592084417,538975.616503208
48,538975.625995750,538975.626069250,538975.626195292,538975.649836458
49,538975.659517167,538975.659563500,538975.659630292,538975.683169750
50,538975.695240584,538975.695292083,538975.695360000,538975.716503042
51,538975.738440458,538975.738482083,538975.738550083,538975.766502875
52,538975.779049000,538975.779124625,538975.779243292,538975.799836083
53,538975.822349542,538975.822401458,538975.822475083,538975.849836000
54,538975.865584042,538975.865629542,538975.865697833,538975.883169250
55,538975.908779833,538975.908841833,538975.908910917,538975.933169167
56,538975.947817833,538975.947901667,538975.948020917,538975.966502292
57,538975.991141708,538975.991218833,538975.991332750,538976.016502167
58,538976.033260250,538976.033333292,538976.033452709,538976.066502000
59,538976.076391625,538976.076445375,538976.076515333,538976.099835250
60,538976.110220584,538976.110300708,538976.110422042,538976.133168500
61,538976.153302583,538976.153353083,538976.153420833,538976.183168333
62,538976.195687625,538976.195776708,538976.195916125,538976.216501542
63,538976.238943834,538976.238991875,538976.239059417,538976.266501333
64,538976.276542042,538976.276653750,538976.276771625,538976.299834625
65,538976.316524917,538976.316576708,538976.316643958,538976.349834458
66,538976.358165292,538976.358252917,538976.358375500,538976.383167625
67,538976.395341917,538976.395384833,538976.395448375,538976.416500833
68,538976.433181792,538976.433226292,538976.433292958,538976.466500625
69,538976.472871833,538976.472960667,538976.473088167,538976.499833875
70,538976.511437083,538976.511515625,538976.511635625,538976.533167083
71,538976.549081125,538976.549134125,538976.549210875,538976.583166834
72,538976.589534000,538976.589612375,538976.589753208,538976.616500125
73,538976.626887625,538976.626932500,538976.627002667,538976.649833250
74,538976.660250167,538976.660291792,538976.660358625,538976.683166500
75,538976.703446375,538976.703512458,538976.703629542,538976.733166250
76,538976.746011458,538976.746086208,538976.746200125,538976.766499458
77,538976.780836708,538976.780907875,538976.781034708,538976.799832667
78,538976.819072167,538976.819135458,538976.819235375,538976.849832417
79,538976.860224167,538976.860285792,538976.860371708,538976.883165583
80,538976.903461333,538976.903537750,538976.903674417,538976.933165333
81,538976.940885208,538976.940952667,538976.941089417,538976.966498583
82,538976.982850708,538976.982926292,538976.983044792,538977.016498333
83,538977.020672833,538977.020741708,538977.020867000,538977.049831500
84,538977.062137292,538977.062216583,538977.062332875,538977.083164708
85,538977.105379625,538977.105453917,538977.105568125,538977.133164417
86,538977.143634542,538977.143705333,538977.143834500,538977.166497625
87,538977.183295208,538977.183361000,538977.183474250,538977.216497375
88,538977.222743167,538977.222805875,538977.222876542,538977.249830542
89,538977.262800625,538977.262849125,538977.262919667,538977.283163708
90,538977.306069500,538977.306151708,538977.306268375,538977.333163417
91,538977.340946625,538977.340996375,538977.341070208,538977.366496625
92,538977.374487292,538977.374566792,538977.374686875,538977.399829709
93,538977.417778333,538977.417828708,538977.417899792,538977.449829458
94,538977.460226500,538977.460266333,538977.460331458,538977.483162667
95,538977.502049209,538977.502100208,538977.502170000,538977.533162375
96,538977.543558333,538977.543616583,538977.543758792,538977.566495542
97,538977.578501083,538977.578579458,538977.578727375,538977.599828667
98,538977.619616083,538977.619698750,538977.619820250,538977.649828375
99,538977.660216167,538977.660305958,538977.660377833,538977.683161458
100,538977.697938125,538977.698021000,538977.698146917,538977.716494625
101,538977.733453583,538977.733537875,538977.733671125,538977.766494375
102,538977.774911125,538977.774953458,538977.775016167,538977.799827458
103,538977.812976292,538977.813026375,538977.813095375,538977.833160667
104,538977.851444417,538977.851494250,538977.851561250,538977.883160292
105,538977.893543667,538977.893624208,538977.893758708,538977.916493458
106,538977.936703333,538977.936777292,538977.936892167,538977.966493125
107,538977.978894500,538977.978944292,538977.979026083,538977.999826250
108,538978.016690458,538978.016735833,538978.016809500,538978.049825958
109,538978.058196458,538978.058243958,538978.058308833,538978.083159084
110,538978.094281083,538978.094372583,538978.094503625,538978.116492167
111,538978.131257667,538978.131334625,538978.131453833,538978.149825250
112,538978.174575625,538978.174681875,538978.174822667,538978.199825000
113,538978.217951458,538978.218023250,538978.218138042,538978.249824667
114,538978.259834083,538978.259927542,538978.260042583,538978.283157750
115,538978.299912250,538978.299995083,538978.300130250,538978.333157417
116,538978.341160042,538978.341254625,538978.341360208,538978.366490583
117,538978.381242875,538978.381331292,538978.381451917,538978.399823625
118,538978.417590000,538978.417667375,538978.417780167,538978.449823292
119,538978.458985125,538978.459036833,538978.459159042,538978.483156417
120,538978.500765417,538978.500856792,538978.500997625,538978.533156042
121,538978.537803500,538978.537846042,538978.537919125,538978.566489083
122,538978.578733583,538978.578779334,538978.578848708,538978.599822208
123,538978.621949000,538978.622009125,538978.622079750,538978.649821833
124,538978.657291750,538978.657336917,538978.657408834,538978.683154958
125,538978.693586958,538978.693664458,538978.693787708,538978.716487958
126,538978.732644334,538978.732722792,538978.732841167,538978.766487625
127,538978.772736167,538978.772796625,538978.772923375,538978.799820708
128,538978.806326750,538978.806409125,538978.806534417,538978.833153833
129,538978.843194583,538978.843283458,538978.843356958,538978.866486917
130,538978.878997500,538978.879041917,538978.879106750,538978.899819917
131,538978.912963000,538978.913035958,538978.913149083,538978.933153000
132,538978.952867292,538978.952936292,538978.953048958,538978.983152583
133,538978.987814000,538978.987853542,538978.987921750,538979.016485708
134,538979.024999417,538979.025049875,538979.025122833,538979.049818792
135,538979.068213667,538979.068279333,538979.068357875,538979.099818417
136,538979.111448917,538979.111528875,538979.111644208,538979.133151417
137,538979.153410250,538979.153490208,538979.153605542,538979.183151083
138,538979.196747125,538979.196833250,538979.196952708,538979.216484083
139,538979.231242042,538979.231297458,538979.231372750,538979.249817125
140,538979.266150417,538979.266201625,538979.266265083,538979.299816708
141,538979.307795917,538979.307842792,538979.307913083,538979.333149750
142,538979.342186167,538979.342262917,538979.342385000,538979.366482792
143,538979.375540542,538979.375626417,538979.375759292,538979.399815875
144,538979.410468125,538979.410529708,538979.410738833,538979.433148917
145,538979.449219833,538979.449268375,538979.449341542,538979.483148458
146,538979.492448000,538979.492510083,538979.492584417,538979.516481500
147,538979.526988333,538979.527069959,538979.527188417,538979.549814625
148,538979.566571208,538979.566637375,538979.566758333,538979.599814167
149,538979.609865792,538979.609936167,538979.610051833,538979.633147167
150,538979.650501625,538979.650570875,538979.650685583,538979.683146750
151,538979.690935208,538979.691001542,538979.691112833,538979.716479792
152,538979.725616500,538979.725691333,538979.725809958,538979.749812833
153,538979.764906333,538979.764986792,538979.765108875,538979.783145792
154,538979.808246958,538979.808315125,538979.808426292,538979.833145333
155,538979.841604792,538979.841679417,538979.841805042,538979.866478375
156,538979.876598500,538979.876660667,538979.876769375,538979.899811417
157,538979.910200333,538979.910236208,538979.910307625,538979.933144375
158,538979.943529625,538979.943611708,538979.943747875,538979.966477417
159,538979.980561167,538979.980637959,538979.980751417,538979.999810500
160,538980.019787917,538980.020359958,538980.020620958,538980.049810000
161,538980.057223583,538980.057295375,538980.057419500,538980.083143000
162,538980.093550458,538980.093594000,538980.093665750,538980.116476042
163,538980.131389042,538980.131433958,538980.131500250,538980.149809000
164,538980.174595458,538980.174662542,538980.174771167,538980.199808500
165,538980.212430708,538980.212510417,538980.212640917,538980.233141542
166,538980.247322958,538980.247406417,538980.247527042,538980.266474500
167,538980.290641417,538980.290726250,538980.290855917,538980.316474042
168,538980.327970708,538980.328016708,538980.328086625,538980.349807042
169,538980.363898083,538980.363981000,538980.364103417,538980.383140042
170,538980.404352667,538980.404403125,538980.404473125,538980.433139542
171,538980.447706167,538980.447757583,538980.447825417,538980.466472542
172,538980.490893375,538980.490949750,538980.491029542,538980.516472000
173,538980.534088667,538980.534141458,538980.534207167,538980.566471458
174,538980.567561750,538980.567672042,538980.567767292,538980.599804458
175,538980.610335583,538980.610386958,538980.610737083,538980.633137458
176,538980.650104917,538980.650152083,538980.650220208,538980.683136917
177,538980.689038458,538980.689127417,538980.689260417,538980.716469917
178,538980.727100750,538980.727179500,538980.727295375,538980.749802875
179,538980.762316792,538980.762403458,538980.762524625,538980.783135875
180,538980.801408208,538980.801457083,538980.801522750,538980.833135333
181,538980.841561958,538980.841613167,538980.841680625,538980.866468292
182,538980.876950750,538980.877029667,538980.877153125,538980.899801250
183,538980.910918167,538980.910978083,538980.911076708,538980.933134208
184,538980.949911708,538980.949958500,538980.950026084,538980.983133708
185,538980.988306500,538980.988396083,538980.988515083,538981.016466583
186,538981.031356000,538981.031438458,538981.031552834,538981.049799625
187,538981.066790583,538981.066875458,538981.066998333,538981.099799000
188,538981.108246667,538981.108285708,538981.108348583,538981.133131958
189,538981.141627042,538981.141679958,538981.141759750,538981.166464917
190,538981.176892750,538981.176933667,538981.177013083,538981.199797917
191,538981.220117000,538981.220187375,538981.220312833,538981.249797375
192,538981.258304208,538981.258388000,538981.258508833,538981.283130292
193,538981.293351167,538981.293400000,538981.293469250,538981.316463250
194,538981.336484917,538981.336570750,538981.336641250,538981.366462625
195,538981.371480167,538981.371568375,538981.371689542,538981.399795625
196,538981.406535875,538981.406584333,538981.406658375,538981.433128542
197,538981.443594917,538981.443631625,538981.443701208,538981.466461500
198,538981.476831792,538981.476876167,538981.476940333,538981.499794417
199,538981.510214000,538981.510286208,538981.510384875,538981.533127292
200,538981.557554250,538981.557596000,538981.557647417,538981.583126750
201,538981.600021083,538981.600088833,538981.600174208,538981.633126167
202,538981.635594208,538981.635635750,538981.635699958,538981.666459083
203,538981.676230000,538981.676325667,538981.676444583,538981.699792000
204,538981.718397792,538981.718448083,538981.718516750,538981.749791375
205,538981.760806750,538981.760865125,538981.760943000,538981.783124292
206,538981.800946750,538981.800997167,538981.801068208,538981.833123667
207,538981.836949375,538981.836977917,538981.837037000,538981.866456583
208,538981.877042500,538981.877089917,538981.877163750,538981.899789500
209,538981.920853667,538981.920912667,538981.921058417,538981.949788917
210,538981.962803458,538981.962852958,538981.962968500,538981.983121875
211,538982.001002083,538982.001052542,538982.001128042,538982.033121167
212,538982.043890625,538982.043930875,538982.043995833,538982.066454083
213,538982.083733208,538982.083801667,538982.083920209,538982.116453417
214,538982.126918000,538982.126959000,538982.127023833,538982.149786333
215,538982.160194125,538982.160232750,538982.160301875,538982.183119292
216,538982.193526417,538982.193570750,538982.193637583,538982.216452125
217,538982.235614167,538982.235695042,538982.235831000,538982.266451500
218,538982.272981625,538982.273064292,538982.273185208,538982.299784417
219,538982.308288333,538982.308361375,538982.308479625,538982.333117292
220,538982.351596625,538982.351681292,538982.351810000,538982.383116625
221,538982.393799000,538982.393846125,538982.393906333,538982.416449458
222,538982.434658083,538982.434705167,538982.434776667,538982.466448792
223,538982.474915584,538982.474963583,538982.475030458,538982.499781750
224,538982.516578250,538982.516667708,538982.516795250,538982.549781083
225,538982.554549958,538982.554710750,538982.554782833,538982.583113958
226,538982.593011167,538982.593058125,538982.593130083,538982.616446833
227,538982.636223583,538982.636288000,538982.636400708,538982.666446083
228,538982.679502375,538982.679565250,538982.679685333,538982.699778958
229,538982.718146125,538982.718247833,538982.718373417,538982.749778292
230,538982.760168375,538982.760237250,538982.760355250,538982.783111208
231,538982.795438167,538982.795507000,538982.795621042,538982.816444083
232,538982.834045875,538982.834118833,538982.834243792,538982.866443375
233,538982.876849125,538982.876901125,538982.876971958,538982.899776250
234,538982.910177208,538982.910257125,538982.910374333,538982.933109083
235,538982.953481084,538982.953554333,538982.953676875,538982.983108417
236,538982.996788667,538982.996864500,538982.996982083,538983.016441250
237,538983.035541792,538983.035624208,538983.035744917,538983.066440583
238,538983.078117000,538983.078182250,538983.078292208,538983.099773333
239,538983.114354000,538983.114433875,538983.114592000,538983.133106208
240,538983.148759042,538983.148832917,538983.148951000,538983.166439042
241,538983.191016458,538983.191064917,538983.191131583,538983.216438292
242,538983.226825708,538983.226933792,538983.227006625,538983.249771167
243,538983.270118458,538983.270205042,538983.270340667,538983.299770417
244,538983.304152917,538983.304201667,538983.304273583,538983.333103292
245,538983.344886042,538983.344978875,538983.345099875,538983.366436125
246,538983.382147292,538983.382195625,538983.382264042,538983.399769042
247,538983.418800458,538983.418888625,538983.418981083,538983.449768250
248,538983.454096750,538983.454163833,538983.454288167,538983.483101083
249,538983.489073084,538983.489162375,538983.489284083,538983.516433875
250,538983.523885917,538983.523959667,538983.524083208,538983.549766750
251,538983.567177042,538983.567221542,538983.567290708,538983.599766000
252,538983.608201167,538983.608231833,538983.608297375,538983.633098792
253,538983.726887083,538983.726924583,538983.726972375,538983.749763708
254,538985.449081833,538985.449111792,538985.449257833,0.000000000
255,538985.562035750,538985.562080250,538985.562346083,538985.583066375
256,538985.714475875,538985.714510583,538985.714601042,538985.749730250
257,538985.727405292,538985.727852708,538985.727895125,538985.766396583
258,538985.739409417,538985.739445708,538985.739481500,538985.783062959
259,538985.751240667,538985.751438333,538985.751474125,538985.799729375
260,538985.762082875,538985.768008125,538985.768046333,538985.816395750
261,538985.778447875,538985.784699083,538985.784731167,538985.833062167
262,538985.796471292,538985.801383417,538985.801419125,538985.849728500
263,538985.812826333,538985.817646792,538985.817699583,538985.866394917
264,538985.829318833,538985.834706667,538985.834747667,538985.883061292
265,538985.846027542,538985.851341250,538985.851378542,538985.899727667
266,538985.863063792,538985.867984042,538985.868019958,538985.916394042
267,538985.879245750,538985.884692792,538985.884722708,538985.933060458
268,538985.895891708,538985.901349083,538985.901377292,538985.949726833
269,538985.912647500,538985.917955250,538985.917984708,538985.966393250
270,538985.929717750,538985.934676042,538985.934708375,538985.983059625
271,538985.945987500,538985.951317792,538985.951347083,538985.999725917
272,538985.962763958,538985.968026667,538985.968064750,538986.016392292
273,538985.979604083,538985.984644292,538985.984675167,538986.033058708
274,538985.995960208,538986.001347542,538986.001379125,538986.049725125
275,538986.012527042,538986.018011458,538986.018046750,538986.066391459
276,538986.029822625,538986.034704583,538986.034742250,538986.083057833
277,538986.045773417,538986.051311875,538986.051343333,538986.099724250
278,538986.062494583,538986.067988458,538986.068019250,538986.116390667
279,538986.079519458,538986.084637125,538986.084677625,538986.133057083
280,538986.096004250,538986.101288167,538986.101322250,538986.149723417
281,538986.112486542,538986.118005375,538986.118037417,538986.166389875
282,538986.129705750,538986.134643875,538986.134674042,538986.183056208
283,538986.145781708,538986.151334250,538986.151364208,538986.199722583
284,538986.162363792,538986.167957125,538986.167989208,538986.216389000
285,538986.180527583,538986.184795875,538986.184832208,538986.233055375
286,538986.195941958,538986.201361292,538986.201392708,538986.249721750
287,538986.212245292,538986.217994417,538986.218026083,538986.266388167
288,538986.229338250,538986.234729917,538986.234770042,538986.283054542
289,538986.245893250,538986.250966792,538986.251002459,538986.299721000
290,538986.262739333,538986.268035750,538986.268076458,538986.316387333
291,538986.280023792,538986.284712042,538986.284763000,538986.333053667
292,538986.296554583,538986.301399792,538986.301438208,538986.349720167
293,538986.313165000,538986.318047417,538986.318083208,538986.366386458
294,538986.329628042,538986.334698000,538986.334732917,538986.383052833
295,538986.347024750,538986.351585083,538986.351623333,538986.399719292
296,538986.363541625,538986.367920375,538986.367959333,538986.416385625
297,538986.378948584,538986.384801917,538986.384856750,538986.433052000
298,538986.397240458,538986.401495042,538986.401541792,538986.449718375
299,538986.412628542,538986.418141834,538986.418184417,538986.466384750
300,538986.429591000,538986.434673250,538986.434714208,538986.483051125
301,538986.445431083,538986.451390417,538986.451431708,538986.499717542
302,538986.462048000,538986.468002000,538986.468040583,538986.516383958
303,538986.478862250,538986.484685542,538986.484721375,538986.533050333
304,538986.495709333,538986.501374958,538986.501419833,538986.549716750
305,538986.512454917,538986.518136417,538986.518174458,538986.566383125
306,538986.529514500,538986.534832458,538986.534876208,538986.583049458
307,538986.546170000,538986.551436417,538986.551484083,538986.599715917
308,538986.561945792,538986.568031500,538986.568068333,538986.616382333
309,538986.578863292,538986.584699709,538986.584740625,538986.633048667
310,538986.595450917,538986.601393500,538986.601434958,538986.649715042
311,538986.611625375,538986.618080792,538986.618121292,538986.666381458
312,538986.628979333,538986.634685333,538986.634722000,538986.683047792
313,538986.645499417,538986.651316500,538986.651354458,538986.699714208
314,538986.661828375,538986.668051917,538986.668088208,538986.716380625
315,538986.680210500,538986.684741500,538986.684782167,538986.733047042
316,538986.695907083,538986.701541042,538986.701585333,538986.749713417
317,538986.712780583,538986.718123167,538986.718162417,538986.766379792
318,538986.729433542,538986.734698125,538986.734737208,538986.783046167
319,538986.745744917,538986.751372208,538986.751415917,538986.799712583
320,538986.762178333,538986.768027917,538986.768066000,538986.816378917
321,538986.778498667,538986.784728167,538986.784767000,538986.833045334
322,538986.795645792,538986.801422708,538986.801472833,538986.849711792
323,538986.812305458,538986.817647375,538986.817721292,538986.866378125
324,538986.828789375,538986.834796375,538986.834843125,538986.883044500
325,538986.845316542,538986.851362167,538986.851400833,538986.899710875
326,538986.862397792,538986.868023333,538986.868063292,538986.916377292
327,538986.878705708,538986.884670500,538986.884713500,538986.933043667
328,538986.895196792,538986.901352708,538986.901404209,538986.949710042
329,538986.912284833,538986.917985000,538986.918023833,538986.966376500
330,538986.928797834,538986.934692958,538986.934727833,538986.983042875
331,538986.946707583,538986.951385333,538986.951434708,538986.999709208
332,538986.962836917,538986.968139917,538986.968180542,538987.016375667
333,538986.979396000,538986.984857000,538986.984900042,538987.033042042
334,538986.995877292,538987.001373250,538987.001417958,538987.049708458
335,538987.013180792,538987.018118583,538987.018165000,538987.066374875
336,538987.029219667,538987.034814250,538987.034875583,538987.083041208
337,538987.045859750,538987.051403500,538987.051477958,538987.099707667
338,538987.063704250,538987.068018667,538987.068081125,538987.116374042
339,538987.079939583,538987.084808500,538987.084888958,538987.133040333
340,538987.095879792,538987.101374875,538987.101420500,538987.149706833
341,538987.112744375,538987.118034167,538987.118080542,538987.166373167
342,538987.128901125,538987.134707125,538987.134744667,538987.183039583
343,538987.145229167,538987.151314417,538987.151355917,538987.199706000
344,538987.162211958,538987.168106500,538987.168153708,538987.216372417
345,538987.178856708,538987.184722333,538987.184760375,538987.233038833
346,538987.195433750,538987.201424000,538987.201463917,538987.249705167
347,538987.212848625,538987.218097417,538987.218142917,538987.266371583
348,538987.229090292,538987.234793500,538987.234837292,538987.283037958
349,538987.245600875,538987.251446125,538987.251493333,538987.299704333
350,538987.262552125,538987.267987042,538987.268026667,538987.316370708
351,538987.278556000,538987.284736125,538987.284770458,538987.333037125
352,538987.295317417,538987.301391250,538987.301442000,538987.349703542
353,538987.312170625,538987.318016750,538987.318063792,538987.366369917
354,538987.328859083,538987.334661208,538987.334698333,538987.383036333
355,538987.345152042,538987.351331792,538987.351373167,538987.399702750
356,538987.362132833,538987.367984208,538987.368024208,538987.416369125
357,538987.378507417,538987.384628458,538987.384663750,538987.433035500
358,538987.396230000,538987.401351167,538987.401393958,538987.449701875
359,538987.412084458,538987.418040250,538987.418097083,538987.466368333
360,538987.428958667,538987.434709875,538987.434749375,538987.483034750
361,538987.445121000,538987.451401500,538987.451438708,538987.499701125
362,538987.462352708,538987.468072458,538987.468107333,538987.516367542
363,538987.478528459,538987.484675167,538987.484704125,538987.533033917
364,538987.495054792,538987.501333417,538987.501363292,538987.549700292
365,538987.512180542,538987.518013083,538987.518044958,538987.566366708
366,538987.529456708,538987.534682667,538987.534709958,538987.583033083
367,538987.546756500,538987.551716875,538987.551751458,538987.599699542
368,538987.570083167,538987.570108333,538987.570139042,538987.616365875
369,538987.583974917,538987.584419958,538987.584448917,538987.633032292
370,538987.595558667,538987.601432917,538987.601476167,538987.649698750
371,538987.612987250,538987.618133917,538987.618163208,538987.666365042
372,538987.629109542,538987.634436750,538987.634467792,538987.683031500
373,538987.645733583,538987.650942917,538987.650977625,538987.699697875
374,538987.662432417,538987.667975292,538987.668005125,538987.716364250
375,538987.678858458,538987.684508208,538987.684547667,538987.733030750
376,538987.695407667,538987.701399083,538987.701430833,538987.749697083
377,538987.711899042,538987.718039000,538987.718071625,538987.766363500
378,538987.728700625,538987.734703125,538987.734750250,538987.783029833
379,538987.745349042,538987.751379292,538987.751407792,538987.799696250
380,538987.761767792,538987.768016833,538987.768045042,538987.816362750
381,538987.778461750,538987.784290000,538987.784339083,538987.833029083
382,538987.797805375,538987.801027417,538987.801086042,538987.849695417
383,538987.815547500,538987.818048833,538987.818098833,538987.866361917
384,538987.829921000,538987.834796417,538987.834854542,538987.883028250
385,538987.847398667,538987.851329125,538987.851391542,538987.899694667
386,538987.863136625,538987.868187875,538987.868245458,538987.916361042
387,538987.880248542,538987.884375792,538987.884440250,538987.933027458
388,538987.898624333,538987.901006833,538987.901066083,538987.949693917
389,538987.917565708,538987.917696458,538987.917747958,538987.966360292
390,538987.930366667,538987.934388708,538987.934446250,538987.983026708
391,538987.948611958,538987.950936167,538987.950986333,538987.999693083
392,538987.964093375,538987.967619542,538987.967678833,538988.016359542
393,538987.979677167,538987.984301417,538987.984359708,538988.033025875
394,538987.996323459,538988.001436625,538988.001546542,538988.049692292
395,538988.015403833,538988.018106584,538988.018141208,538988.066358792
396,538988.028839542,538988.034672500,538988.034706875,538988.083025000
397,538988.046028750,538988.051331500,538988.051359958,538988.099691500
398,538988.062251417,538988.068027125,538988.068057583,538988.116357875
399,538988.078797125,538988.084776125,538988.084830875,538988.133024292
400,538988.096873542,538988.101393083,538988.101445875,538988.149690708
401,538988.113598917,538988.118019417,538988.118052583,538988.166357083
402,538988.129235875,538988.134412583,538988.134458750,538988.183023458
403,538988.146045042,538988.151472417,538988.151527667,538988.199689917
404,538988.163310250,538988.168065917,538988.168124292,538988.216356292
405,538988.179519833,538988.184652875,538988.184681000,538988.233022708
406,538988.195241500,538988.201387917,538988.201414625,538988.249689083
407,538988.212951167,538988.217984375,538988.218015875,538988.266355458
408,538988.230078000,538988.234738250,538988.234775167,538988.283021917
409,538988.246787292,538988.251389417,538988.251449583,538988.299688333
410,538988.264013125,538988.268100125,538988.268137500,538988.316354708
411,538988.279415167,538988.284607583,538988.284639000,538988.333021083
412,538988.296181667,538988.301370958,538988.301401875,538988.349687500
413,538988.312639917,538988.317842083,538988.317887208,538988.366354000
414,538988.328763750,538988.334647458,538988.334676250,538988.383020333
415,538988.345787500,538988.351326500,538988.351357167,538988.399686708
416,538988.362546917,538988.368006959,538988.368042292,538988.416353125
417,538988.378603667,538988.384686459,538988.384714958,538988.433019500
418,538988.396719292,538988.401414708,538988.401446583,538988.449685917
419,538988.412746750,538988.418164417,538988.418202792,538988.466352292
420,538988.429189583,538988.434830292,538988.434858875,538988.483018750
421,538988.446571667,538988.451360250,538988.451389083,538988.499685125
422,538988.462696167,538988.467986167,538988.468016500,538988.516351500
423,538988.478828833,538988.484660708,538988.484689958,538988.533017875
424,538988.495771333,538988.501609500,538988.501639792,538988.549684333
425,538988.512311833,538988.518112292,538988.518143625,538988.566350708
426,538988.530517792,538988.534735667,538988.534765750,538988.583017125
427,538988.545439875,538988.551350625,538988.551378417,538988.599683458
428,538988.562026375,538988.567987875,538988.568026708,538988.616349958
429,538988.578731958,538988.584676459,538988.584703584,538988.633016333
430,538988.595371792,538988.601335792,538988.601371708,538988.649682708
431,538988.611805292,538988.618009750,538988.618041417,538988.666349125
432,538988.628156875,538988.634616458,538988.634641375,538988.683015500
433,538988.645971000,538988.651351958,538988.651380083,538988.699681917
434,538988.661932292,538988.668030625,538988.668068292,538988.716348375
435,538988.678901625,538988.684831208,538988.684891417,538988.733014750
436,538988.697087167,538988.700962459,538988.700993417,538988.749681167
437,538988.711479333,538988.717934958,538988.717973917,538988.766347500
438,538988.728997625,538988.734570917,538988.734604833,538988.783013958
439,538988.745172292,538988.751350375,538988.751398542,538988.799680333
440,538988.762908417,538988.767778500,538988.767843250,538988.816346792
441,538988.781775375,538988.784298875,538988.784353792,538988.833013167
442,538988.796053167,538988.800951917,538988.801023084,538988.849679583
443,538988.812852500,538988.817804500,538988.817850500,538988.866345958
444,538988.829204083,538988.834702583,538988.834742083,538988.883012375
445,538988.845009708,538988.851347833,538988.851397083,538988.899678792
446,538988.862015583,538988.868015417,538988.868075583,538988.916345208
447,538988.879200417,538988.884671167,538988.884709792,538988.933011583
448,538988.895577625,538988.901428958,538988.901481083,538988.949678000
449,538988.912277417,538988.918048750,538988.918112500,538988.966344333
450,538988.929455208,538988.934636583,538988.934671250,538988.983010792
451,538988.945758083,538988.951410292,538988.951437917,538988.999677167
452,538988.962436083,538988.968234250,538988.968271625,538989.016343542
453,538988.979512875,538988.984721917,538988.984753250,538989.033010000
454,538988.995535208,538989.001354167,538989.001383333,538989.049676375
455,538989.012219458,538989.018059792,538989.018113000,538989.066342792
456,538989.029128333,538989.034647458,538989.034683208,538989.083009167
457,538989.045181292,538989.051358542,538989.051386000,538989.099675583
458,538989.062076250,538989.067983542,538989.068020167,538989.116342000
459,538989.079042167,538989.084646417,538989.084685000,538989.133008375
460,538989.095163583,538989.101400458,538989.101432000,538989.149674792
461,538989.111946625,538989.118070875,538989.118104500,538989.166341209
462,538989.129005333,538989.134262583,538989.134324000,538989.183007542
463,538989.144962458,538989.150932417,538989.150983542,538989.199674000
