frame,acquire_begin_time_s,acquire_end_time_s,registered_time_s,presented_time_s
122,539933.766070375,539933.779336708,539933.779380500,539933.827445167
123,539933.782858875,539933.795778375,539933.795812417,539933.844111750
124,539933.799198208,539933.812424625,539933.812468167,539933.860778417
125,539933.815881417,539933.829147458,539933.829190125,539933.877445083
126,539933.832682000,539933.845765167,539933.845799250,539933.894111709
127,539933.849192042,539933.862432958,539933.862475042,539933.910778333
128,539933.865922250,539933.879147792,539933.879185542,539933.927444958
129,539933.882419958,539933.895778750,539933.895822125,539933.944111625
130,539933.899510708,539933.912394917,539933.912434917,539933.960778292
131,539933.918415500,539933.928741625,539933.928786792,539933.977444875
132,539933.932211750,539933.945949208,539933.945999083,539933.994111583
133,539933.949504417,539933.962376500,539933.962417875,539934.010778208
134,539933.966054542,539933.979278250,539933.979320500,539934.027444875
135,539933.982197542,539933.995946083,539933.995989250,539934.044111500
136,539933.999416042,539934.012082458,539934.012131750,539934.060778125
137,539934.015630958,539934.029134458,539934.029174208,539934.077444792
138,539934.032456875,539934.045793542,539934.045834833,539934.094111417
139,539934.049249958,539934.062460542,539934.062497208,539934.110778000
140,539934.065874667,539934.079130834,539934.079166750,539934.127444708
141,539934.082426458,539934.095802125,539934.095835000,539934.144111333
142,539934.098734042,539934.112455208,539934.112497083,539934.160777917
143,539934.116018583,539934.129158083,539934.129202708,539934.177444542
144,539934.132558917,539934.145875042,539934.145922542,539934.194111250
145,539934.149208042,539934.162092000,539934.162137083,539934.210777875
146,539934.165487708,539934.178793167,539934.178842250,539934.227444500
147,539934.182435417,539934.195895958,539934.195974958,539934.244111167
148,539934.199718917,539934.212514375,539934.212552750,539934.260777708
149,539934.215806375,539934.229179542,539934.229226750,539934.277444417
150,539934.232548792,539934.245786583,539934.245829375,539934.294111083
151,539934.249111208,539934.262396667,539934.262454667,539934.310777667
152,539934.265942042,539934.279135083,539934.279180958,539934.327444417
153,539934.282460667,539934.295824875,539934.295867458,539934.344110917
154,539934.298763959,539934.312472625,539934.312517250,539934.360777625
155,539934.315801625,539934.329241709,539934.329287792,539934.377444250
156,539934.333079750,539934.345740125,539934.345777125,539934.394110917
157,539934.349383583,539934.362452667,539934.362491875,539934.410777500
158,539934.366004792,539934.379127083,539934.379163125,539934.427444125
159,539934.382766958,539934.395830375,539934.395872750,539934.444110833
160,539934.399611125,539934.412485708,539934.412535125,539934.460777459
161,539934.416045083,539934.429189208,539934.429242542,539934.477444042
162,539934.432712000,539934.445843167,539934.445892417,539934.494110750
163,539934.449438250,539934.462457708,539934.462499500,539934.510777375
164,539934.465980542,539934.479079375,539934.479115833,539934.527444000
165,539934.482462875,539934.495715667,539934.495759458,539934.544110667
166,539934.499317042,539934.512368750,539934.512418167,539934.560777250
167,539934.515807833,539934.529230958,539934.529277208,539934.577443875
168,539934.532692333,539934.545437875,539934.545488750,539934.594110500
169,539934.549531917,539934.562138084,539934.562193833,539934.610777167
170,539934.565871917,539934.578828458,539934.578873208,539934.627443792
171,539934.582264667,539934.595448458,539934.595495042,539934.644110458
172,539934.599039500,539934.612420000,539934.612461667,539934.660777042
173,539934.615492250,539934.629111667,539934.629149708,539934.677443667
174,539934.632545708,539934.645764792,539934.645815375,539934.694110375
175,539934.649213250,539934.662343708,539934.662385250,539934.710777000
176,539934.665771500,539934.679128708,539934.679162833,539934.727443625
177,539934.682470542,539934.695855667,539934.695890834,539934.744110292
178,539934.699360208,539934.712496250,539934.712539542,539934.760776875
179,539934.715905708,539934.729217792,539934.729263750,539934.777443542
180,539934.732061083,539934.745897625,539934.745949625,539934.794110125
181,539934.749417667,539934.762099792,539934.762158917,539934.810776792
182,539934.765699458,539934.779144875,539934.779191958,539934.827443458
183,539934.782593625,539934.795710000,539934.795754000,539934.844110042
184,539934.799113500,539934.812505667,539934.812544667,539934.860776708
185,539934.815867042,539934.829226709,539934.829274625,539934.877443375
186,539934.832652417,539934.845392917,539934.845461792,539934.894110042
187,539934.849115750,539934.862013542,539934.862078042,539934.910776625
188,539934.865578292,539934.879245458,539934.879313167,539934.927443292
189,539934.883221625,539934.895608958,539934.895649125,539934.944109875
190,539934.899443750,539934.912454750,539934.912512542,539934.960776500
191,539934.916307542,539934.929071375,539934.929100333,539934.977443167
192,539934.932742834,539934.945661000,539934.945696042,539934.994109792
193,539934.949348875,539934.962349250,539934.962379792,539935.010776458
194,539934.965864458,539934.979079375,539934.979107583,539935.027443042
195,539934.982739875,539934.995683917,539934.995712375,539935.044109667
196,539934.999275625,539935.012492333,539935.012537167,539935.060776292
197,539935.016142042,539935.029097917,539935.029134042,539935.077442958
198,539935.032689875,539935.045728917,539935.045759042,539935.094109583
199,539935.049345625,539935.062330375,539935.062367500,539935.110776208
200,539935.065913792,539935.079005125,539935.079034750,539935.127442875
201,539935.082724417,539935.095708958,539935.095755333,539935.144109500
202,539935.099670875,539935.112368792,539935.112400875,539935.160776083
203,539935.115925333,539935.129026333,539935.129053833,539935.177442750
204,539935.132650792,539935.145714875,539935.145747209,539935.194109417
205,539935.149334625,539935.162351750,539935.162391958,539935.210776042
206,539935.166042208,539935.179042625,539935.179075500,539935.227442625
207,539935.182677708,539935.195739042,539935.195765583,539935.244109333
208,539935.199275917,539935.212345625,539935.212374792,539935.260775958
209,539935.215790750,539935.229068542,539935.229095792,539935.277442542
210,539935.232633250,539935.245788167,539935.245815667,539935.294109209
211,539935.248842708,539935.262445542,539935.262498875,539935.310775833
212,539935.266274958,539935.279117667,539935.279169542,539935.327442458
213,539935.282607917,539935.295787375,539935.295833000,539935.344109125
214,539935.299827375,539935.312393500,539935.312425708,539935.360775750
215,539935.316296542,539935.329053875,539935.329080167,539935.377442333
216,539935.332738792,539935.345635333,539935.345662500,539935.394109000
217,539935.349321292,539935.362353542,539935.362386375,539935.410775625
218,539935.365672875,539935.379026167,539935.379061917,539935.427442292
219,539935.382723792,539935.395374958,539935.395417458,539935.444108958
220,539935.399709292,539935.412107875,539935.412177292,539935.460775500
221,539935.416606500,539935.429132667,539935.429186167,539935.477442125
222,539935.433517583,539935.445671958,539935.445717250,539935.494108833
223,539935.449694417,539935.462402542,539935.462447083,539935.510775375
224,539935.466432167,539935.479087000,539935.479135750,539935.527442042
225,539935.482763000,539935.495774875,539935.495817083,539935.544108709
226,539935.499366500,539935.512439750,539935.512488000,539935.560775292
227,539935.516049667,539935.529033167,539935.529075083,539935.577441958
228,539935.532614792,539935.545724625,539935.545760458,539935.594108583
229,539935.549195125,539935.562419250,539935.562456917,539935.610775167
230,539935.566091667,539935.579086083,539935.579139958,539935.627441792
231,539935.582701000,539935.595786833,539935.595836167,539935.644108458
232,539935.599317542,539935.612421000,539935.612464500,539935.660775083
233,539935.615935458,539935.629049458,539935.629089250,539935.677441708
234,539935.632629709,539935.645736584,539935.645776250,539935.694108375
235,539935.649198542,539935.662405000,539935.662441625,539935.710775000
236,539935.666328250,539935.679154083,539935.679209208,539935.727441625
237,539935.682710167,539935.695734708,539935.695776625,539935.744108292
238,539935.699151292,539935.712390583,539935.712434958,539935.760774833
239,539935.715933250,539935.729106042,539935.729148583,539935.777441500
240,539935.732685208,539935.745733292,539935.745771125,539935.794108167
241,539935.748659875,539935.762377792,539935.762421875,539935.810774750
242,539935.766002708,539935.779052708,539935.779101417,539935.827441375
243,539935.782622292,539935.795719250,539935.795761708,539935.844108000
244,539935.799155667,539935.812381083,539935.812420000,539935.860774625
245,539935.815852417,539935.829079875,539935.829118833,539935.877441292
246,539935.832710417,539935.845753709,539935.845798042,539935.894107917
247,539935.849277708,539935.862514792,539935.862559417,539935.910774542
248,539935.865748625,539935.879159083,539935.879203708,539935.927441167
249,539935.882974708,539935.895838083,539935.895888375,539935.944107833
250,539935.899314125,539935.912466792,539935.912510667,539935.960774417
251,539935.915881542,539935.929025125,539935.929068000,539935.977441083
252,539935.932888417,539935.945794959,539935.945833167,539935.994107750
253,539935.949105167,539935.962507292,539935.962548208,539936.010774333
254,539935.966094417,539935.979146625,539935.979186417,539936.027441042
255,539935.982880292,539935.995734458,539935.995782083,539936.044107625
256,539935.999308333,539936.012430917,539936.012485417,539936.060774167
257,539936.016040500,539936.029092458,539936.029131917,539936.077440875
258,539936.032603792,539936.045725834,539936.045760333,539936.094107500
259,539936.049063750,539936.062423250,539936.062471542,539936.110774125
260,539936.066018708,539936.079070500,539936.079114625,539936.127440750
261,539936.082586208,539936.095724208,539936.095773917,539936.144107417
262,539936.099190417,539936.112422375,539936.112462250,539936.160774042
263,539936.115848000,539936.129016875,539936.129055292,539936.177440667
264,539936.132484708,539936.145706917,539936.145749042,539936.194107333
265,539936.149181458,539936.162352333,539936.162398875,539936.210773917
266,539936.165969500,539936.179100250,539936.179147000,539936.227440500
267,539936.182589583,539936.195726500,539936.195773667,539936.244107125
268,539936.199272667,539936.212401083,539936.212443542,539936.260773750
269,539936.215825042,539936.229067375,539936.229111042,539936.277440458
270,539936.232176167,539936.245763792,539936.245806875,539936.294107000
271,539936.249207542,539936.262650167,539936.262705458,539936.310773625
272,539936.266078583,539936.278974042,539936.279019083,539936.327440333
273,539936.282441917,539936.295309292,539936.295352708,539936.344106917
274,539936.298785625,539936.312484250,539936.312534458,539936.360773583
275,539936.315899750,539936.329068333,539936.329112333,539936.377440250
276,539936.332501417,539936.345702375,539936.345736667,539936.394106833
277,539936.348925667,539936.362396875,539936.362442375,539936.410773500
278,539936.365496500,539936.379042000,539936.379079792,539936.427440083
279,539936.382328125,539936.395314875,539936.395357250,539936.444106792
280,539936.398860875,539936.412384583,539936.412431084,539936.460773417
281,539936.415754875,539936.429098000,539936.429140167,539936.477440000
282,539936.432491333,539936.445761042,539936.445808458,539936.494106667
283,539936.449108208,539936.462431500,539936.462473750,539936.510773292
284,539936.465944208,539936.479128833,539936.479165083,539936.527439917
285,539936.482453750,539936.495733792,539936.495771917,539936.544106500
286,539936.499132333,539936.512414875,539936.512460125,539936.560773167
287,539936.515783375,539936.529062458,539936.529109708,539936.577439792
288,539936.532448708,539936.545763500,539936.545804625,539936.594106458
289,539936.549608083,539936.562419417,539936.562463000,539936.610773083
290,539936.565925292,539936.579042875,539936.579086458,539936.627439667
291,539936.582417500,539936.595713417,539936.595755125,539936.644106333
292,539936.599088250,539936.612380542,539936.612429167,539936.660772917
293,539936.615716500,539936.629034708,539936.629078167,539936.677439542
294,539936.632429583,539936.645710958,539936.645756708,539936.694106209
295,539936.649043917,539936.662419250,539936.662459458,539936.710772833
296,539936.665728333,539936.679079292,539936.679122917,539936.727439458
297,539936.682506792,539936.695718833,539936.695758917,539936.744106042
298,539936.699073292,539936.712481417,539936.712532250,539936.760772708
299,539936.716066333,539936.729102875,539936.729142583,539936.777439333
300,539936.732544542,539936.745720292,539936.745755250,539936.794105958
301,539936.749065542,539936.762489333,539936.762534208,539936.810772583
302,539936.766386917,539936.779126167,539936.779172167,539936.827439250
303,539936.782559625,539936.795755250,539936.795796833,539936.844105875
304,539936.799097958,539936.812445458,539936.812490042,539936.860772500
305,539936.816285958,539936.829146167,539936.829190083,539936.877439125
306,539936.832670125,539936.845785958,539936.845836125,539936.894105792
307,539936.849269375,539936.862475542,539936.862515792,539936.910772417
308,539936.866155167,539936.879184917,539936.879240000,539936.927439042
309,539936.882767209,539936.895793083,539936.895840000,539936.944105667
310,539936.899300375,539936.912398292,539936.912444792,539936.960772250
311,539936.915826917,539936.929093917,539936.929144917,539936.977438917
312,539936.932434333,539936.945717375,539936.945758250,539936.994105583
313,539936.949044375,539936.962372167,539936.962416458,539937.010772167
314,539936.965604417,539936.979081375,539936.979125583,539937.027438792
315,539936.982290375,539936.995721708,539936.995763667,539937.044105458
316,539936.999022375,539937.012422750,539937.012470792,539937.060772083
317,539937.015807708,539937.029014542,539937.029066375,539937.077438667
318,539937.032398792,539937.045774083,539937.045816708,539937.094105250
319,539937.049284375,539937.062368250,539937.062406125,539937.110771875
320,539937.065684750,539937.079045833,539937.079080625,539937.127438500
321,539937.082455958,539937.095728500,539937.095768750,539937.144105208
322,539937.099241667,539937.112517583,539937.112560208,539937.160771833
323,539937.116999458,539937.129281292,539937.129332708,539937.177438458
324,539937.132839583,539937.145769292,539937.145809375,539937.194105167
325,539937.149343875,539937.162355250,539937.162405125,539937.210771708
326,539937.165892208,539937.179190917,539937.179225417,539937.227438292
327,539937.182448292,539937.195724667,539937.195768792,539937.244105000
328,539937.199735792,539937.212418125,539937.212462875,539937.260771583
329,539937.215536834,539937.229095125,539937.229143667,539937.277438250
330,539937.232513125,539937.245706208,539937.245743417,539937.294104875
331,539937.249189167,539937.261982834,539937.262037250,539937.310771458
332,539937.265589375,539937.279088708,539937.279135333,539937.327438125
333,539937.282570792,539937.295699333,539937.295741375,539937.344104708
334,539937.299201708,539937.312391542,539937.312437833,539937.360771333
335,539937.315857875,539937.329008625,539937.329044292,539937.377438042
336,539937.332509750,539937.345745042,539937.345800417,539937.394104625
337,539937.349435292,539937.362374500,539937.362421833,539937.410771292
338,539937.365777250,539937.379284458,539937.379337542,539937.427437875
339,539937.382830375,539937.395691125,539937.395733125,539937.444104500
340,539937.399447417,539937.412573458,539937.412626417,539937.460771167
341,539937.416089667,539937.429133625,539937.429177750,539937.477437750
342,539937.432655292,539937.445765667,539937.445816958,539937.494104333
343,539937.449201708,539937.462376250,539937.462418208,539937.510771000
344,539937.466071083,539937.479299875,539937.479350542,539937.527437625
345,539937.483442958,539937.495801583,539937.495841292,539937.544104208
346,539937.500009583,539937.512450375,539937.512493333,539937.560770875
347,539937.516553458,539937.529167708,539937.529208250,539937.577437500
348,539937.533242875,539937.545828042,539937.545875792,539937.594104125
349,539937.549635667,539937.562366083,539937.562406417,539937.610770750
350,539937.566218875,539937.578979542,539937.579022083,539937.627437333
351,539937.582780667,539937.595438083,539937.595494542,539937.644104000
352,539937.599539542,539937.612444208,539937.612487833,539937.660770625
353,539937.616071833,539937.628695958,539937.628737583,539937.677437208
354,539937.632207917,539937.645526542,539937.645572583,539937.694103875
355,539937.649104750,539937.662381209,539937.662417375,539937.710770583
356,539937.665455375,539937.679097167,539937.679136500,539937.727437125
357,539937.682859458,539937.695969667,539937.696013667,539937.744103750
358,539937.699636792,539937.712457542,539937.712504959,539937.760770417
359,539937.716133542,539937.729221917,539937.729270917,539937.777437000
360,539937.732852667,539937.745748625,539937.745790917,539937.794103667
361,539937.749474708,539937.762362583,539937.762408750,539937.810770250
362,539937.766241375,539937.779054375,539937.779093083,539937.827436917
363,539937.782876833,539937.795712458,539937.795746792,539937.844103542
364,539937.799486083,539937.812426583,539937.812465333,539937.860770208
365,539937.816231833,539937.829005292,539937.829053667,539937.877436792
366,539937.832689833,539937.845704542,539937.845746500,539937.894103375
367,539937.849420833,539937.862376208,539937.862415208,539937.910770000
368,539937.866260542,539937.879134583,539937.879175917,539937.927436625
369,539937.883056458,539937.895770167,539937.895813625,539937.944103292
370,539937.899763500,539937.912465417,539937.912502958,539937.960769875
371,539937.916133625,539937.929058042,539937.929099292,539937.977436458
372,539937.932686583,539937.945672292,539937.945706208,539937.994103167
373,539937.949126583,539937.962388458,539937.962442458,539938.010769750
374,539937.966350125,539937.979168000,539937.979214667,539938.027436375
375,539937.983057250,539937.995807250,539937.995844583,539938.044102958
376,539938.001659083,539938.012226083,539938.012340375,539938.060769625
377,539938.016336959,539938.029066625,539938.029110375,539938.077436292
378,539938.032893375,539938.045700833,539938.045746583,539938.094102875
379,539938.049535542,539938.062436167,539938.062481875,539938.110769500
380,539938.066395417,539938.078995833,539938.079040542,539938.127436167
381,539938.082866958,539938.095714750,539938.095754875,539938.144102750
382,539938.099623333,539938.112400792,539938.112441875,539938.160769375
383,539938.115939167,539938.129072792,539938.129113583,539938.177435958
384,539938.132883000,539938.145695750,539938.145738333,539938.194102625
385,539938.149379542,539938.162432667,539938.162483792,539938.210769250
386,539938.166449708,539938.179053292,539938.179093083,539938.227435875
387,539938.182745250,539938.195707958,539938.195741958,539938.244102542
388,539938.199315500,539938.212380667,539938.212418583,539938.260769083
389,539938.215808500,539938.229156125,539938.229209917,539938.277435792
390,539938.232661833,539938.245734583,539938.245771208,539938.294102375
391,539938.249094458,539938.262448625,539938.262503000,539938.310769042
392,539938.266706250,539938.279186417,539938.279236250,539938.327435625
393,539938.283038708,539938.295700917,539938.295746292,539938.344102167
394,539938.299279917,539938.312420458,539938.312462459,539938.360768833
395,539938.316432833,539938.329029333,539938.329068458,539938.377435417
396,539938.332612917,539938.345788708,539938.345830000,539938.394102083
397,539938.349315667,539938.362019458,539938.362083625,539938.410768750
398,539938.365793167,539938.378679542,539938.378745792,539938.427435333
399,539938.382393375,539938.395347042,539938.395388417,539938.444101958
400,539938.399201000,539938.412356583,539938.412400917,539938.460768583
401,539938.416271625,539938.429007792,539938.429043583,539938.477435209
402,539938.432440750,539938.445805250,539938.445843750,539938.494101833
403,539938.449551958,539938.462328625,539938.462362125,539938.510768458
404,539938.466040625,539938.479034875,539938.479071750,539938.527435042
405,539938.482881250,539938.495688792,539938.495728458,539938.544101667
406,539938.499360583,539938.512315583,539938.512351625,539938.560768292
407,539938.516070083,539938.529074125,539938.529109583,539938.577434958
408,539938.532766625,539938.545688875,539938.545718125,539938.594101583
409,539938.549322417,539938.562367333,539938.562402542,539938.610768125
410,539938.566124375,539938.579093542,539938.579134958,539938.627434792
411,539938.582844458,539938.595703917,539938.595736458,539938.644101417
412,539938.599388750,539938.612390458,539938.612420417,539938.660768042
413,539938.616056792,539938.629034375,539938.629065667,539938.677434667
414,539938.632744167,539938.645658917,539938.645685458,539938.694101334
415,539938.649194375,539938.662321958,539938.662349083,539938.710767958
416,539938.666044333,539938.679013125,539938.679046375,539938.727434542
417,539938.682865417,539938.695667750,539938.695697667,539938.744101125
418,539938.699303542,539938.712373250,539938.712406875,539938.760767750
419,539938.716116417,539938.729037167,539938.729065750,539938.777434292
420,539938.732760458,539938.745667333,539938.745696125,539938.794101000
421,539938.749275667,539938.762298625,539938.762326583,539938.810767583
422,539938.765996292,539938.779069750,539938.779095167,539938.827434208
423,539938.782697750,539938.795677042,539938.795710000,539938.844100792
424,539938.799410250,539938.812326917,539938.812354000,539938.860767500
425,539938.815957500,539938.829018917,539938.829043833,539938.877434042
426,539938.832629208,539938.845629167,539938.845653875,539938.894100708
427,539938.849100750,539938.862333917,539938.862358917,539938.910767292
428,539938.866023958,539938.879013708,539938.879037833,539938.927433959
429,539938.882757250,539938.895695083,539938.895729625,539938.944100542
430,539938.899285458,539938.912149292,539938.912176458,539938.960767125
431,539938.915774250,539938.929106167,539938.929157000,539938.977433792
432,539938.933150667,539938.945712375,539938.945755875,539938.994100417
433,539938.949568500,539938.962361417,539938.962403042,539939.010767042
434,539938.966758458,539938.979050333,539938.979096333,539939.027433583
435,539938.983557833,539938.995772042,539938.995820125,539939.044100250
436,539938.999832542,539939.012425542,539939.012477750,539939.060766875
437,539939.016228625,539939.029043583,539939.029089250,539939.077433542
438,539939.032896375,539939.045727542,539939.045770000,539939.094100125
439,539939.049431042,539939.062421000,539939.062454833,539939.110766709
440,539939.066033625,539939.079031750,539939.079074958,539939.127433375
441,539939.082775625,539939.095726584,539939.095767000,539939.144099917
442,539939.099733958,539939.112398417,539939.112439458,539939.160766583
443,539939.116081667,539939.129027292,539939.129062000,539939.177433167
444,539939.132715625,539939.145679917,539939.145717833,539939.194099750
445,539939.149521958,539939.162504792,539939.162545917,539939.210766375
446,539939.166293708,539939.179083583,539939.179125167,539939.227433000
447,539939.182697125,539939.195714708,539939.195752917,539939.244099625
448,539939.199557833,539939.212433500,539939.212475125,539939.260766250
449,539939.216089917,539939.229081000,539939.229125042,539939.277432875
450,539939.232437917,539939.245717583,539939.245755125,539939.294099500
451,539939.249294042,539939.262401000,539939.262457292,539939.310766125
452,539939.266329750,539939.279025542,539939.279071750,539939.327432750
453,539939.282561375,539939.295720583,539939.295771708,539939.344099292
454,539939.299394375,539939.312385250,539939.312433833,539939.360765958
455,539939.316053833,539939.329064792,539939.329104500,539939.377432583
456,539939.332519792,539939.345712167,539939.345756292,539939.394099250
457,539939.349330667,539939.362349042,539939.362389792,539939.410765875
458,539939.365958042,539939.379100667,539939.379145333,539939.427432417
459,539939.382603917,539939.395264708,539939.395301958,539939.444099042
460,539939.399006417,539939.412540667,539939.412589458,539939.460765708
461,539939.416112917,539939.429052042,539939.429094458,539939.477432292
462,539939.432651417,539939.445776833,539939.445825959,539939.494098875
463,539939.449528250,539939.462353542,539939.462398667,539939.510765500
