frame,acquire_begin_time_s,acquire_end_time_s,registered_time_s,presented_time_s
105,539602.873236458,539602.873327708,539602.873459208,539602.896263125
106,539602.916579333,539602.916650250,539602.916765292,539602.946262625
107,539602.954646125,539602.954691500,539602.954764375,539602.979595625
108,539602.993462500,539602.993544375,539602.993662625,539603.012928667
109,539603.028332667,539603.028379625,539603.028445375,539603.046261667
110,539603.069543458,539603.069628833,539603.069755375,539603.096261125
111,539603.110891500,539603.110940042,539603.111004792,539603.129594125
112,539603.149536792,539603.149610042,539603.149731333,539603.179593708
113,539603.183575500,539603.183616292,539603.183681292,539603.212926625
114,539603.220043917,539603.220144250,539603.220271542,539603.246259708
115,539603.256953334,539603.257042583,539603.257176542,539603.279592625
116,539603.291218709,539603.291273000,539603.291523292,539603.312925667
117,539603.334620042,539603.334682958,539603.334806542,539603.362925083
118,539603.373559083,539603.373607167,539603.373675084,539603.396258083
119,539603.407879125,539603.407926083,539603.407999625,539603.429591167
120,539603.441257333,539603.441303417,539603.441376750,539603.462924083
121,539603.480580792,539603.480661833,539603.480778583,539603.512923584
122,539603.523302750,539603.523349750,539603.523418333,539603.546256583
123,539603.562988833,539603.563034750,539603.563102292,539603.596255958
124,539603.598781542,539603.598815792,539603.598921375,539603.629588958
125,539603.635130875,539603.635203958,539603.635320042,539603.662921958
126,539603.679944750,539603.680007500,539603.680120958,539603.712921375
127,539603.721331292,539603.721408250,539603.721531917,539603.746254417
128,539603.757149750,539603.757240083,539603.757367125,539603.779587292
129,539603.796210208,539603.796256333,539603.796326417,539603.829586750
130,539603.832786208,539603.832855750,539603.832976084,539603.862919708
131,539603.876068583,539603.876122042,539603.876193042,539603.896252709
132,539603.909906833,539603.909990708,539603.910110583,539603.929585625
133,539603.951181042,539603.951230167,539603.951299375,539603.979585083
134,539603.987982500,539603.988031958,539603.988119458,539604.012918000
135,539604.021638875,539604.021713042,539604.021834875,539604.046251042
136,539604.057198333,539604.057277500,539604.057393417,539604.079583917
137,539604.094362667,539604.094411250,539604.094479625,539604.112916875
138,539604.129876875,539604.129938292,539604.130012917,539604.162916292
139,539604.163443625,539604.163475708,539604.163550542,539604.196249292
140,539604.206629958,539604.206727125,539604.206876667,539604.229582250
141,539604.241032625,539604.241076875,539604.241144708,539604.262915167
142,539604.278693625,539604.278778417,539604.278902708,539604.312914500
143,539604.318441000,539604.318562375,539604.318660833,539604.346247500
144,539604.355129542,539604.355199875,539604.355280125,539604.379580375
145,539604.390407875,539604.390460250,539604.390543750,539604.412913334
146,539604.426387500,539604.426481292,539604.426606708,539604.446246292
147,539604.465854542,539604.465905333,539604.465985833,539604.496245625
148,539604.509043417,539604.509090208,539604.509163167,539604.529578583
149,539604.552262458,539604.552332042,539604.552445833,539604.579577917
150,539604.595555583,539604.595629917,539604.595748417,539604.629577292
151,539604.636034792,539604.636096958,539604.636212917,539604.662910292
152,539604.674893750,539604.674976458,539604.675097334,539604.696243167
153,539604.713961000,539604.714040333,539604.714162292,539604.746242500
154,539604.749671333,539604.749739417,539604.749865875,539604.779575417
155,539604.787185292,539604.787245208,539604.787362458,539604.812908333
156,539604.822317792,539604.822382125,539604.822541917,539604.846241250
157,539604.860650917,539604.860728250,539604.860848208,539604.879574167
158,539604.897914875,539604.897992083,539604.898116458,539604.929573583
159,539604.939221667,539604.939291375,539604.939407167,539604.962906458
160,539604.973747417,539604.973814542,539604.973926500,539604.996239375
161,539605.011867458,539605.011942625,539605.012065125,539605.029572208
162,539605.045476375,539605.045549458,539605.045685333,539605.079571583
163,539605.088783583,539605.088863625,539605.088985708,539605.112904458
164,539605.129672750,539605.129742333,539605.129857667,539605.162903792
165,539605.173041833,539605.173221709,539605.173373417,539605.196236625
166,539605.209273833,539605.210015833,539605.210111625,539605.229569542
167,539605.246357042,539605.246431459,539605.246582542,539605.279568875
168,539605.288010542,539605.288056167,539605.288123417,539605.312901750
169,539605.323979292,539605.324053708,539605.324174708,539605.346234667
170,539605.364939333,539605.365016708,539605.365136958,539605.396234042
171,539605.405745542,539605.405792542,539605.405858042,539605.429566833
172,539605.446903375,539605.446948083,539605.447022000,539605.479566167
173,539605.489952750,539605.490012083,539605.490094375,539605.512899083
174,539605.531227667,539605.531500167,539605.531620958,539605.562898333
175,539605.573784000,539605.573856458,539605.573972500,539605.596231167
176,539605.607629083,539605.607675750,539605.607744917,539605.629564042
177,539605.646314333,539605.646364458,539605.646443208,539605.679563292
178,539605.688033875,539605.688107667,539605.688221667,539605.712896208
179,539605.729494583,539605.729546333,539605.729616250,539605.762895542
180,539605.768960875,539605.769036833,539605.769155083,539605.796228375
181,539605.812254458,539605.812303375,539605.812370875,539605.846227667
182,539605.845951750,539605.846041042,539605.846165917,539605.879560458
183,539605.885432333,539605.885477917,539605.885548208,539605.912893375
184,539605.919017667,539605.919103542,539605.919223417,539605.946226250
185,539605.957619958,539605.957702292,539605.957822333,539605.979559000
186,539605.996369667,539605.996496458,539605.996577125,539606.029558250
187,539606.030723375,539606.030780375,539606.030901000,539606.062891125
188,539606.073460000,539606.073508042,539606.073576625,539606.096223958
189,539606.115728792,539606.115782583,539606.115853834,539606.146223208
190,539606.156452792,539606.156498542,539606.156604708,539606.179556042
191,539606.198738958,539606.198809792,539606.198941417,539606.229555333
192,539606.239972500,539606.240019125,539606.240084208,539606.262888125
193,539606.273326583,539606.273567167,539606.273665792,539606.296220958
194,539606.316763000,539606.316843542,539606.316960792,539606.346220167
195,539606.354648417,539606.354703958,539606.354778792,539606.379553000
196,539606.396375292,539606.396467667,539606.396621292,539606.429552208
197,539606.430355000,539606.430414459,539606.430529792,539606.462885000
198,539606.473086875,539606.473186333,539606.473273958,539606.496217833
199,539606.516389208,539606.516440708,539606.516510250,539606.546217083
200,539606.557209583,539606.557271500,539606.557388583,539606.579549917
201,539606.591679833,539606.591723583,539606.591794875,539606.612882708
202,539606.630475125,539606.630550333,539606.630667500,539606.662881917
203,539606.673769208,539606.673851833,539606.673973208,539606.696214750
204,539606.711679208,539606.711750333,539606.711863333,539606.729547500
205,539606.755907333,539606.755946625,539606.756019792,539606.779546750
206,539606.793357083,539606.793433000,539606.793549333,539606.812879583
207,539606.826772959,539606.826851458,539606.826968084,539606.846212333
208,539606.862976583,539606.863021583,539606.863086083,539606.896211500
209,539606.906332625,539606.906376875,539606.906443875,539606.929544292
210,539606.949657542,539606.949704083,539606.949773042,539606.979543417
211,539606.987860292,539606.987908042,539606.987975333,539607.012876292
212,539607.026917458,539607.026969458,539607.027040083,539607.046209042
213,539607.067435458,539607.067493000,539607.067570500,539607.096208208
214,539607.110644542,539607.110700292,539607.110785708,539607.129541042
215,539607.150570625,539607.150668333,539607.150803042,539607.179540167
216,539607.189570958,539607.189690208,539607.189974000,539607.212872959
217,539607.230236500,539607.230308458,539607.230434542,539607.262872042
218,539607.272724417,539607.272798208,539607.272919292,539607.296204875
219,539607.311235667,539607.311314542,539607.311445083,539607.329537583
220,539607.348535000,539607.348583708,539607.348669708,539607.379536708
221,539607.390238417,539607.390321125,539607.390446417,539607.412869542
222,539607.429567292,539607.429647333,539607.429730834,539607.462868708
223,539607.472872208,539607.472948708,539607.473073334,539607.496201459
224,539607.508056000,539607.508133292,539607.508266250,539607.529534208
225,539607.543042667,539607.543119625,539607.543237083,539607.562867042
226,539607.580379250,539607.580472667,539607.580596125,539607.612866167
227,539607.621475667,539607.621517917,539607.621582708,539607.646198792
228,539607.662653458,539607.662747000,539607.662898750,539607.696198000
229,539607.700264167,539607.700328209,539607.700449042,539607.729530667
230,539607.736284500,539607.736386708,539607.736562417,539607.762863417
231,539607.779759000,539607.779831625,539607.779951292,539607.812862583
232,539607.818273875,539607.818332542,539607.818627667,539607.846195250
233,539607.855097792,539607.855165333,539607.855280375,539607.879528083
234,539607.896747083,539607.896815708,539607.896929875,539607.929527167
235,539607.934236125,539607.934315708,539607.934491042,539607.962859958
236,539607.968324167,539607.968389625,539607.968511208,539607.996192708
237,539608.009173750,539608.009238917,539608.009355292,539608.029525375
238,539608.047593208,539608.047664917,539608.047781458,539608.079524459
239,539608.082244333,539608.082292917,539608.082374833,539608.112857167
240,539608.121855167,539608.121936917,539608.122065709,539608.146189958
241,539608.159789458,539608.159829792,539608.159894667,539608.179522667
242,539608.202996667,539608.203047500,539608.203117292,539608.229521708
243,539608.237199875,539608.237288500,539608.237411000,539608.262854417
244,539608.276143875,539608.276191917,539608.276259417,539608.296187167
245,539608.312480667,539608.312528417,539608.312596042,539608.346186208
246,539608.355652375,539608.355713917,539608.355784625,539608.379518959
247,539608.398861208,539608.398931167,539608.399009458,539608.429518000
248,539608.433344750,539608.433413917,539608.433530000,539608.462850750
249,539608.472193375,539608.472260958,539608.472342250,539608.496183417
250,539608.511033750,539608.511115583,539608.511233958,539608.529516125
251,539608.553031000,539608.553114958,539608.553232583,539608.579515125
252,539608.593707375,539608.593793667,539608.593920000,539608.612847833
253,539608.628493542,539608.628538000,539608.628604083,539608.646180583
254,539608.662066833,539608.662147583,539608.662222083,539608.696179583
255,539608.704646250,539608.704685083,539608.704750958,539608.729512333
256,539608.739907375,539608.739930458,539608.739988042,539608.762845083
257,539608.774213750,539608.774250208,539608.774313375,539608.796177750
258,539608.902348667,539608.902390042,539608.902439875,539608.929508417
259,539610.505250250,539610.505281042,539610.505432584,0.000000000
260,539610.612919958,539610.612966167,539610.613220500,539610.646139500
261,539610.750469250,539610.750510875,539610.750581500,539610.779470083
262,539610.763189500,539610.764848833,539610.764888250,539610.796136458
263,539610.775948458,539610.775976333,539610.776009792,539610.812802708
264,539610.787854833,539610.787885625,539610.787929083,539610.829469000
265,539610.798534125,539610.798557667,539610.798594125,539610.846135333
266,539610.808803833,539610.814506542,539610.814543875,539610.862801708
267,539610.825694167,539610.830944583,539610.830987792,539610.879468042
268,539610.842409500,539610.847836917,539610.847874500,539610.896134333
269,539610.859216875,539610.864496417,539610.864536625,539610.912800667
270,539610.875820750,539610.881164208,539610.881199042,539610.929466959
271,539610.892524542,539610.897829500,539610.897866375,539610.946133292
272,539610.909039250,539610.914569167,539610.914606542,539610.962799583
273,539610.925599417,539610.931121875,539610.931155083,539610.979465917
274,539610.942236250,539610.947809375,539610.947846125,539610.996132250
275,539610.959164458,539610.964418833,539610.964457792,539611.012798583
276,539610.975815917,539610.981174500,539610.981208333,539611.029464875
277,539610.992215083,539610.997817500,539610.997884250,539611.046131208
278,539611.009533125,539611.014408208,539611.014448125,539611.062797500
279,539611.025773625,539611.030689084,539611.030724000,539611.079463875
280,539611.041955042,539611.047752000,539611.047799208,539611.096130167
281,539611.059438208,539611.064468458,539611.064522417,539611.112796500
282,539611.075813667,539611.080701208,539611.080762458,539611.129462792
283,539611.092058792,539611.097913125,539611.097959750,539611.146129125
284,539611.109597583,539611.114463208,539611.114513917,539611.162795417
285,539611.125238750,539611.131212542,539611.131257708,539611.179461792
286,539611.141455167,539611.147837917,539611.147881875,539611.196128042
287,539611.158983042,539611.164481375,539611.164524292,539611.212794458
288,539611.175357000,539611.181119500,539611.181164250,539611.229460750
289,539611.191798292,539611.197524292,539611.197589917,539611.246127125
290,539611.208935167,539611.214589708,539611.214636542,539611.262793417
291,539611.225459542,539611.231144917,539611.231196667,539611.279459750
292,539611.242463583,539611.247916750,539611.247967792,539611.296126083
293,539611.258982625,539611.264505250,539611.264552042,539611.312792375
294,539611.275474125,539611.281064625,539611.281109334,539611.329458750
295,539611.291808875,539611.297692167,539611.297738000,539611.346125084
296,539611.308590875,539611.314461458,539611.314501708,539611.362791333
297,539611.325158917,539611.331116292,539611.331158333,539611.379457625
298,539611.341570917,539611.347717708,539611.347759208,539611.396124000
299,539611.358748583,539611.364431792,539611.364472417,539611.412790250
300,539611.376790917,539611.381314583,539611.381366792,539611.429456625
301,539611.392967542,539611.397408833,539611.397463750,539611.446122917
302,539611.409034833,539611.414450417,539611.414501667,539611.462789333
303,539611.425932000,539611.431179417,539611.431225083,539611.479455583
304,539611.441886542,539611.447949208,539611.448000625,539611.496121958
305,539611.459366750,539611.464430167,539611.464480875,539611.512788250
306,539611.475261667,539611.481092958,539611.481142833,539611.529454583
307,539611.491767459,539611.497809667,539611.497853500,539611.546120917
308,539611.508755542,539611.514452000,539611.514502917,539611.562787208
309,539611.525275375,539611.531014833,539611.531060708,539611.579453542
310,539611.541993792,539611.547788375,539611.547840958,539611.596119917
311,539611.559418750,539611.564330708,539611.564377042,539611.612786208
312,539611.575117625,539611.581174042,539611.581223292,539611.629452583
313,539611.591770667,539611.597758958,539611.597804125,539611.646118833
314,539611.608462917,539611.614453708,539611.614495417,539611.662785208
315,539611.625021667,539611.631053917,539611.631094583,539611.679451542
316,539611.641390667,539611.647727459,539611.647774250,539611.696117875
317,539611.658564833,539611.664409917,539611.664453000,539611.712784167
318,539611.675108042,539611.681126708,539611.681195167,539611.729450542
319,539611.692374542,539611.697798167,539611.697879417,539611.746116917
320,539611.710900250,539611.714129125,539611.714189500,539611.762783250
321,539611.725337917,539611.731145292,539611.731211375,539611.779449500
322,539611.742950500,539611.747804375,539611.747870625,539611.796115875
323,539611.759147333,539611.764513584,539611.764557667,539611.812782125
324,539611.775424625,539611.781160750,539611.781206542,539611.829448500
325,539611.792348250,539611.797725458,539611.797770250,539611.846114833
326,539611.808477542,539611.814356458,539611.814396209,539611.862781083
327,539611.825076958,539611.831093167,539611.831137583,539611.879447458
328,539611.841785417,539611.847772000,539611.847813625,539611.896113792
329,539611.858422917,539611.864419792,539611.864461250,539611.912780125
330,539611.874904292,539611.881132417,539611.881173417,539611.929446458
331,539611.892081667,539611.897742667,539611.897793833,539611.946112792
332,539611.908618333,539611.914430709,539611.914472334,539611.962779125
333,539611.924894458,539611.931158375,539611.931200667,539611.979445417
334,539611.941830083,539611.947845625,539611.947891500,539611.996111833
335,539611.958652625,539611.964458417,539611.964503458,539612.012778167
336,539611.976486333,539611.981289458,539611.981333500,539612.029444458
337,539611.992554042,539611.997525167,539611.997594125,539612.046110875
338,539612.009161000,539612.014550250,539612.014594375,539612.062777125
339,539612.025563375,539612.031149542,539612.031197542,539612.079443458
340,539612.042408250,539612.047787458,539612.047828958,539612.096109792
341,539612.058604667,539612.064526875,539612.064567875,539612.112776125
342,539612.075000625,539612.081097250,539612.081140583,539612.129442459
343,539612.092027250,539612.097758292,539612.097802917,539612.146108792
344,539612.108573917,539612.114446125,539612.114496917,539612.162775125
345,539612.124922167,539612.131089584,539612.131132042,539612.179441458
346,539612.142018083,539612.147749333,539612.147790500,539612.196107792
347,539612.158580792,539612.164329750,539612.164374667,539612.212774125
348,539612.174872083,539612.181195625,539612.181241583,539612.229440458
349,539612.192087500,539612.197716500,539612.197757958,539612.246106792
350,539612.208508375,539612.214563792,539612.214610042,539612.262773125
351,539612.225447792,539612.231166625,539612.231214042,539612.279439417
352,539612.242326750,539612.247936125,539612.247989083,539612.296105792
353,539612.259288708,539612.264019167,539612.264080208,539612.312772083
354,539612.274659833,539612.280789042,539612.280832000,539612.329438500
355,539612.291550333,539612.297329583,539612.297370792,539612.346104792
356,539612.307771292,539612.314043708,539612.314114000,539612.362771083
357,539612.324736000,539612.331205458,539612.331247917,539612.379437417
358,539612.341607000,539612.347333042,539612.347373125,539612.396103750
359,539612.357683208,539612.364084209,539612.364123750,539612.412770042
360,539612.374181542,539612.380667583,539612.380704292,539612.429436417
361,539612.391373417,539612.397758375,539612.397809042,539612.446102792
362,539612.408359625,539612.414066042,539612.414118542,539612.462769125
363,539612.424498750,539612.430625583,539612.430668417,539612.479435458
364,539612.441001709,539612.447325417,539612.447364917,539612.496101833
365,539612.457655667,539612.464405583,539612.464449250,539612.512768083
366,539612.474515292,539612.481223708,539612.481266917,539612.529434458
367,539612.491774417,539612.497469792,539612.497511500,539612.546100833
368,539612.507727375,539612.514581333,539612.514632958,539612.562767125
369,539612.525078500,539612.531104417,539612.531148708,539612.579433459
370,539612.541524042,539612.547847250,539612.547886500,539612.596099792
371,539612.558824000,539612.564440250,539612.564474292,539612.612766125
372,539612.576227708,539612.581055500,539612.581084250,539612.629432500
373,539612.597885208,539612.597911958,539612.597942625,539612.646098833
374,539612.612039375,539612.614710417,539612.614739042,539612.662765125
375,539612.626554750,539612.631294208,539612.631327333,539612.679431458
376,539612.642809958,539612.647955792,539612.647984292,539612.696097750
377,539612.659224333,539612.664661500,539612.664692083,539612.712764125
378,539612.676576708,539612.681274167,539612.681300750,539612.729430500
379,539612.693124917,539612.697922500,539612.697953083,539612.746096833
380,539612.709317125,539612.714501875,539612.714527667,539612.762763167
381,539612.725537875,539612.731150792,539612.731180875,539612.779429417
382,539612.741846000,539612.747789875,539612.747819208,539612.796095833
383,539612.758496417,539612.764446125,539612.764477542,539612.812762125
384,539612.775274208,539612.781125875,539612.781151917,539612.829428417
385,539612.791706167,539612.797663459,539612.797692292,539612.846094792
386,539612.807708042,539612.814168917,539612.814196958,539612.862761125
387,539612.824788625,539612.830715583,539612.830750708,539612.879427500
388,539612.845319167,539612.847879958,539612.847909625,539612.896093792
389,539612.858971542,539612.864536375,539612.864562750,539612.912760125
390,539612.876000833,539612.881242292,539612.881270125,539612.929426542
391,539612.892446500,539612.897631042,539612.897659667,539612.946092833
392,539612.908297583,539612.914567709,539612.914595333,539612.962759167
393,539612.926875250,539612.931108750,539612.931142667,539612.979425542
394,539612.941786542,539612.947769625,539612.947795417,539612.996091875
395,539612.958266458,539612.964406875,539612.964432208,539613.012758208
396,539612.974973333,539612.981025333,539612.981052125,539613.029424542
397,539612.991067708,539612.997515917,539612.997568167,539613.046090875
398,539613.008317292,539613.014253042,539613.014299500,539613.062757125
399,539613.025094583,539613.031208250,539613.031249625,539613.079423542
400,539613.043054583,539613.047782875,539613.047810958,539613.096089875
401,539613.058162375,539613.064453708,539613.064477375,539613.112756208
402,539613.075163750,539613.081108208,539613.081134125,539613.129422542
403,539613.091683708,539613.097811417,539613.097838333,539613.146088875
404,539613.108137667,539613.114308833,539613.114343208,539613.162755208
405,539613.125069750,539613.130951042,539613.130976958,539613.179421542
406,539613.141628125,539613.147611125,539613.147650459,539613.196087833
407,539613.158326625,539613.164496708,539613.164526917,539613.212754208
408,539613.175108750,539613.181113083,539613.181138750,539613.229420625
409,539613.191533375,539613.197766917,539613.197791708,539613.246086875
410,539613.208055250,539613.214004500,539613.214046750,539613.262753167
411,539613.224974917,539613.230806292,539613.230868958,539613.279419542
412,539613.243530708,539613.247455167,539613.247518292,539613.296085958
413,539613.260961333,539613.264573458,539613.264630667,539613.312752208
414,539613.276422875,539613.280694458,539613.280751458,539613.329418583
415,539613.292234500,539613.297383958,539613.297448917,539613.346085000
416,539613.309733917,539613.314067500,539613.314134875,539613.362751292
417,539613.326636333,539613.331170583,539613.331233167,539613.379417625
418,539613.343797000,539613.347426000,539613.347492500,539613.396083958
419,539613.359716500,539613.364011417,539613.364075792,539613.412750292
420,539613.376574792,539613.380731708,539613.380786042,539613.429416667
421,539613.393056875,539613.397364375,539613.397411417,539613.446083000
422,539613.408976500,539613.414030250,539613.414083917,539613.462749333
423,539613.426350667,539613.430704792,539613.430770000,539613.479415708
424,539613.442550250,539613.447356542,539613.447424417,539613.496081958
425,539613.459156750,539613.464241833,539613.464289667,539613.512748292
426,539613.475513375,539613.480968375,539613.481023125,539613.529414708
427,539613.492352792,539613.497317959,539613.497363542,539613.546080958
428,539613.508102792,539613.514478125,539613.514538917,539613.562747333
429,539613.525880708,539613.531019042,539613.531070750,539613.579413625
430,539613.541987667,539613.547737208,539613.547761958,539613.596080042
431,539613.559510750,539613.564304417,539613.564351083,539613.612746333
432,539613.575437417,539613.580655917,539613.580703708,539613.629412667
433,539613.591415792,539613.597667917,539613.597693792,539613.646079042
434,539613.608520500,539613.614444875,539613.614490375,539613.662745375
435,539613.626084208,539613.631020167,539613.631070042,539613.679411667
436,539613.641842042,539613.647397333,539613.647433625,539613.696078042
437,539613.657422417,539613.664403750,539613.664428458,539613.712744375
438,539613.676438292,539613.681015542,539613.681052833,539613.729410750
439,539613.692163375,539613.697692167,539613.697715792,539613.746077042
440,539613.708964625,539613.714329292,539613.714350833,539613.762743417
441,539613.725517958,539613.731106667,539613.731128833,539613.779409792
442,539613.741963208,539613.747624458,539613.747646083,539613.796076125
443,539613.759430083,539613.764372958,539613.764441625,539613.812742417
444,539613.775905042,539613.781066458,539613.781121125,539613.829408833
445,539613.791835417,539613.797657708,539613.797687667,539613.846075167
446,539613.808588042,539613.814350167,539613.814373333,539613.862741500
447,539613.825410958,539613.831014708,539613.831043792,539613.879407833
448,539613.842126292,539613.847682167,539613.847727000,539613.896074208
449,539613.859045042,539613.864493834,539613.864523708,539613.912740500
450,539613.875401000,539613.880976833,539613.880997792,539613.929406833
451,539613.892086750,539613.897664708,539613.897686625,539613.946073167
452,539613.909040875,539613.914437292,539613.914463875,539613.962739500
453,539613.925474292,539613.931131167,539613.931152417,539613.979405875
454,539613.941912042,539613.947641667,539613.947664875,539613.996072125
455,539613.959009667,539613.964381250,539613.964408583,539614.012738542
456,539613.975841583,539613.981081333,539613.981108625,539614.029404917
457,539613.991908542,539613.997374833,539613.997397083,539614.046071208
458,539614.008882083,539614.014442083,539614.014475125,539614.062737500
459,539614.026477417,539614.031114583,539614.031150375,539614.079403917
460,539614.042624208,539614.047643417,539614.047676167,539614.096070292
461,539614.059709583,539614.064325833,539614.064358292,539614.112736583
