frame,total_ms,cpu_wall_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks
11839,16.557875,16.456466,0.000000,6.568168,6.537876,0.030292,0.061042,0.019458,0.745250,638,8039927,124722,0,7210
11840,16.759875,16.766866,0.000000,6.578667,6.558041,0.020626,0.064625,0.035209,0.937750,629,8080230,127693,0,5408
11841,16.439917,16.419756,0.000000,6.663501,6.655791,0.007710,0.052250,0.018542,0.631000,640,8140780,127130,0,5644
11842,16.990583,16.978998,0.000000,5.930125,5.920708,0.008333,0.063750,0.027167,1.045333,640,8023745,145177,0,7376
11843,16.624667,16.597161,0.000000,6.838416,6.837666,0.000625,0.047083,0.024792,0.641875,633,8080288,123706,0,5408
11844,16.661667,16.696084,0.000000,6.989208,6.982624,0.006459,0.055583,0.047917,0.970709,634,8095564,121752,0,5408
11845,16.734750,16.677596,0.000000,6.997708,6.984750,0.012958,0.050916,0.027709,0.290917,638,8055600,121669,0,7210
11846,16.687750,16.705839,0.000000,6.673459,6.666875,0.006376,0.054250,0.036458,0.936250,632,8095673,124904,0,5408
11847,16.644958,16.605671,0.000000,6.735750,6.729499,0.006251,0.055708,0.015042,0.613750,632,8064810,124130,0,5408
11848,16.558375,16.571071,0.000000,6.630626,6.624751,0.005875,0.057917,0.041416,0.932209,640,8071125,127008,0,7210
11849,16.817083,16.769837,0.000000,6.850541,6.849957,0.000584,0.050959,0.039750,0.833791,630,8080239,127284,0,5408
11850,16.693542,16.676502,0.000000,6.907126,6.896416,0.010710,0.057417,0.020500,0.292958,632,8080113,125353,0,5408
11851,16.670250,16.653095,0.000000,6.675000,6.674709,0.000291,0.051792,0.018833,1.178667,637,8071042,126996,0,7210
11852,16.593958,16.620834,0.000000,6.868792,6.868291,0.000501,0.055292,0.061083,0.290500,632,8080255,123612,0,5408
11853,16.806459,16.765245,0.000000,6.842375,6.832250,0.010125,0.054666,0.066709,0.909916,639,8086998,126444,0,7112
11854,16.615583,16.579015,0.000000,7.009000,7.007292,0.001708,0.048917,0.032666,0.564208,633,8064279,122351,0,5506
11855,16.679042,16.661502,0.000000,7.176500,7.171958,0.004542,0.048750,0.017625,0.902541,629,8080200,121235,0,5408
11856,16.660583,16.624016,0.000000,7.016666,7.013957,0.002709,0.058875,0.073083,0.899416,639,8071005,121090,0,7210
11857,16.820458,16.791365,0.000000,6.898333,6.897292,0.001041,0.052292,0.014250,0.292125,630,8064874,123842,0,5408
11858,16.588167,16.644073,0.000000,6.880874,6.880582,0.000292,0.055292,0.051875,1.153541,635,8111076,124623,0,5408
11859,16.692042,16.588081,0.000000,7.008374,7.000416,0.007958,0.061125,0.018500,0.290500,637,8040106,121805,0,7210
11860,16.709708,16.736173,0.000000,6.839208,6.806459,0.032749,0.054042,0.019750,1.221917,632,8095738,125380,0,5408
11861,16.771083,16.763875,0.000000,7.000751,6.986167,0.014584,0.058792,0.040500,0.291167,633,8080194,123464,0,5408
11862,16.467542,16.404048,0.000000,6.856374,6.855915,0.000459,0.053750,0.018875,0.900708,638,8055582,121528,0,7210
11863,16.877458,16.919000,0.000000,6.929626,6.928959,0.000667,0.058750,0.036667,0.907958,632,8095705,126734,0,5408
11864,16.581959,16.589213,0.000000,6.831500,6.831082,0.000418,0.063166,0.074875,0.608958,632,8095659,123762,0,5408
11865,16.678958,16.585159,0.000000,7.070668,7.056375,0.014293,0.060583,0.013834,0.902041,637,8040131,120378,0,7210
11866,16.715167,16.731717,0.000000,6.899958,6.863542,0.036416,0.059833,0.036833,0.290167,634,8095713,124234,0,5408
11867,16.651416,16.625165,0.000000,7.044457,7.044040,0.000417,0.048125,0.012792,1.231084,633,8080229,122191,0,5408
11868,16.602709,16.613503,0.000000,7.191334,7.183042,0.008292,0.082875,0.025083,0.293083,640,8071008,120405,0,7210
11869,16.406208,16.379289,0.000000,6.968126,6.967584,0.000542,0.060750,0.015125,1.222541,635,8095059,125951,0,5531
11870,16.587083,16.629123,0.000000,6.598543,6.594250,0.004293,0.053375,0.087084,0.608292,634,8097318,132494,0,5531
11871,17.022459,16.953563,0.000000,6.634833,6.613375,0.021458,0.053583,0.047125,0.902458,637,8053248,132623,0,7210
11872,16.795208,16.768709,0.000000,6.710083,6.702625,0.007458,0.085875,0.024958,0.582001,631,8080287,128677,0,5408
11873,16.609000,16.611638,0.000000,6.284376,6.283833,0.000543,0.068125,0.078917,0.636125,631,8064758,131002,0,5408
11874,16.212375,16.336921,0.000000,6.292666,6.288916,0.003750,0.050167,0.187208,0.926166,643,8091795,131453,0,7339
11875,16.954708,16.774057,0.000000,5.691833,5.691014,0.000569,0.061459,0.028458,0.611583,634,8056628,146541,0,5797
11876,16.955792,16.959957,0.000000,6.188042,6.187499,0.000543,0.065417,0.028458,0.907042,631,8064775,135099,0,5408
11877,16.638292,16.644992,0.000000,6.510500,6.509708,0.000792,0.065125,0.043750,0.611583,640,8083746,129151,0,7210
11878,16.743666,16.722422,0.000000,6.566209,6.565584,0.000625,0.057750,0.066125,1.161375,633,8098377,128684,0,5408
11879,16.710834,16.712748,0.000000,6.763042,6.762791,0.000251,0.064750,0.060125,1.221292,631,8081638,126472,0,5408
11880,16.566916,16.497705,0.000000,6.711376,6.711083,0.000293,0.058667,0.019250,0.290666,638,8054155,124878,0,7210
11881,16.853125,16.843293,0.000000,6.630500,6.623293,0.007207,0.068209,0.012666,0.996166,631,8080228,129109,0,5408
11882,16.324542,16.290746,0.000000,6.469875,6.469458,0.000417,0.053417,0.046041,0.291625,637,8094302,124667,0,5685
11883,17.005792,16.999596,0.000000,6.084792,6.084250,0.000375,0.088916,0.019042,0.933083,640,8055456,134723,0,7210
11884,16.733458,16.753337,0.000000,6.033084,6.025417,0.007667,0.076208,0.034000,0.291292,632,8095671,127444,0,5408
11885,16.622000,16.567159,0.000000,6.581834,6.581291,0.000543,0.054375,0.049875,0.579459,631,8064773,121966,0,5408
11886,16.542458,16.485482,0.000000,6.443084,6.442625,0.000459,0.042334,0.026166,0.614208,638,8055552,121262,0,7210
11887,16.761625,16.768210,0.000000,6.308793,6.308376,0.000417,0.043750,0.046917,1.226583,633,8095747,124352,0,5408
11888,16.713584,16.690435,0.000000,6.453292,6.453124,0.000168,0.041416,0.018167,1.221333,631,8080688,122669,0,5408
11889,16.520250,16.510624,0.000000,6.369374,6.368957,0.000417,0.037291,0.028959,0.611042,640,8070468,124893,0,7210
11890,17.507333,17.491402,0.000000,6.501751,6.501292,0.000334,0.036958,0.030042,1.250209,631,8080246,124788,0,5408
11891,15.966000,15.937164,0.000000,5.862709,5.862250,0.000459,0.048125,0.026667,0.610416,632,8080280,123455,0,5408
11892,16.555500,16.490189,0.000000,6.433124,6.432832,0.000292,0.041083,0.026750,1.061500,639,8055491,122590,0,7210
11893,16.914958,16.948225,0.000000,6.385458,6.385125,0.000333,0.045584,0.018958,0.610459,632,8095672,127093,0,5408
11894,16.628709,16.603803,0.000000,6.505249,6.504915,0.000334,0.042916,0.026375,0.881084,632,8080265,123019,0,5408
11895,16.299250,16.275542,0.000000,6.647291,6.638624,0.008667,0.037833,0.025458,1.055000,645,8100634,119663,0,7449
11896,17.118125,17.130691,0.000000,6.164291,6.163791,0.000291,0.056708,0.029000,0.448666,627,8033901,129176,0,5408
11897,16.559708,16.528670,0.000000,6.638874,6.638582,0.000292,0.040750,0.030042,0.910166,632,8095642,123340,0,5408
11898,16.708500,16.677452,0.000000,6.494082,6.493665,0.000417,0.046000,0.027250,0.608291,638,8071036,124469,0,7210
11899,16.661167,16.647651,0.000000,6.426000,6.425834,0.000166,0.037791,0.027875,0.748291,633,8080254,124533,0,5408
11900,16.246458,16.292857,0.000000,6.516000,6.515708,0.000292,0.041833,0.114917,0.609583,634,8109769,123694,0,5655
11901,17.151708,17.076756,0.000000,5.267208,5.266596,0.000362,0.048542,0.040542,0.753208,660,8029572,146261,0,9251
11902,16.644709,16.624811,0.000000,6.120208,6.119792,0.000416,0.040666,0.026167,1.064001,632,8080230,131701,0,5408
11903,16.646250,16.621667,0.000000,6.442501,6.442125,0.000376,0.036208,0.030292,0.449166,630,8080243,123618,0,5408
11904,16.721208,16.677733,0.000000,6.569334,6.569000,0.000334,0.039875,0.025792,0.894293,638,8055590,124420,0,7210
11905,16.711708,16.719738,0.000000,6.011625,6.011125,0.000500,0.044500,0.029417,0.451583,634,8095700,132264,0,5408
11906,16.747167,16.744129,0.000000,6.051417,6.050958,0.000459,0.048458,0.028000,1.094500,638,8087075,131195,0,7126
11907,16.557208,16.516295,0.000000,6.464000,6.463666,0.000334,0.041042,0.027875,0.579625,633,8064177,122850,0,5492
11908,16.661417,16.628844,0.000000,6.718500,6.718293,0.000207,0.039542,0.029791,0.746667,631,8064768,121061,0,5408
11909,16.685000,16.685791,0.000000,6.044001,6.043667,0.000334,0.046125,0.033000,0.448542,640,8086484,133694,0,7210
11910,16.722500,16.708323,0.000000,6.125751,6.125333,0.000418,0.038292,0.027875,0.918875,632,8080238,134152,0,5408
11911,16.704458,16.648200,0.000000,6.728583,6.728375,0.000208,0.035084,0.017041,1.057875,633,8064773,122692,0,5408
11912,16.604750,16.629720,0.000000,6.548166,6.547915,0.000251,0.040292,0.027833,0.449375,640,8084057,122995,0,7210
11913,16.784834,16.755375,0.000000,6.573709,6.573375,0.000334,0.039500,0.029541,1.059208,630,8082672,126291,0,5408
11914,16.705333,16.696575,0.000000,6.878751,6.878501,0.000250,0.040917,0.025833,0.448792,631,8080261,122483,0,5408
11915,16.073542,16.260839,0.000000,6.764000,6.763791,0.000209,0.034666,0.247709,0.850791,653,8191005,125357,0,7870
11916,16.788541,16.650397,0.000000,6.293459,6.293041,0.000418,0.038417,0.130375,0.443625,627,8001607,132763,0,5687
11917,17.441750,17.352294,0.000000,6.090209,6.089584,0.000625,0.063792,0.022500,0.585625,629,8035738,132569,0,5408
11918,16.425875,16.405518,0.000000,6.024000,6.023541,0.000459,0.059875,0.020334,0.586374,640,8058144,121715,0,7210
11919,16.667167,16.655700,0.000000,6.093043,6.092625,0.000418,0.076208,0.022084,0.468666,633,8106641,124442,0,5408
11920,16.812083,16.777381,0.000000,5.925791,5.907833,0.017958,0.070834,0.032416,0.652584,631,8049397,128008,0,5408
11921,16.580584,16.547426,0.000000,5.814208,5.809041,0.005167,0.064333,0.016542,0.452083,639,8070925,125498,0,7210
11922,16.729416,16.752544,0.000000,6.023666,6.023249,0.000417,0.071375,0.027667,0.814875,632,8102096,128538,0,5408
11923,16.707125,16.667118,0.000000,6.878666,6.870875,0.007791,0.063667,0.040917,0.290875,632,8073886,124839,0,5408
11924,16.078959,16.220912,0.000000,6.914376,6.898333,0.016043,0.064125,0.168208,0.742249,643,8084698,124120,0,7532
11925,17.279333,17.095748,0.000000,6.345999,6.345624,0.000375,0.062125,0.029083,1.087084,631,8064856,134291,0,5408
11926,16.293083,16.327133,0.000000,6.831375,6.822292,0.009083,0.057625,0.070459,0.292750,641,8155659,126510,0,5728
11927,16.653709,16.611455,0.000000,6.345333,6.340916,0.004417,0.062791,0.028250,0.901500,636,8009161,134337,0,7210
11928,17.006833,16.946921,0.000000,6.643999,6.643582,0.000417,0.058792,0.020958,0.447125,631,8080237,131246,0,5408
11929,16.630083,16.597676,0.000000,6.739541,6.731125,0.008416,0.053000,0.067292,0.745251,632,8064775,125424,0,5408
11930,16.712375,16.722050,0.000000,6.832543,6.831958,0.000585,0.064792,0.029167,0.290667,638,8071058,125024,0,7210
11931,16.280000,16.335912,0.000000,6.598541,6.595791,0.002750,0.065334,0.090500,0.933958,636,8109987,128072,0,5619
11932,17.153209,17.070251,0.000000,6.399292,6.393250,0.005917,0.092166,0.036959,0.584666,632,8064872,131918,0,5408
11933,16.533333,16.571695,0.000000,6.538583,6.528749,0.009834,0.062125,0.060667,0.748666,640,8086322,124296,0,7210
11934,16.715083,16.669306,0.000000,6.709126,6.694208,0.014918,0.064084,0.036833,1.065375,633,8080244,126019,0,5408
11935,16.728167,16.622010,0.000000,6.806458,6.806125,0.000333,0.064708,0.029459,0.290958,628,8033868,124817,0,5408
11936,16.597750,16.631679,0.000000,6.747458,6.736499,0.010959,0.074833,0.022459,0.954375,641,8086513,124308,0,7210
11937,16.743167,16.761990,0.000000,6.656083,6.637166,0.018917,0.071083,0.020125,0.293667,632,8077355,126505,0,5408
11938,16.643250,16.581501,0.000000,6.788125,6.787792,0.000333,0.052916,0.018917,0.929417,633,8083040,123536,0,5408
11939,16.698250,16.683043,0.000000,6.988584,6.988208,0.000376,0.063291,0.014084,0.296417,640,8086480,125435,0,7210
11940,16.742500,16.716332,0.000000,6.947084,6.946875,0.000209,0.062250,0.047333,0.907541,630,8064923,124396,0,5408
11941,16.644916,16.719374,0.000000,6.819500,6.819084,0.000416,0.123292,0.045583,0.914167,632,8110952,123894,0,5408
11942,16.360792,16.289015,0.000000,6.789375,6.789000,0.000375,0.061750,0.017792,0.612542,648,8146826,126289,0,7487
11943,17.203583,17.181088,0.000000,6.624375,6.599249,0.025126,0.059417,0.025542,0.925083,624,7972019,131322,0,5408
11944,16.663459,16.654830,0.000000,6.761167,6.755917,0.005250,0.061875,0.013541,0.292500,633,8080246,123175,0,5408
11945,16.347333,16.296165,0.000000,6.972708,6.964291,0.008417,0.061208,0.020167,0.902875,642,8085295,122457,0,7432
11946,17.024375,17.046421,0.000000,6.105500,6.096374,0.009126,0.061375,0.023375,0.292750,632,8068091,136923,0,5408
11947,16.690667,16.646721,0.000000,6.793999,6.793625,0.000374,0.062666,0.019750,0.743333,631,8076901,124672,0,5408
11948,16.548375,16.535952,0.000000,6.767417,6.767124,0.000293,0.063208,0.058583,0.447209,638,8070978,123421,0,7210
11949,16.377000,16.471315,0.000000,6.659916,6.657749,0.002167,0.152041,0.016709,0.740083,638,8125742,128761,0,5561
11950,17.084166,16.957500,0.000000,6.271792,6.253250,0.018542,0.058792,0.011958,1.146001,629,8033883,133835,0,5408
11951,16.596417,16.605115,0.000000,6.655751,6.655375,0.000376,0.076375,0.016000,0.447416,638,8071119,125696,0,7210
11952,16.685208,16.628295,0.000000,6.664708,6.664250,0.000458,0.064709,0.028125,1.077000,631,8064699,126112,0,5408
11953,16.809459,16.856712,0.000000,6.741000,6.723542,0.017458,0.067125,0.049458,0.303459,634,8111108,128234,0,5408
11954,16.271166,16.206542,0.000000,6.653624,6.653166,0.000458,0.054334,0.049000,1.283875,641,8069943,124972,0,7432
11955,17.075292,17.076580,0.000000,6.641542,6.641083,0.000459,0.065417,0.018916,0.295166,632,8064771,130954,0,5408
11956,16.699750,16.695252,0.000000,6.831208,6.825583,0.005375,0.071875,0.021417,0.614625,629,8080159,121385,0,5408
11957,16.304542,16.292870,0.000000,6.804709,6.803916,0.000793,0.054166,0.054084,0.589917,639,8085294,123424,0,7449
11958,17.109541,17.079798,0.000000,6.658374,6.658082,0.000292,0.068959,0.020875,0.446833,631,8080191,129662,0,5408
11959,16.713959,16.686984,0.000000,6.990625,6.988459,0.002166,0.075375,0.015666,0.945499,640,8071813,121424,0,7126
11960,16.568583,16.541325,0.000000,6.824917,6.824458,0.000459,0.055042,0.018541,0.465458,630,8063982,121997,0,5492
11961,16.780375,16.750417,0.000000,6.972374,6.969707,0.002667,0.060000,0.018583,0.764041,632,8080297,122893,0,5408
11962,16.663917,16.676835,0.000000,6.875292,6.874959,0.000333,0.063541,0.020167,0.306583,641,8070928,121995,0,7210
11963,16.647416,16.600883,0.000000,6.672708,6.642624,0.030084,0.064709,0.014958,0.935958,631,8080267,123598,0,5408
11964,16.666542,16.668030,0.000000,7.095833,7.095332,0.000501,0.057083,0.011125,0.587958,633,8080326,121083,0,5408
11965,16.716292,16.667408,0.000000,6.995708,6.995000,0.000708,0.063250,0.020375,0.978916,639,8071088,122318,0,7210
11966,16.206625,16.205005,0.000000,6.908417,6.907916,0.000501,0.059458,0.019833,0.922500,630,8079539,122530,0,5531
11967,16.686333,16.689292,0.000000,6.592666,6.592291,0.000375,0.056167,0.053083,0.610875,633,8095619,131504,0,5408
11968,16.921792,16.918285,0.000000,6.665875,6.665417,0.000458,0.060958,0.031542,1.226251,641,8070963,130707,0,7210
11969,16.673708,16.583866,0.000000,6.747959,6.746125,0.001834,0.060167,0.020541,0.292750,629,8049492,126156,0,5408
11970,16.762125,16.804828,0.000000,6.998667,6.968458,0.030209,0.063500,0.019708,0.905334,634,8095877,125368,0,5408
11971,16.646208,16.657664,0.000000,6.822792,6.815626,0.007166,0.057250,0.052084,0.611625,642,8101573,125713,0,7210
11972,16.656959,16.595587,0.000000,6.778292,6.774624,0.003668,0.052791,0.013459,0.901416,627,8064836,125577,0,5408
11973,16.582958,16.588953,0.000000,6.780208,6.773166,0.007042,0.077500,0.020750,0.644750,637,8156525,127829,0,5599
11974,16.924250,16.892318,0.000000,6.032833,5.940000,0.092833,0.074583,0.046667,0.617125,634,7978232,135981,0,7210
11975,16.733542,16.685838,0.000000,6.670916,6.670207,0.000709,0.057625,0.012541,0.739875,627,8064833,127146,0,5408
11976,16.167666,16.215630,0.000000,6.846375,6.839666,0.006709,0.059875,0.054417,0.291750,639,8125043,123363,0,5685
11977,17.014750,16.930751,0.000000,6.513459,6.512459,0.001000,0.058250,0.018750,1.254792,637,8024887,132549,0,7210
11978,16.420084,16.548491,0.000000,6.642416,6.631499,0.010917,0.144333,0.050375,0.295208,644,8202681,134449,0,5578
11979,17.052375,16.907006,0.000000,6.174709,6.174333,0.000376,0.062000,0.015375,0.942083,623,7972127,135579,0,5408
11980,16.626083,16.644667,0.000000,6.297750,6.276709,0.021041,0.062708,0.046750,1.224500,643,8086428,128906,0,7210
11981,16.741667,16.709033,0.000000,6.463459,6.459791,0.003668,0.067166,0.020459,0.609709,629,8049344,130607,0,5408
11982,16.657000,16.607461,0.000000,6.643584,6.623999,0.019585,0.064083,0.041542,0.743208,631,8080223,127263,0,5408
11983,16.595625,16.618769,0.000000,6.555334,6.553000,0.002334,0.059250,0.019958,0.449042,642,8101965,128325,0,7210
11984,16.689625,16.627808,0.000000,6.753626,6.753125,0.000501,0.050166,0.013084,0.780125,631,8064744,126084,0,5408
11985,16.770541,16.812243,0.000000,6.842791,6.840582,0.002209,0.060792,0.048708,0.293041,631,8080255,126805,0,5408
11986,16.650667,16.636882,0.000000,6.713293,6.686668,0.026625,0.061083,0.071709,1.121291,642,8086404,125986,0,7210
11987,16.830875,16.780970,0.000000,6.850875,6.850416,0.000459,0.059875,0.027708,0.531750,630,8064773,126963,0,5408
11988,16.616458,16.576619,0.000000,6.835166,6.782041,0.053125,0.059042,0.025667,1.201250,629,8064808,124161,0,5408
11989,16.609750,16.576585,0.000000,6.694792,6.690042,0.004750,0.053542,0.037458,0.900000,642,8086426,125884,0,7210
11990,17.691375,17.927343,0.000000,7.191792,6.732416,0.458834,0.203292,0.089000,0.455125,633,8111141,128808,0,5408
11991,17.242917,17.133888,0.000000,6.069707,4.986763,1.082403,0.182583,0.027584,0.590041,628,8064903,124198,0,5408
11992,15.671958,15.631659,0.000000,4.036417,4.012639,0.022569,0.128959,0.046500,0.298084,641,8086322,124905,0,7210
11993,16.594250,16.592079,0.000000,5.492374,5.491472,0.000111,0.091292,0.111417,0.597333,630,8080239,128021,0,5408
11994,16.760375,16.753249,0.000000,5.463916,5.457347,0.005903,0.153750,0.040417,0.291875,634,8095652,125311,0,5408
11995,16.360125,16.236951,0.000000,5.545917,5.545306,0.000153,0.097250,0.027625,0.585209,637,8024680,121920,0,7210
11996,16.618292,16.539010,0.000000,6.162375,6.161832,0.000293,0.123792,0.018541,0.584833,631,8064769,125540,0,5408
11997,16.922500,17.168256,0.000000,6.198334,6.197583,0.000417,0.221625,0.068708,0.292541,640,8173023,129419,0,5408
11998,16.447208,16.266076,0.000000,6.082959,6.082500,0.000334,0.097750,0.044334,0.685583,635,8009103,121762,0,7210
11999,16.860125,16.890537,0.000000,6.024624,6.023999,0.000417,0.108959,0.061916,0.315125,632,8080236,126776,0,5408
12000,16.188042,16.171454,0.000000,6.121582,6.120874,0.000458,0.090167,0.100666,0.983625,641,8171999,125358,0,5571
12001,16.996375,16.901330,0.000000,5.907375,5.906917,0.000333,0.089875,0.062333,0.650000,632,7947449,130097,0,7210
12002,16.162292,16.124366,0.000000,6.355584,6.355125,0.000459,0.071541,0.013875,0.638167,635,8094593,125374,0,5643
12003,16.942875,17.002303,0.000000,6.081416,6.080708,0.000458,0.099583,0.055500,0.963167,638,8156635,135282,0,5531
12004,16.454583,16.361077,0.000000,5.822541,5.803250,0.019166,0.059958,0.014250,0.645083,636,8024720,133965,0,7210
12005,17.049875,17.018621,0.000000,5.662584,5.661764,0.000236,0.071000,0.014542,0.601666,629,8049320,134175,0,5408
12006,16.709625,16.685751,0.000000,6.017000,6.016417,0.000333,0.074167,0.013583,0.637458,633,8080259,127271,0,5408
12007,16.760792,16.824549,0.000000,5.956708,5.944125,0.012416,0.111791,0.019625,0.951458,644,8083875,131433,0,7723
12008,16.616458,16.658950,0.000000,5.963750,5.926416,0.037084,0.143125,0.059292,0.306750,648,8103158,131307,0,6936
12009,16.641458,16.516313,0.000000,5.974251,5.967375,0.006876,0.081209,0.030625,0.981500,631,8046938,127202,0,5920
12010,16.699584,16.754202,0.000000,6.251710,6.250959,0.000542,0.203833,0.022958,0.678542,639,8093741,129330,0,6698
12011,16.617791,16.546694,0.000000,6.223000,6.221499,0.001293,0.086709,0.017250,0.599541,630,8059997,125066,0,5408
12012,16.802250,16.799164,0.000000,6.072334,6.071917,0.000292,0.084709,0.043375,0.613958,643,8086461,129466,0,7210
12013,16.605667,16.503792,0.000000,6.055876,6.055501,0.000375,0.070833,0.014084,0.642333,630,8064745,129281,0,5408
12014,16.752583,16.821824,0.000000,6.370376,6.360416,0.009960,0.094125,0.056375,0.821083,632,8095792,127680,0,5408
12015,16.140834,16.066593,0.000000,6.171541,6.166916,0.004375,0.064458,0.099292,0.310542,641,8054748,127015,0,7339
12016,16.713833,16.706271,0.000000,6.045958,6.045458,0.000292,0.078583,0.078625,0.613250,633,8095044,132083,0,5536
12017,17.157292,17.144832,0.000000,5.633500,5.631680,0.001153,0.066166,0.016042,0.310000,632,8063819,140328,0,5605
12018,16.691500,16.678843,0.000000,6.249042,6.248541,0.000376,0.071208,0.013542,0.889376,642,8070873,125079,0,7210
12019,16.659291,16.659501,0.000000,6.321291,6.320416,0.000750,0.090625,0.028750,0.587542,632,8084253,124528,0,5408
12020,16.737834,16.718827,0.000000,6.180750,6.170416,0.010168,0.103416,0.022542,0.291209,629,8076233,125151,0,5408
12021,16.510166,16.505828,0.000000,6.276124,6.275624,0.000292,0.093250,0.017084,0.593667,648,8131771,126949,0,7401
12022,17.056500,17.047709,0.000000,5.436958,5.425847,0.010653,0.099417,0.044792,0.352542,627,8018437,137624,0,5408
12023,16.650584,16.637791,0.000000,6.213042,6.208958,0.003959,0.099625,0.042750,0.582417,629,8080248,124564,0,5408
12024,16.577125,16.459206,0.000000,6.106791,6.106208,0.000333,0.087166,0.022125,0.296083,639,8055696,122758,0,7210
12025,16.734125,16.778435,0.000000,6.141584,6.135334,0.006000,0.084500,0.017250,0.587584,630,8080119,127598,0,5408
12026,17.923000,18.403098,0.000000,6.333875,6.332916,0.000459,0.564333,0.055833,0.587125,673,8640021,145307,0,5408
12027,15.381916,14.848495,0.000000,5.909417,3.588167,2.321083,0.091584,0.049916,0.298416,598,7495806,103070,0,7210
12028,16.880959,16.983825,0.000000,6.000667,6.000000,0.000459,0.176750,0.044916,0.693958,634,8111115,127228,0,5408
12029,16.226625,16.153752,0.000000,5.778250,5.777833,0.000209,0.083125,0.045250,0.321958,647,8212296,129173,0,5813
12030,16.973958,16.952279,0.000000,5.159708,5.158930,0.000320,0.104833,0.047250,1.037000,629,7936783,136746,0,7210
12031,16.828708,16.808496,0.000000,5.663458,5.662723,0.000235,0.142625,0.028542,0.290792,633,8080290,128697,0,5408
12032,16.509250,16.507994,0.000000,6.177251,6.176875,0.000292,0.126667,0.038625,0.593750,630,8064728,123745,0,5408
12033,16.292542,16.207655,0.000000,6.231084,6.210792,0.020000,0.100042,0.039416,0.297000,637,8055673,124658,0,7210
12034,17.226708,17.297673,0.000000,5.524293,5.523556,0.000153,0.087209,0.069416,0.607041,637,8126418,133981,0,5408
12035,16.701542,16.607212,0.000000,5.968374,5.966666,0.001417,0.084750,0.015250,0.599666,627,8049351,123285,0,5408
12036,16.622625,16.828043,0.000000,6.112625,6.110583,0.001917,0.245750,0.061333,0.291916,644,8117317,124947,0,7210
12037,16.966042,16.926961,0.000000,5.650916,5.637139,0.013194,0.246166,0.068792,0.613667,636,8126595,128290,0,5408
12038,16.481333,16.421670,0.000000,5.591375,5.590597,0.000320,0.208792,0.058166,0.292334,632,8064763,122947,0,5408
12039,16.596000,16.394794,0.000000,6.041749,6.031124,0.010333,0.099750,0.026958,0.588833,633,7978330,120093,0,7210
12040,16.689875,16.744836,0.000000,6.062417,6.061833,0.000417,0.114375,0.026042,0.294834,635,8111130,125772,0,5408
12041,16.810667,16.793885,0.000000,5.999875,5.999291,0.000334,0.109541,0.043084,0.583958,633,8080223,124232,0,5408
12042,16.462208,16.516846,0.000000,5.601834,5.599000,0.002709,0.173625,0.042750,0.590667,637,8071004,122854,0,7210
12043,17.098625,17.045459,0.000000,6.009375,6.008708,0.000542,0.119000,0.043167,0.292792,633,8095715,124699,0,5408
12044,16.305708,16.248832,0.000000,5.860085,5.859500,0.000376,0.090167,0.033292,0.596125,628,8049450,121936,0,5408
12045,16.603959,16.501206,0.000000,6.126834,6.109250,0.017459,0.074083,0.016667,0.303292,639,8055411,123152,0,7210
12046,16.706208,16.700162,0.000000,6.609834,6.602501,0.007333,0.068708,0.030417,1.225209,634,8095734,125037,0,5408
12047,16.665167,16.671672,0.000000,6.820833,6.820499,0.000334,0.060875,0.018208,0.294917,631,8080163,122844,0,5408
12048,16.526333,16.485694,0.000000,6.881958,6.881583,0.000375,0.063792,0.043791,0.962416,639,8071152,121153,0,7210
12049,16.929083,16.940735,0.000000,6.952709,6.912167,0.040542,0.052209,0.042833,0.664917,633,8080076,125089,0,5408
12050,16.646917,16.631216,0.000000,6.730792,6.728458,0.002334,0.064500,0.015458,1.033334,629,8080241,121821,0,5408
12051,15.922958,16.128134,0.000000,6.966458,6.944374,0.022084,0.046667,0.255000,1.121292,648,8115646,123244,0,7532
12052,16.913334,16.708329,0.000000,6.503125,6.502750,0.000292,0.070208,0.039542,0.374666,632,8063934,132511,0,5582
12053,17.191708,17.170207,0.000000,6.263416,6.244958,0.018458,0.061750,0.046375,0.874583,629,8064674,131753,0,5408
12054,16.559542,16.471531,0.000000,6.908334,6.895458,0.012876,0.075250,0.022333,0.291084,638,8040109,120722,0,7210
12055,16.327541,16.362804,0.000000,6.821001,6.820584,0.000417,0.062584,0.048166,1.116250,638,8109933,123475,0,5627
12056,17.090875,17.052836,0.000000,6.752416,6.748291,0.004125,0.060834,0.036125,0.293958,632,8064781,129127,0,5408
12057,16.681000,16.708454,0.000000,6.952458,6.944166,0.008292,0.068959,0.061458,0.906333,641,8086505,124208,0,7210
12058,16.725000,16.632747,0.000000,6.992125,6.990584,0.001541,0.056584,0.011333,0.900751,629,8049330,121164,0,5408
12059,16.706625,16.726746,0.000000,6.937666,6.937207,0.000459,0.059834,0.020500,0.291500,631,8095671,122183,0,5408
12060,16.664500,16.619375,0.000000,6.969958,6.962874,0.007084,0.057834,0.012583,0.901417,640,8071044,122752,0,7210
12061,16.792375,16.806068,0.000000,7.012500,7.006375,0.006125,0.061084,0.019250,0.518375,631,8080221,122626,0,5408
