frame,total_ms,cpu_wall_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks
12616,16.667708,16.653940,0.000000,4.374166,4.373000,0.000833,0.053917,0.029833,0.673208,631,8064873,150095,0,5408
12617,16.435333,16.386417,0.000000,4.695458,4.694749,0.000417,0.058750,0.034334,1.282417,634,8078910,149716,0,5656
12618,16.935000,16.936003,0.000000,4.695750,4.693793,0.001791,0.059959,0.014583,0.629542,638,8070962,151362,0,7210
12619,16.741500,16.689125,0.000000,4.782042,4.781625,0.000250,0.050292,0.024208,1.306083,631,8064775,147154,0,5408
12620,16.813334,16.829325,0.000000,5.580918,5.469361,0.111181,0.065375,0.011958,0.289167,633,8096006,145972,0,5408
12621,16.466916,16.440271,0.000000,4.994876,4.972126,0.022500,0.056959,0.014625,0.955750,639,8070640,146669,0,7210
12622,16.715750,16.688843,0.000000,5.311582,5.271916,0.039333,0.050709,0.038625,0.984917,633,8080226,146556,0,5408
12623,16.647459,16.587254,0.000000,5.476000,5.394486,0.081139,0.057416,0.014834,0.632875,630,8049366,144966,0,5408
12624,16.665125,16.708159,0.000000,5.571999,5.472861,0.098930,0.048083,0.043625,1.328000,641,8101918,147245,0,7210
12625,16.738000,16.712504,0.000000,5.478917,5.394042,0.084417,0.060916,0.013292,0.473291,633,8080198,146326,0,5408
12626,16.642958,16.638002,0.000000,5.690707,5.567152,0.123139,0.054792,0.014416,0.926501,632,8080220,145242,0,5408
12627,16.684125,16.637539,0.000000,5.583209,5.481236,0.101514,0.056417,0.015000,0.468292,639,8061606,146167,0,7210
12628,16.718125,16.708493,0.000000,5.458874,5.382000,0.076541,0.055208,0.020042,0.954876,630,8089641,147243,0,5408
12629,16.691833,16.703460,0.000000,5.620042,5.602250,0.017542,0.052959,0.041916,0.618667,634,8080204,145323,0,5408
12630,16.683875,16.643875,0.000000,5.515791,5.420820,0.094430,0.053542,0.019208,0.972083,640,8071120,145662,0,7210
12631,16.676584,16.666696,0.000000,5.225375,5.189500,0.035542,0.060708,0.016000,1.251416,632,8080128,146969,0,5408
12632,16.676166,16.656302,0.000000,5.648625,5.532277,0.116014,0.055375,0.015375,0.607792,634,8080273,146134,0,5408
12633,16.696667,16.702028,0.000000,5.694874,5.694292,0.000207,0.071625,0.012667,0.927208,638,8070948,146196,0,7210
12634,16.688708,16.623838,0.000000,5.630958,5.519611,0.111056,0.050000,0.011792,0.473208,631,8064808,145421,0,5408
12635,16.668375,16.676033,0.000000,5.476375,5.396666,0.079292,0.053667,0.011333,0.930292,634,8095665,146039,0,5408
12636,16.729667,16.718790,0.000000,5.734792,5.596195,0.138139,0.061000,0.029542,0.447958,636,8060871,146159,0,7210
12637,16.349000,16.406100,0.000000,5.497208,5.399250,0.097708,0.055917,0.094916,0.781959,646,8194985,152763,0,6056
12638,17.062542,16.956333,0.000000,4.947417,4.930458,0.016626,0.050291,0.020334,0.929500,626,7972131,154943,0,5408
12639,16.626666,16.594558,0.000000,5.468583,5.387320,0.080930,0.050709,0.012500,0.469500,640,8055550,146678,0,7210
12640,16.739792,16.765374,0.000000,5.566292,5.469111,0.096889,0.057875,0.047125,1.276459,633,8111205,148576,0,5408
12641,16.803792,16.745256,0.000000,5.782708,5.640694,0.141598,0.045208,0.016292,0.647917,632,8064939,145854,0,5408
12642,16.643666,16.663773,0.000000,5.577709,5.477695,0.099639,0.059542,0.014625,1.113834,641,8074794,147306,0,7210
12643,16.536292,16.510682,0.000000,5.395459,5.394666,0.000334,0.051042,0.020791,0.298458,631,8076336,147093,0,5408
12644,16.714792,16.700626,0.000000,5.617916,5.617166,0.000334,0.068291,0.014334,0.779375,633,8080080,146541,0,5408
12645,16.707166,16.646584,0.000000,5.743708,5.604861,0.138680,0.048167,0.024542,0.288666,640,8055578,146860,0,7210
12646,16.205000,16.448211,0.000000,5.557834,5.556959,0.000667,0.058709,0.231500,1.265042,643,8154171,150460,0,6009
12647,17.075500,16.848336,0.000000,4.844500,4.828291,0.015751,0.052792,0.019708,1.048584,628,8026776,161676,0,5408
12648,16.772917,16.765881,0.000000,5.438750,5.362528,0.075889,0.058917,0.021500,0.469125,640,8062683,149189,0,7210
12649,16.583333,16.552088,0.000000,5.155417,5.154917,0.000208,0.053834,0.026500,1.078124,653,8054196,151350,0,7449
12650,16.539875,16.497494,0.000000,5.356375,5.291111,0.064889,0.046875,0.011167,0.608042,634,8079397,150372,0,5561
12651,16.851209,16.864203,0.000000,4.419749,4.419250,0.000291,0.057625,0.052458,1.271917,639,8074009,158085,0,7210
12652,16.661083,16.626499,0.000000,5.188125,5.158444,0.029264,0.051125,0.015000,0.609667,631,8077192,149453,0,5408
12653,16.535250,16.563538,0.000000,5.618041,5.506569,0.111139,0.046000,0.067208,0.898791,637,8109773,150107,0,5656
12654,16.923625,16.852510,0.000000,5.318999,5.265667,0.052957,0.046208,0.016959,1.075083,640,8055523,151766,0,7210
12655,16.728417,16.718584,0.000000,5.504499,5.398694,0.105472,0.047791,0.016084,0.468375,632,8064823,148051,0,5408
12656,16.717541,16.684846,0.000000,5.411917,5.344777,0.066723,0.041250,0.010000,0.660584,634,8095692,147272,0,5408
12657,16.726959,16.730794,0.000000,5.552375,5.509945,0.042055,0.065166,0.015000,0.479333,640,8070962,147200,0,7210
12658,16.525333,16.521220,0.000000,4.886040,4.882916,0.000166,0.055000,0.020083,0.971501,634,8095681,148329,0,5408
12659,16.828250,16.812878,0.000000,5.471416,5.389402,0.081556,0.065375,0.018708,0.288792,643,8065042,146305,0,5408
12660,16.592917,16.596994,0.000000,4.089376,4.088945,0.000097,0.067125,0.025791,0.585500,641,8070745,148790,0,7210
12661,16.641750,16.601830,0.000000,5.125916,5.120708,0.005042,0.058208,0.015917,0.773624,632,8076681,146817,0,5408
12662,16.758125,16.715780,0.000000,5.475751,5.475291,0.000251,0.061250,0.014000,0.493750,629,8068347,146559,0,5408
12663,16.355791,16.380670,0.000000,5.188332,5.156542,0.031582,0.068375,0.019250,1.266501,649,8145762,153564,0,7669
12664,16.914667,16.856411,0.000000,5.075167,5.063875,0.010833,0.053583,0.036500,0.606042,629,8018442,154242,0,5408
12665,16.782000,16.778116,0.000000,5.781000,5.636027,0.144348,0.058333,0.016292,0.937542,631,8061092,142592,0,6137
12666,16.647875,16.610878,0.000000,5.648208,5.528611,0.119222,0.058917,0.015041,0.609000,643,8091202,144450,0,6481
12667,16.651000,16.669871,0.000000,5.754626,5.614486,0.139639,0.052750,0.017583,0.946376,632,8079258,142014,0,5408
12668,16.773083,16.734544,0.000000,5.886209,5.722486,0.163431,0.041959,0.010375,0.474834,640,8086353,144539,0,7210
12669,16.692792,16.693748,0.000000,5.787583,5.645278,0.141972,0.047875,0.048125,1.285042,630,8049347,143181,0,5408
12670,16.581708,16.584076,0.000000,5.849333,5.690986,0.157889,0.053709,0.036875,1.254667,634,8111206,141897,0,5408
12671,16.596917,16.559200,0.000000,5.874083,5.712111,0.161598,0.051750,0.017125,0.654625,639,8060762,142005,0,7210
12672,16.815042,16.786335,0.000000,5.951583,5.764070,0.187180,0.051250,0.037083,1.231750,630,8074963,145046,0,5408
12673,16.645416,16.623088,0.000000,5.914458,5.747111,0.167097,0.046125,0.012917,0.618042,631,8080212,142380,0,5408
12674,16.661375,16.666926,0.000000,5.956708,5.776152,0.180264,0.044000,0.048917,0.948459,641,8071055,141301,0,7210
12675,16.691000,16.646246,0.000000,5.734541,5.602986,0.131180,0.049167,0.012417,0.449625,630,8064723,144358,0,5408
12676,16.795417,16.751506,0.000000,5.956251,5.776194,0.179973,0.050292,0.010208,0.781750,632,8080225,143801,0,5408
12677,16.545917,16.553635,0.000000,5.955207,5.779152,0.175764,0.048000,0.011375,1.265291,641,8071235,142090,0,7210
12678,16.778875,16.747237,0.000000,5.909292,5.747736,0.161431,0.046958,0.011375,0.311375,630,8080029,144576,0,5408
12679,16.655416,16.696209,0.000000,6.049792,5.873528,0.176181,0.058917,0.044208,1.107166,634,8095732,141144,0,5408
12680,16.797125,16.740825,0.000000,5.821250,5.668527,0.152014,0.057459,0.013541,0.632416,640,8059910,143354,0,7210
12681,16.535042,16.492079,0.000000,5.253000,5.225417,0.024958,0.052042,0.012583,0.952583,633,8091232,144868,0,5408
12682,16.363792,16.443382,0.000000,5.733625,5.597944,0.135431,0.049500,0.072958,0.304000,644,8138496,145507,0,6068
12683,16.978958,16.930424,0.000000,5.160417,5.124124,0.035918,0.092042,0.014625,0.944709,639,8024620,153373,0,7210
12684,16.620125,16.545530,0.000000,5.707832,5.576778,0.130430,0.045542,0.024833,0.290584,630,8049335,142673,0,5408
12685,16.836125,16.829370,0.000000,5.921666,5.752361,0.169014,0.050750,0.011167,1.283041,632,8080316,143258,0,5408
12686,16.584292,16.567996,0.000000,5.914333,5.745986,0.167973,0.048375,0.009875,1.042958,642,8086397,143440,0,7210
12687,16.789208,16.777213,0.000000,5.911834,5.743945,0.167264,0.055333,0.013584,0.609375,631,8080296,144492,0,5408
12688,16.644958,16.628789,0.000000,5.742333,5.602861,0.139097,0.052625,0.011542,1.189417,632,8080193,143346,0,5408
12689,16.719292,16.701909,0.000000,5.749375,5.612152,0.136723,0.060583,0.022500,0.606583,642,8070942,142149,0,7210
12690,16.094458,16.313724,0.000000,5.767833,5.623695,0.143805,0.045709,0.270000,1.290750,647,8207130,149124,0,5975
12691,17.163292,16.921751,0.000000,4.942707,4.942083,0.000291,0.058667,0.016208,0.293000,622,7965813,158508,0,5408
12692,16.388250,16.396248,0.000000,5.551125,5.453194,0.097431,0.045625,0.087167,0.954458,647,8102826,147502,0,7395
12693,16.907500,16.870710,0.000000,5.543250,5.449236,0.093555,0.047458,0.048959,1.234667,625,8031931,147853,0,5408
12694,16.761250,16.731541,0.000000,5.837833,5.835583,0.002042,0.048625,0.018750,0.660583,633,8080209,142934,0,5408
12695,16.634333,16.598426,0.000000,5.652959,5.537111,0.115514,0.045459,0.010833,0.956084,640,8073272,143275,0,7210
12696,16.708125,16.701765,0.000000,5.720083,5.591403,0.128430,0.044167,0.011792,0.628333,629,8067847,145311,0,5408
12697,16.698292,16.682957,0.000000,5.859165,5.701694,0.157097,0.046458,0.020625,0.910375,633,8090389,143737,0,5408
12698,16.669625,16.657255,0.000000,5.643084,5.526611,0.116056,0.052500,0.013083,0.292083,641,8070953,144307,0,7210
12699,16.671167,16.638078,0.000000,5.861209,5.696278,0.164514,0.041083,0.013958,0.953333,631,8064890,143850,0,5408
12700,16.207916,16.414000,0.000000,5.589833,5.485611,0.103681,0.046167,0.277958,0.822709,652,8246553,152030,0,6056
12701,17.150709,16.935038,0.000000,5.264001,5.225500,0.038293,0.052416,0.022500,0.653959,628,7916507,152739,0,7210
12702,16.780041,16.736508,0.000000,5.701957,5.575861,0.125805,0.055000,0.013084,1.309000,631,8080442,147157,0,5408
12703,16.671834,16.644527,0.000000,5.792875,5.648444,0.144181,0.040500,0.008916,0.664583,630,8064823,146038,0,5408
12704,16.653166,16.630800,0.000000,5.619209,5.508319,0.110681,0.055167,0.015208,0.998208,643,8072172,147550,0,7210
12705,16.486209,16.512048,0.000000,5.631417,5.516001,0.115166,0.042666,0.045084,0.642792,635,8108815,150071,0,5565
12706,16.904833,16.865506,0.000000,4.836541,4.822583,0.013458,0.055750,0.023333,0.977749,632,8048034,160580,0,5661
12707,16.656417,16.622748,0.000000,5.489167,5.473416,0.015417,0.045750,0.012875,0.607083,642,8070873,148668,0,7210
12708,16.460875,16.494746,0.000000,5.284792,5.284084,0.000499,0.055833,0.026375,0.783001,643,8186687,157359,0,5769
12709,16.380500,16.559002,0.000000,4.792959,4.771834,0.020750,0.042250,0.319250,0.610751,632,8064610,165327,0,5408
12710,17.165083,16.905909,0.000000,5.287458,5.258082,0.029126,0.043542,0.015083,0.474209,634,7993648,153906,0,7210
12711,16.670500,16.658134,0.000000,5.587000,5.481236,0.105222,0.039250,0.010750,1.329958,632,8080302,146828,0,5408
12712,16.835417,16.836834,0.000000,5.617999,5.503444,0.114181,0.053625,0.020208,0.645500,642,8080188,145953,0,5408
12713,16.548958,16.539819,0.000000,5.429334,5.355152,0.073889,0.042667,0.018750,0.786292,639,8055528,145882,0,7210
12714,16.735250,16.704381,0.000000,5.805208,5.659903,0.145055,0.043417,0.010416,0.637416,633,8090498,144026,0,5408
12715,16.616417,16.616702,0.000000,5.611167,5.501653,0.109097,0.044208,0.020500,0.962043,631,8083420,143716,0,5408
12716,16.742333,16.719205,0.000000,5.734500,5.732083,0.002334,0.055000,0.020750,0.592083,641,8073047,146308,0,7210
12717,16.508083,16.494042,0.000000,5.899750,5.732903,0.166555,0.057000,0.019250,0.348667,641,8123057,148109,0,6056
12718,16.859084,16.841670,0.000000,4.826584,4.822834,0.003541,0.057083,0.020167,1.242333,639,8039964,154598,0,7242
12719,16.848166,16.826172,0.000000,4.427957,4.427402,0.000139,0.052792,0.032708,0.613833,634,8046662,171118,0,5902
12720,16.909167,16.882905,0.000000,6.047875,5.873320,0.174389,0.048875,0.019125,0.897916,632,8080194,141656,0,5408
12721,16.681417,16.683418,0.000000,5.790334,5.647611,0.142431,0.043833,0.023083,0.446708,643,8101903,141569,0,7210
12722,16.536333,16.506486,0.000000,5.681166,5.559402,0.121431,0.056167,0.019750,0.673166,630,8049316,140006,0,5408
12723,16.463917,16.451587,0.000000,5.727750,5.723820,0.003847,0.052500,0.019250,0.597001,630,8074182,140636,0,5408
12724,16.730083,16.717065,0.000000,5.975000,5.803486,0.171473,0.049333,0.014917,0.666042,642,8096221,141035,0,7210
12725,16.658625,16.628073,0.000000,5.735000,5.601569,0.133264,0.046708,0.021000,1.087625,630,8076519,146463,0,5408
12726,16.802208,16.764131,0.000000,5.719792,5.587653,0.131764,0.051792,0.014417,0.661125,632,8064784,144665,0,5408
12727,16.684292,16.674547,0.000000,5.705458,5.577444,0.127639,0.042042,0.011333,1.108834,641,8071042,143568,0,7210
12728,16.498583,16.479832,0.000000,5.578791,5.481791,0.096667,0.043750,0.012292,0.640125,633,8080383,146685,0,5408
12729,16.705500,16.688881,0.000000,6.029709,5.858403,0.171222,0.038584,0.009166,1.225084,632,8095508,144691,0,5408
12730,16.585292,16.618551,0.000000,6.049083,5.857944,0.191056,0.055375,0.028125,0.624209,645,8100232,145206,0,7535
12731,16.772542,16.711576,0.000000,5.039166,5.038624,0.000167,0.051125,0.019708,0.915375,629,8033791,156496,0,5408
12732,16.760916,16.763669,0.000000,5.704583,5.578903,0.125347,0.050000,0.014875,0.954167,633,8080335,147410,0,5408
12733,16.698209,16.683377,0.000000,5.906625,5.736236,0.170222,0.047041,0.020459,0.610334,642,8086335,146966,0,7210
12734,16.710583,16.699073,0.000000,5.625208,5.488111,0.136556,0.047375,0.021042,1.062959,629,8080237,148623,0,5408
12735,16.608250,16.582883,0.000000,5.641667,5.520820,0.120347,0.050375,0.034583,0.332709,629,8064792,145696,0,5408
12736,16.672583,16.660610,0.000000,5.692833,5.567986,0.124472,0.051209,0.046000,0.917791,639,8086428,147545,0,7210
12737,16.718292,16.705759,0.000000,5.666832,5.548402,0.118056,0.050708,0.049292,0.351667,633,8080260,147506,0,5408
12738,16.700125,16.654253,0.000000,5.697416,5.572403,0.124680,0.045625,0.018000,0.580042,631,8080337,145293,0,5408
12739,16.623292,16.633216,0.000000,5.649667,5.642625,0.006667,0.049250,0.019000,0.619166,639,8070878,146213,0,7210
12740,16.920208,16.929114,0.000000,5.497000,5.411652,0.084556,0.090708,0.014250,0.650083,634,8095661,149588,0,5408
12741,16.531333,16.450001,0.000000,5.368708,5.302417,0.066041,0.074500,0.035167,0.918917,630,8064781,145600,0,5408
12742,16.775875,16.793681,0.000000,5.560249,5.464069,0.095806,0.047917,0.012042,0.606958,641,8071217,146226,0,7210
12743,16.521875,16.488007,0.000000,5.238292,5.210958,0.027001,0.046417,0.020375,0.750500,630,8064587,146444,0,5408
12744,16.671667,16.673798,0.000000,5.578541,5.474459,0.103874,0.050083,0.012875,0.292041,632,8095720,146544,0,5408
12745,16.340208,16.348076,0.000000,5.909041,5.733861,0.174764,0.038917,0.076208,0.734750,649,8147257,151092,0,7386
12746,16.556667,16.693385,0.000000,5.027333,5.017541,0.009542,0.041750,0.204458,0.299709,639,8141020,162834,0,5584
12747,17.056542,16.862804,0.000000,4.880874,4.867667,0.012791,0.054041,0.023125,0.912751,627,7939087,165988,0,5812
12748,16.690583,16.663400,0.000000,5.860876,5.704236,0.156306,0.041750,0.010708,1.254750,640,8071579,145752,0,7210
12749,16.830792,16.797166,0.000000,5.822042,5.674528,0.147389,0.049666,0.011667,0.472000,631,8064123,142639,0,5408
12750,16.632416,16.607413,0.000000,5.836876,5.684320,0.152264,0.053584,0.019583,1.101834,631,8080235,141253,0,5408
12751,16.824667,16.842601,0.000000,5.863166,5.705069,0.157639,0.061292,0.022083,0.470416,643,8101923,142890,0,7210
12752,16.457000,16.429235,0.000000,5.465625,5.381208,0.084167,0.049708,0.014084,0.823249,630,8049312,142195,0,5408
12753,16.735625,16.686295,0.000000,5.977792,5.794445,0.182805,0.039917,0.011416,0.609000,630,8080228,140942,0,5408
12754,17.031292,17.107521,0.000000,6.172334,5.966111,0.206098,0.083708,0.028750,0.619750,642,8086572,142174,0,7210
12755,16.475166,16.378384,0.000000,3.519125,3.518444,0.000098,0.063500,0.025000,0.605207,631,8064691,141237,0,5408
12756,16.578500,16.582878,0.000000,5.309293,5.265501,0.043583,0.050750,0.017084,0.644167,654,8085110,144622,0,7449
12757,16.673084,16.641172,0.000000,5.946166,5.770361,0.175514,0.058041,0.013167,0.958958,639,8055573,139817,0,7210
12758,16.695416,16.693182,0.000000,5.868833,5.709736,0.158806,0.045500,0.015792,0.606958,630,8080203,142158,0,5408
12759,16.768417,16.767655,0.000000,5.970583,5.791611,0.178847,0.056500,0.019917,0.998416,633,8095671,140667,0,5408
12760,16.467167,16.428617,0.000000,5.979459,5.978875,0.000584,0.045708,0.014542,0.606500,639,8055587,140236,0,7210
12761,16.786708,16.777252,0.000000,6.049374,5.882069,0.167180,0.053042,0.014541,1.065958,633,8080357,142070,0,5408
12762,16.727708,16.708154,0.000000,5.100375,5.099751,0.000416,0.062584,0.014708,0.609917,633,8095647,141117,0,5408
12763,16.654542,16.625970,0.000000,5.905500,5.728402,0.176973,0.043042,0.011375,0.307542,638,8070972,139977,0,7210
12764,16.616333,16.616007,0.000000,5.814667,5.804625,0.010042,0.062125,0.023209,0.644875,634,8080188,140869,0,5408
12765,16.728250,16.684743,0.000000,6.099126,5.909820,0.189264,0.042417,0.012917,0.655792,640,8080220,141257,0,5408
12766,16.739167,16.689755,0.000000,5.929584,5.759403,0.169889,0.053458,0.018750,0.947458,638,8040314,141515,0,7210
12767,16.669417,16.696956,0.000000,5.869417,5.712944,0.156389,0.054416,0.013792,0.304125,636,8110947,140851,0,5408
12768,16.621916,16.616327,0.000000,5.917042,5.747528,0.169264,0.049750,0.044084,0.901917,630,8064789,140558,0,5408
12769,16.693209,16.639502,0.000000,6.084167,5.913569,0.170473,0.043750,0.011666,0.610667,640,8070985,140359,0,7210
12770,16.654666,16.657261,0.000000,6.263499,6.090486,0.172930,0.043584,0.013375,1.221833,632,8080203,139806,0,5408
12771,16.634750,16.599587,0.000000,6.118376,5.926695,0.191597,0.037709,0.010875,1.254458,634,8074360,139767,0,6570
12772,16.753500,16.753441,0.000000,6.099875,5.927861,0.171889,0.056042,0.015417,0.314708,637,8076873,141440,0,6048
12773,16.659917,16.633500,0.000000,6.142167,6.141916,0.000251,0.049625,0.013500,1.303542,632,8080256,139345,0,5408
12774,16.947875,16.963327,0.000000,6.314667,6.115403,0.199181,0.068542,0.014250,0.367958,641,8101930,139946,0,7210
12775,15.941375,16.173702,0.000000,5.362417,5.361458,0.000375,0.055792,0.286166,0.583250,636,8108625,142255,0,5865
12776,16.668875,16.604308,0.000000,5.392500,5.325611,0.066431,0.043875,0.308500,0.290167,650,8231194,153142,0,6056
12777,17.386958,17.171044,0.000000,4.912418,4.911820,0.000222,0.056584,0.030583,0.591875,624,7872414,148793,0,7210
12778,16.530917,16.492581,0.000000,4.770251,4.769792,0.000292,0.071458,0.015709,1.259999,631,8078102,143721,0,5408
12779,16.715958,16.712743,0.000000,5.246250,5.208569,0.037223,0.053167,0.021250,0.632958,632,8080257,142651,0,5408
12780,16.590292,16.548611,0.000000,5.000542,5.000001,0.000291,0.039708,0.010875,0.907292,638,8055482,143148,0,7210
12781,16.728667,16.723443,0.000000,5.078458,5.078125,0.000166,0.041333,0.026500,0.618458,634,8095799,143052,0,5408
12782,16.643083,16.627741,0.000000,5.322709,5.286708,0.035834,0.037125,0.030583,1.119750,631,8080397,141920,0,5408
12783,16.728000,16.695996,0.000000,5.337000,5.280945,0.055805,0.036583,0.019792,0.629875,639,8055312,142357,0,7210
12784,16.635875,16.598337,0.000000,4.997208,4.996875,0.000250,0.036208,0.010792,0.749500,632,8080218,143562,0,5408
12785,16.737333,16.716472,0.000000,5.385876,5.322361,0.063348,0.038625,0.027459,0.446250,630,8080558,141910,0,5408
12786,16.403709,16.422754,0.000000,5.209125,5.195168,0.013749,0.047000,0.027833,0.919583,645,8116107,146003,0,7413
12787,16.620875,16.616940,0.000000,5.007458,5.006916,0.000292,0.037125,0.097500,1.070167,636,8078491,148836,0,5687
12788,17.008875,16.939996,0.000000,4.880500,4.879749,0.000376,0.040250,0.027416,0.447792,629,8033938,146880,0,5408
12789,16.771916,16.770591,0.000000,5.507584,5.417570,0.089764,0.035709,0.017000,1.086125,639,8071029,141877,0,7210
12790,16.537209,16.515836,0.000000,5.176500,5.158792,0.017583,0.034583,0.029083,0.609625,634,8095607,143177,0,5408
12791,16.732666,16.733505,0.000000,5.156043,5.135861,0.019973,0.031334,0.038166,1.074584,632,8080232,145883,0,5408
12792,16.718125,16.680089,0.000000,5.163875,5.145445,0.018222,0.035834,0.017500,0.620458,637,8055597,144056,0,7210
12793,16.610500,16.575088,0.000000,5.240250,5.214250,0.025875,0.031875,0.009875,0.746208,633,8080199,143901,0,5408
12794,16.809459,16.826553,0.000000,5.402376,5.331236,0.070889,0.044291,0.025792,1.223583,634,8095698,143251,0,5408
12795,16.578333,16.523429,0.000000,5.281000,5.246375,0.034333,0.043917,0.030166,0.456208,639,8055524,143716,0,7210
12796,16.794125,16.816981,0.000000,4.901125,4.894250,0.006750,0.066750,0.014833,0.905041,633,8095808,145025,0,5408
12797,16.735833,16.735798,0.000000,4.998751,4.997958,0.000251,0.077042,0.015750,0.646500,632,8080115,143202,0,5408
12798,16.545459,16.470490,0.000000,5.057918,5.046126,0.011500,0.048166,0.016084,1.276209,636,8055537,143461,0,7210
12799,16.682208,16.668074,0.000000,5.143291,5.124069,0.018972,0.036917,0.010625,0.621792,631,8080366,144852,0,5408
12800,16.528708,16.527048,0.000000,4.919709,4.919236,0.000139,0.050917,0.029000,0.907125,636,8094436,145800,0,5622
12801,16.962125,16.954840,0.000000,4.931207,4.928167,0.000249,0.076375,0.030292,0.606167,640,8071035,151283,0,7210
12802,16.610417,16.575564,0.000000,4.862793,4.862278,0.000181,0.041917,0.012583,1.163041,631,8064718,146182,0,5408
12803,16.626708,16.594603,0.000000,4.999459,4.999000,0.000251,0.036792,0.028708,0.959250,630,8080210,145324,0,5408
12804,16.689959,16.695416,0.000000,5.104542,5.095070,0.009180,0.041166,0.027542,0.635875,640,8086463,146006,0,7210
12805,16.603791,16.556128,0.000000,5.039708,5.039416,0.000250,0.036959,0.009833,0.924542,632,8064878,144367,0,5408
12806,16.548750,16.551626,0.000000,5.436583,5.363277,0.072973,0.034209,0.017666,0.635667,636,8098390,144561,0,5537
12807,16.530792,16.594123,0.000000,5.201374,5.193667,0.007457,0.034583,0.139667,0.762667,639,8051948,148590,0,7210
12808,17.165458,17.074541,0.000000,5.039457,5.036291,0.000125,0.060292,0.015667,0.291084,633,8095774,148643,0,5408
12809,16.688042,16.667153,0.000000,4.887459,4.886833,0.000292,0.055958,0.023459,1.224166,633,8064726,142830,0,5408
12810,16.397625,16.369187,0.000000,5.111333,5.080167,0.030832,0.052542,0.013041,1.042832,644,8099942,147721,0,7571
12811,16.925958,16.908638,0.000000,3.598876,3.598334,0.000250,0.070834,0.016833,0.303500,632,8080421,160620,0,5408
12812,16.551042,16.492528,0.000000,5.113751,5.113125,0.000251,0.052042,0.012291,1.276376,630,8049284,144770,0,5408
12813,16.647167,16.691457,0.000000,5.665041,5.664501,0.000249,0.056708,0.018250,0.613625,639,8086384,145780,0,7210
12814,16.556791,16.531621,0.000000,5.712042,5.584792,0.126917,0.050167,0.011417,0.944876,637,8109504,148329,0,5685
12815,16.869917,16.856405,0.000000,5.489334,5.407736,0.081264,0.052875,0.019583,0.616084,630,8049346,149586,0,5408
12816,16.772667,16.770010,0.000000,5.706000,5.576278,0.129430,0.057708,0.021042,0.901584,641,8086435,145070,0,7210
12817,16.708666,16.680586,0.000000,5.788209,5.645361,0.142431,0.052334,0.013458,1.272917,629,8064916,143400,0,5408
12818,16.699042,16.680886,0.000000,5.799417,5.651152,0.147973,0.052333,0.021500,0.673792,639,8080117,142902,0,5408
12819,16.664750,16.644765,0.000000,5.907750,5.741361,0.165972,0.056500,0.012958,1.294292,640,8071089,143944,0,7210
12820,16.695833,16.666463,0.000000,5.783457,5.640069,0.143097,0.055250,0.016500,0.620666,631,8080167,143906,0,5408
12821,16.701125,16.662616,0.000000,5.974584,5.794069,0.180223,0.048667,0.012708,0.965291,631,8064744,142437,0,5408
12822,16.337750,16.351955,0.000000,5.914125,5.739903,0.173889,0.045834,0.010208,0.608625,647,8126694,150540,0,7552
12823,16.901125,16.875488,0.000000,4.918167,4.917792,0.000125,0.051875,0.019000,0.737500,628,8038212,164731,0,5408
12824,16.751209,16.736374,0.000000,5.635459,5.523027,0.112098,0.041250,0.009958,0.611542,638,8060205,146219,0,7006
12825,16.735625,16.739881,0.000000,5.807084,5.657070,0.149597,0.043208,0.046750,1.182291,633,8086996,144475,0,5612
12826,16.672958,16.631908,0.000000,5.673875,5.547694,0.125806,0.049375,0.011083,1.275042,631,8084213,143889,0,5408
12827,16.671708,16.624774,0.000000,5.886292,5.723361,0.162598,0.047917,0.024292,0.612375,639,8055784,143319,0,7186
12828,16.659417,16.671900,0.000000,5.402708,5.336528,0.065722,0.060500,0.029542,1.068375,636,8095442,144875,0,5432
12829,16.724083,16.718711,0.000000,5.893791,5.727486,0.166056,0.053042,0.013625,0.612208,631,8080234,142613,0,5408
12830,16.656750,16.660171,0.000000,5.765834,5.627861,0.137598,0.057709,0.033041,1.264999,640,8086454,144750,0,7210
12831,16.673000,16.633675,0.000000,5.759251,5.620445,0.138597,0.052667,0.023375,0.616084,630,8064782,143961,0,5408
12832,16.679709,16.652124,0.000000,5.854499,5.698194,0.156097,0.044958,0.010625,0.758459,632,8080277,143532,0,5408
12833,16.670416,16.623754,0.000000,5.972251,5.791569,0.180098,0.039625,0.009250,1.262583,640,8055523,143591,0,7210
12834,16.795917,16.819995,0.000000,5.940332,5.754111,0.186138,0.050625,0.016583,0.652750,633,8095659,144600,0,5408
12835,16.515917,16.526002,0.000000,5.608583,5.501486,0.106639,0.048625,0.045708,0.933625,628,8078201,142691,0,5408
12836,16.722000,16.664698,0.000000,5.623000,5.513069,0.109681,0.050958,0.026042,0.446250,639,8057598,144911,0,7210
12837,16.731666,16.719178,0.000000,5.004459,4.971236,0.032639,0.055500,0.032209,0.596750,634,8095765,144405,0,5408
12838,16.741292,16.722212,0.000000,5.389751,5.320653,0.066181,0.056583,0.016375,0.311541,632,8080146,143259,0,5408
