frame,acquire_begin_time_s,acquire_end_time_s,registered_time_s,presented_time_s
105,542416.159189083,542416.159224333,542416.159297000,542416.205353708
106,542416.178896584,542416.178933417,542416.178997958,542416.222020417
107,542416.198775792,542416.198816625,542416.198885292,542416.238687042
108,542416.216390833,542416.216427750,542416.216493542,542416.255353750
109,542416.232882250,542416.232922583,542416.232993333,542416.272020417
110,542416.249577875,542416.249618667,542416.249668667,542416.288687083
111,542416.264842208,542416.264878833,542416.264918875,542416.305353750
112,542416.280006875,542416.280046917,542416.280091708,542416.322020458
113,542416.295890583,542416.295926083,542416.295973083,542416.338687083
114,542416.312463250,542416.312502250,542416.312546417,542416.355353750
115,542416.328577625,542416.328603708,542416.328630958,542416.372020417
116,542416.350162708,542416.350198792,542416.350245334,542416.388687125
117,542416.370371542,542416.370408458,542416.370443292,542416.405353833
118,542416.386749250,542416.386789417,542416.386821083,542416.422020458
119,542416.404229375,542416.404266667,542416.404322083,542416.438687125
120,542416.420706625,542416.420749250,542416.420782208,542416.455353792
121,542416.437737000,542416.437773833,542416.437806542,542416.472020417
122,542416.453999333,542416.454037792,542416.454069125,542416.488687125
123,542416.469968375,542416.470011083,542416.470044208,542416.505353792
124,542416.485828792,542416.485866708,542416.485896500,542416.522020417
125,542416.501414542,542416.501451542,542416.501486625,542416.538687083
126,542416.517787500,542416.517823625,542416.517857917,542416.555353750
127,542416.534011625,542416.534049000,542416.534087292,542416.572020458
128,542416.550127000,542416.550165250,542416.550198708,542416.588687125
129,542416.565657583,542416.565691792,542416.565723167,542416.605353792
130,542416.581927458,542416.581964917,542416.581998958,542416.622020417
131,542416.600286333,542416.600325167,542416.600358083,542416.638687167
132,542416.615884208,542416.615920167,542416.615953125,542416.655353792
133,542416.632146417,542416.632189750,542416.632224875,542416.672020458
134,542416.648411333,542416.648450208,542416.648481125,542416.688687167
135,542416.663364167,542416.663396125,542416.663417834,542416.705353792
136,542416.680639625,542416.680677208,542416.680709958,542416.722020500
137,542416.695976042,542416.696010708,542416.696037875,542416.738687125
138,542416.710883583,542416.710913417,542416.710940083,542416.755353875
139,542416.726823042,542416.726859500,542416.726893042,542416.772020500
140,542416.743278958,542416.743317708,542416.743360083,542416.788687167
141,542416.759841458,542416.759885459,542416.759931208,542416.805353708
142,542416.775513667,542416.775549667,542416.775584250,542416.822020500
143,542416.796635084,542416.796677250,542416.796750625,542416.838687125
144,542416.813506458,542416.813548542,542416.813602458,542416.855353833
145,542416.831190292,542416.831228917,542416.831275792,542416.872020500
146,542416.848008833,542416.848047875,542416.848092833,542416.888687167
147,542416.864072583,542416.864115333,542416.864146875,542416.905353875
148,542416.879830458,542416.879868083,542416.879900667,542416.922020458
149,542416.895304209,542416.895343208,542416.895371708,542416.938687125
150,542416.910737292,542416.910772125,542416.910803208,542416.955353750
151,542416.926512875,542416.926555417,542416.926588333,542416.972020458
152,542416.941911959,542416.941945250,542416.941973167,542416.988687125
153,542416.957511542,542416.957541292,542416.957570583,542417.005353750
154,542416.972683584,542416.973810625,542416.973834500,542417.022020458
155,542416.990724667,542416.990765958,542416.990821167,542417.038687125
156,542417.008957208,542417.009005042,542417.009037083,542417.055353750
157,542417.025581417,542417.025619167,542417.025649083,542417.072020500
158,542417.041200833,542417.041234125,542417.041267875,542417.088687083
159,542417.057704208,542417.057732792,542417.057768000,542417.105353792
160,542417.074555208,542417.074586375,542417.074616917,542417.122020417
161,542417.090588208,542417.090621375,542417.090649833,542417.138687083
162,542417.106313417,542417.107038333,542417.107074500,542417.155353833
163,542417.123270125,542417.123678042,542417.123708000,542417.172020417
164,542417.139383625,542417.140376167,542417.140412209,542417.188687083
165,542417.156131292,542417.157065958,542417.157103917,542417.205353708
166,542417.173429042,542417.173788250,542417.173818708,542417.222020375
167,542417.189201625,542417.190220208,542417.190257000,542417.238687042
168,542417.205562250,542417.207177625,542417.207205375,542417.255353708
169,542417.223113083,542417.223752458,542417.223788959,542417.272020417
170,542417.239609084,542417.240143125,542417.240175667,542417.288687000
171,542417.255819833,542417.256916958,542417.256955625,542417.305353708
172,542417.272827708,542417.273483833,542417.273514833,542417.322020375
173,542417.288343833,542417.290167458,542417.290197042,542417.338686958
174,542417.307126459,542417.307160250,542417.307190708,542417.355353667
175,542417.322398458,542417.323850000,542417.323883167,542417.372020333
176,542417.339320000,542417.340194000,542417.340226875,542417.388687000
177,542417.355540417,542417.357030542,542417.357068500,542417.405353667
178,542417.372622292,542417.373697000,542417.373728500,542417.422020292
179,542417.388763917,542417.390366667,542417.390409083,542417.438686958
180,542417.406000333,542417.407202833,542417.407228625,542417.455353583
181,542417.424202208,542417.424234292,542417.424265917,542417.472020333
182,542417.439757792,542417.440127792,542417.440156458,542417.488686958
183,542417.456331833,542417.456983958,542417.457013333,542417.505353583
184,542417.472561584,542417.473614667,542417.473644667,542417.522020292
185,542417.489212667,542417.490452500,542417.490481042,542417.538686958
186,542417.506359917,542417.507024917,542417.507055208,542417.555353583
187,542417.522323000,542417.523768875,542417.523803333,542417.572020250
188,542417.539430292,542417.539870917,542417.539901750,542417.588686875
189,542417.556144750,542417.557060708,542417.557101417,542417.605353583
190,542417.573265167,542417.573626958,542417.573658875,542417.622020250
191,542417.589055875,542417.590422292,542417.590452292,542417.638686917
192,542417.606300708,542417.607105792,542417.607136833,542417.655353542
193,542417.622622000,542417.623850583,542417.623881583,542417.672020208
194,542417.639592458,542417.640408750,542417.640445417,542417.688686917
195,542417.656623375,542417.657022292,542417.657056458,542417.705353542
196,542417.673039625,542417.673694958,542417.673729333,542417.722020250
197,542417.689089333,542417.690421958,542417.690453458,542417.738686917
198,542417.706613500,542417.706643542,542417.706672375,542417.755353458
199,542417.723384333,542417.723413542,542417.723467083,542417.772020167
200,542417.741550584,542417.741585833,542417.741637625,542417.788686792
201,542417.757684667,542417.757714459,542417.757743042,542417.805353417
202,542417.773986500,542417.774017333,542417.774046458,542417.822020042
203,542417.789439208,542417.790388250,542417.790421792,542417.838686750
204,542417.806221458,542417.807177625,542417.807208417,542417.855353458
205,542417.822567959,542417.823353583,542417.823387125,542417.872020083
206,542417.838531083,542417.839958208,542417.839994042,542417.888686792
207,542417.855384375,542417.856659667,542417.856692000,542417.905353417
208,542417.871708333,542417.873307000,542417.873350917,542417.922020000
209,542417.888401917,542417.889940417,542417.889968083,542417.938686708
210,542417.905789125,542417.906632000,542417.906665417,542417.955353375
211,542417.920937125,542417.923377917,542417.923407292,542417.972020042
212,542417.941251250,542417.941285167,542417.941315333,542417.988686709
213,542417.956670250,542417.956701625,542417.956729875,542418.005353333
214,542417.973854125,542417.973887667,542417.973926042,542418.022020042
215,542417.989325625,542417.989984083,542417.990028542,542418.038686667
216,542418.005349083,542418.006658167,542418.006697625,542418.055353333
217,542418.022525375,542418.023292458,542418.023325458,542418.072019958
218,542418.038204000,542418.039981250,542418.040008458,542418.088686625
219,542418.057180958,542418.057211958,542418.057242625,542418.105353250
220,542418.072368042,542418.073324292,542418.073358250,542418.122019958
221,542418.090832167,542418.090862792,542418.090892500,542418.138686583
222,542418.107151542,542418.107174583,542418.107211375,542418.155353250
223,542418.122596125,542418.123269750,542418.123302542,542418.172019833
224,542418.138396750,542418.139942667,542418.139975750,542418.188686583
225,542418.155920208,542418.156646125,542418.156680583,542418.205353167
226,542418.172746042,542418.173276250,542418.173309000,542418.222019875
227,542418.189176042,542418.189956875,542418.189988667,542418.238686500
228,542418.205608292,542418.206689167,542418.206723417,542418.255353167
229,542418.222067625,542418.223316833,542418.223345792,542418.272019833
230,542418.238971208,542418.239943042,542418.239976542,542418.288686417
231,542418.255299917,542418.256612083,542418.256650542,542418.305353083
232,542418.271865000,542418.273298125,542418.273330250,542418.322019750
233,542418.289035542,542418.290020292,542418.290053500,542418.338686375
234,542418.305415833,542418.306699000,542418.306731000,542418.355353125
235,542418.321908083,542418.323360458,542418.323395000,542418.372019709
236,542418.339273083,542418.340002708,542418.340037083,542418.388686417
237,542418.355277167,542418.356616542,542418.356650417,542418.405353042
238,542418.371907708,542418.373281417,542418.373313833,542418.422019708
239,542418.389353375,542418.389949708,542418.389992458,542418.438686375
240,542418.406446875,542418.406674583,542418.406711042,542418.455353000
241,542418.421282417,542418.423366292,542418.423390375,542418.472019667
242,542418.440714708,542418.440746500,542418.440775875,542418.488686292
243,542418.456274000,542418.456676917,542418.456715167,542418.505353000
244,542418.472005583,542418.473275125,542418.473310125,542418.522019625
245,542418.489138250,542418.489962333,542418.490007583,542418.538686333
246,542418.505743333,542418.506653542,542418.506687333,542418.555352917
247,542418.523529250,542418.523558417,542418.523597208,542418.572019625
248,542418.539269250,542418.539976167,542418.540008667,542418.588686208
249,542418.558228792,542418.558260167,542418.558290625,542418.605352917
250,542418.574160792,542418.574191083,542418.574217792,542418.622019542
251,542418.590128500,542418.590159208,542418.590196000,542418.638686208
252,542418.606849542,542418.606877875,542418.606912292,542418.655352833
253,542418.622094000,542418.623300250,542418.623327625,542418.672019458
254,542418.641134208,542418.641166000,542418.641195917,542418.688686167
255,542418.656867292,542418.656895583,542418.656926000,542418.705352833
256,542418.672685083,542418.673326583,542418.673361292,542418.722019458
257,542418.689447042,542418.690020250,542418.690050708,542418.738686125
258,542418.706094458,542418.706684500,542418.706720500,542418.755352792
259,542418.722051875,542418.723312875,542418.723347125,542418.772019417
260,542418.739477750,542418.739986042,542418.740016417,542418.788686125
261,542418.755592708,542418.756613000,542418.756642917,542418.805352708
262,542418.772323125,542418.773372625,542418.773402125,542418.822019417
263,542418.789254167,542418.789964792,542418.789995417,542418.838686042
264,542418.805730875,542418.806637667,542418.806671250,542418.855352708
265,542418.822306875,542418.823284250,542418.823313542,542418.872019375
266,542418.839230875,542418.839966000,542418.839999833,542418.888686042
267,542418.855733500,542418.856614375,542418.856648500,542418.905352708
268,542418.872096125,542418.873351917,542418.873383375,542418.922019333
269,542418.889214667,542418.890045583,542418.890076000,542418.938685959
270,542418.905476708,542418.906629208,542418.906658417,542418.955352625
271,542418.923333917,542418.923359625,542418.923389833,542418.972019334
272,542418.939329083,542418.939936542,542418.939969959,542418.988685958
273,542418.956228667,542418.956617000,542418.956650292,542419.005352542
274,542418.972876458,542418.973308042,542418.973342875,542419.022019208
275,542418.989266667,542418.989960250,542418.990002083,542419.038685875
276,542419.005933250,542419.006625958,542419.006660125,542419.055352458
277,542419.022533833,542419.023297542,542419.023328042,542419.072019125
278,542419.038388042,542419.040001375,542419.040028417,542419.088685792
279,542419.056717708,542419.056745542,542419.056776583,542419.105352500
280,542419.072636417,542419.073399708,542419.073430917,542419.122019125
281,542419.088849917,542419.090012000,542419.090042625,542419.138685750
282,542419.105695667,542419.106598917,542419.106630625,542419.155352417
283,542419.122991375,542419.123372333,542419.123435208,542419.172019125
284,542419.139941208,542419.139973292,542419.140015375,542419.188685792
285,542419.155994958,542419.156628875,542419.156662958,542419.205352375
286,542419.172514042,542419.173314708,542419.173349375,542419.222019042
287,542419.188264208,542419.190009167,542419.190043792,542419.238685667
288,542419.206324542,542419.208839417,542419.208901583,542419.255352333
289,542419.226487833,542419.226523250,542419.226563958,542419.272019042
290,542419.242416792,542419.242448417,542419.242480708,542419.288685625
291,542419.259180458,542419.259216458,542419.259253167,542419.305352250
292,542419.275695875,542419.275731917,542419.275766625,542419.322019000
293,542419.291827625,542419.291871458,542419.291920500,542419.338685542
294,542419.308363708,542419.308397875,542419.308431208,542419.355352292
295,542419.324315750,542419.324346708,542419.324380542,542419.372018875
296,542419.339788292,542419.339984167,542419.340013583,542419.388685583
297,542419.355121042,542419.356648250,542419.356682750,542419.405352208
298,542419.372106208,542419.373304417,542419.373338708,542419.422018875
299,542419.388597000,542419.390015542,542419.390078000,542419.438685459
300,542419.406072583,542419.406646000,542419.406678375,542419.455352125
301,542419.421698917,542419.423327000,542419.423356667,542419.472018792
302,542419.440323542,542419.440351625,542419.440382708,542419.488685458
303,542419.455436917,542419.456632792,542419.456665833,542419.505352125
304,542419.471766708,542419.473380833,542419.473412667,542419.522018708
305,542419.489601542,542419.489986375,542419.490017083,542419.538685375
306,542419.505292208,542419.506660500,542419.506695042,542419.555352042
307,542419.522016125,542419.523325333,542419.523372500,542419.572018667
308,542419.538780542,542419.539950458,542419.539986042,542419.588685333
309,542419.554994083,542419.556622542,542419.556654208,542419.605351958
310,542419.571889958,542419.573314125,542419.573349583,542419.622018625
311,542419.588175125,542419.589986083,542419.590019583,542419.638685333
312,542419.604890917,542419.606671500,542419.606701250,542419.655351917
313,542419.622039667,542419.623330334,542419.623361458,542419.672018625
314,542419.638363125,542419.640012250,542419.640041000,542419.688685250
315,542419.656060167,542419.656671000,542419.656701292,542419.705351917
316,542419.671939500,542419.673291542,542419.673319417,542419.722018583
317,542419.688552708,542419.689963208,542419.689991125,542419.738685208
318,542419.705360500,542419.706637208,542419.706665125,542419.755351833
319,542419.722234750,542419.723314417,542419.723343833,542419.772018500
320,542419.738913000,542419.739994000,542419.740026417,542419.788685167
321,542419.755296208,542419.756662917,542419.756692750,542419.805351792
322,542419.771915583,542419.773304667,542419.773332458,542419.822018459
323,542419.790006167,542419.790032333,542419.790066125,542419.838685083
324,542419.806153875,542419.806669875,542419.806709333,542419.855351708
325,542419.823380958,542419.823412708,542419.823450292,542419.872018333
326,542419.840039750,542419.840068292,542419.840100500,542419.888685042
327,542419.855278500,542419.856645500,542419.856675750,542419.905351708
328,542419.873503458,542419.873535042,542419.873576333,542419.922018292
329,542419.888474500,542419.889987542,542419.890017125,542419.938685000
330,542419.907540208,542419.907573708,542419.907602000,542419.955351625
331,542419.923005167,542419.923335167,542419.923372542,542419.972018250
332,542419.939292042,542419.939964542,542419.939997750,542419.988684917
333,542419.955550375,542419.956648875,542419.956688209,542420.005351542
334,542419.972623708,542419.973363417,542419.973401667,542420.022018167
335,542419.989148583,542419.990057625,542419.990103708,542420.038684875
336,542420.006001625,542420.006903417,542420.006940208,542420.055351500
337,542420.023004042,542420.023325167,542420.023360917,542420.072018167
338,542420.039219167,542420.040418208,542420.040454083,542420.088684792
339,542420.058383125,542420.058420833,542420.058451625,542420.105351500
340,542420.074865250,542420.074903292,542420.074938083,542420.122018125
341,542420.090770083,542420.090803000,542420.090832917,542420.138684750
342,542420.106984542,542420.107171458,542420.107208208,542420.155351375
343,542420.122581375,542420.123878875,542420.123918792,542420.172018083
344,542420.139612083,542420.140187167,542420.140226750,542420.188684708
345,542420.165444042,542420.165481375,542420.165524875,542420.205351333
346,542420.183315708,542420.183359500,542420.183397500,542420.222017958
347,542420.200420375,542420.200460500,542420.200492375,542420.238684625
348,542420.217460667,542420.217503417,542420.217538834,542420.255351292
349,542420.234313208,542420.234350625,542420.234380750,542420.272017875
350,542420.251110833,542420.251148917,542420.251184417,542420.288684500
351,542420.267687792,542420.267731500,542420.267767625,542420.305351125
352,542420.283486750,542420.283524000,542420.283553958,542420.322017875
353,542420.299245250,542420.299280542,542420.299309208,542420.338684458
354,542420.315581208,542420.315622708,542420.315659000,542420.355351167
355,542420.331673875,542420.331710417,542420.331741625,542420.372017792
356,542420.346484958,542420.346517958,542420.346546417,542420.388684417
357,542420.363950250,542420.363980875,542420.364013708,542420.405351042
358,542420.381589792,542420.381627708,542420.381659958,542420.422017708
359,542420.400775958,542420.400815875,542420.400856083,542420.438684375
360,542420.417419292,542420.417461958,542420.417498750,542420.455351000
361,542420.433190917,542420.433227959,542420.433265333,542420.472017667
362,542420.450176875,542420.450218833,542420.450253042,542420.488684292
363,542420.467295334,542420.467333042,542420.467363333,542420.505350917
364,542420.483728500,542420.483765167,542420.483792750,542420.522017542
365,542420.499923042,542420.499957250,542420.499985042,542420.538684208
366,542420.516628958,542420.516668583,542420.516701208,542420.555350792
367,542420.532793625,542420.532827750,542420.532862625,542420.572017500
368,542420.549248167,542420.549284333,542420.549321750,542420.588684208
369,542420.566296750,542420.566337833,542420.566376750,542420.605350792
370,542420.583006792,542420.583051000,542420.583086792,542420.622017458
371,542420.599007167,542420.599054208,542420.599084875,542420.638684083
372,542420.615296708,542420.615339250,542420.615378792,542420.655350750
373,542420.631182333,542420.631223333,542420.631259083,542420.672017375
374,542420.648259000,542420.648295792,542420.648327875,542420.688684042
375,542420.665594667,542420.665628875,542420.665661792,542420.705350625
376,542420.684425417,542420.684470500,542420.684581667,542420.722017292
377,542420.701606875,542420.701650792,542420.701690667,542420.738683917
378,542420.718996958,542420.719044625,542420.719079417,542420.755350500
379,542420.735646917,542420.735694833,542420.735728125,542420.772017209
380,542420.751875458,542420.751916833,542420.751952292,542420.788683833
381,542420.768540375,542420.768584708,542420.768624333,542420.805350458
382,542420.785453375,542420.785492333,542420.785526750,542420.822017125
383,542420.801934917,542420.801982209,542420.802018667,542420.838683792
384,542420.818330917,542420.818369208,542420.818399417,542420.855350458
385,542420.834185708,542420.834226958,542420.834258292,542420.872017042
386,542420.851460708,542420.851499417,542420.851535458,542420.888683709
387,542420.867995750,542420.868039208,542420.868076417,542420.905350333
388,542420.884984583,542420.885044625,542420.885087542,542420.922017000
389,542420.901494625,542420.901533042,542420.901563958,542420.938683625
390,542420.918579792,542420.918616042,542420.918644917,542420.955350250
391,542420.935222709,542420.935261375,542420.935312125,542420.972016958
392,542420.954610000,542420.954654167,542420.954699500,542420.988683583
393,542420.972197959,542420.972239333,542420.972297375,542421.005350167
394,542420.990826167,542420.990909375,542420.990977792,542421.022016875
395,542421.009859458,542421.009897208,542421.009940625,542421.038683458
396,542421.027446250,542421.027487042,542421.027538542,542421.055350125
397,542421.046457917,542421.046504000,542421.046548083,542421.072016750
398,542421.064696792,542421.064738333,542421.064778792,542421.088683417
399,542421.081432792,542421.081477875,542421.081515958,542421.105350042
400,542421.097767542,542421.097810500,542421.097850375,542421.122016625
401,542421.115128333,542421.115172000,542421.115210375,542421.138683292
402,542421.130982167,542421.131027500,542421.131078417,542421.155349958
403,542421.148875417,542421.148914667,542421.148949417,542421.172016542
404,542421.165496750,542421.165532958,542421.165568625,542421.188683250
405,542421.181521375,542421.181562792,542421.181602792,542421.205349875
406,542421.197653125,542421.197695167,542421.197727333,542421.222016542
407,542421.213948458,542421.213994625,542421.214034625,542421.238683167
408,542421.229807542,542421.229847500,542421.229881583,542421.255349792
409,542421.245323667,542421.245356584,542421.245388875,542421.272016500
410,542421.261320917,542421.261354500,542421.261385167,542421.288683125
411,542421.277589042,542421.277624833,542421.277659042,542421.305349708
412,542421.293355417,542421.293395042,542421.293431125,542421.322016375
413,542421.309428792,542421.309467333,542421.309504625,542421.338682959
414,542421.325704583,542421.325741958,542421.325772417,542421.355349708
415,542421.341427375,542421.341456917,542421.341487625,542421.372016292
416,542421.357802333,542421.357838417,542421.357870167,542421.388682917
417,542421.373622042,542421.373651458,542421.373687708,542421.405349583
418,542421.389597958,542421.389627875,542421.389674875,542421.422016208
419,542421.407071500,542421.407104417,542421.407135458,542421.438682792
420,542421.423007833,542421.423032167,542421.423066375,542421.455349500
421,542421.438856875,542421.438911167,542421.438948542,542421.472016125
422,542421.455458958,542421.455505875,542421.455539042,542421.488682708
423,542421.471278792,542421.471321000,542421.471355500,542421.505349333
424,542421.487128708,542421.487181167,542421.487214792,542421.522016000
425,542421.503332333,542421.503385917,542421.503425792,542421.538682583
426,542421.519389417,542421.519425167,542421.519458125,542421.555349208
427,542421.535466083,542421.535521667,542421.535555750,542421.572015875
428,542421.553049792,542421.553106917,542421.553159000,542421.588682500
429,542421.570218250,542421.570266417,542421.570301333,542421.605349167
430,542421.586552125,542421.586592458,542421.586626209,542421.622015834
431,542421.603418208,542421.603467708,542421.603495917,542421.638682458
432,542421.619316208,542421.619354875,542421.619381750,542421.655349083
433,542421.634817750,542421.634861375,542421.634891292,542421.672015750
434,542421.652079042,542421.652118083,542421.652153167,542421.688682417
435,542421.668944625,542421.668986458,542421.669027083,542421.705349000
436,542421.685441000,542421.685480792,542421.685510875,542421.722015667
437,542421.701773375,542421.701811417,542421.701848292,542421.738682250
438,542421.718684500,542421.718722875,542421.718754000,542421.755348875
439,542421.735031208,542421.735069083,542421.735100625,542421.772015542
440,542421.751347375,542421.751384833,542421.751420875,542421.788682167
441,542421.767753000,542421.767791083,542421.767824625,542421.805348792
442,542421.784040625,542421.784078583,542421.784107333,542421.822015500
443,542421.800325125,542421.800373583,542421.800401250,542421.838682125
444,542421.816537917,542421.816577042,542421.816610917,542421.855348708
445,542421.833101125,542421.833147708,542421.833181333,542421.872015417
446,542421.849704833,542421.849747083,542421.849783167,542421.888682042
447,542421.866291750,542421.866339917,542421.866372792,542421.905348625
448,542421.882939125,542421.882970167,542421.883001333,542421.922015208
449,542421.899332542,542421.899380458,542421.899408667,542421.938681917
450,542421.914572125,542421.914610083,542421.914643500,542421.955348542
451,542421.933496333,542421.933546708,542421.933607417,542421.972015125
452,542421.953358792,542421.953400083,542421.953460292,542421.988681792
453,542421.970423042,542421.970484542,542421.970559208,542422.005348417
454,542421.991813417,542421.991858042,542421.991901792,542422.022015083
455,542422.018443792,542422.018492417,542422.018551750,542422.038681667
456,542422.035552000,542422.035599000,542422.035638083,542422.055348292
457,542422.053276375,542422.053324500,542422.053390375,542422.072014958
458,542422.070648542,542422.070690167,542422.070739958,542422.088681583
459,542422.087002375,542422.087042708,542422.087076333,542422.105348208
460,542422.105584625,542422.105628292,542422.105663208,542422.138681583
461,542422.122509458,542422.122551167,542422.122608417,542422.155348125
