frame,acquire_begin_time_s,acquire_end_time_s,registered_time_s,presented_time_s
105,542802.906271500,542802.906340792,542802.906466375,542802.937188250
106,542802.947954875,542802.948018833,542802.948129417,542802.970521333
107,542802.982834250,542802.982906458,542802.983023375,542803.003854458
108,542803.017914208,542803.017991583,542803.018108708,542803.037187500
109,542803.057027167,542803.057086667,542803.057195625,542803.087187208
110,542803.097586208,542803.097669833,542803.097806084,542803.120520292
111,542803.138588667,542803.138654500,542803.138789625,542803.170519958
112,542803.178899458,542803.178965167,542803.179081042,542803.203852958
113,542803.221669375,542803.221768042,542803.221877750,542803.253852583
114,542803.259292917,542803.259382667,542803.259505083,542803.287185667
115,542803.296447125,542803.296528875,542803.296657417,542803.320518750
116,542803.337258042,542803.337327542,542803.337403833,542803.370518417
117,542803.374765375,542803.374848125,542803.374970917,542803.403851458
118,542803.414241667,542803.414345542,542803.414501292,542803.437184583
119,542803.457304833,542803.457390667,542803.457516250,542803.487184208
120,542803.497484375,542803.497705792,542803.497828750,542803.520517292
121,542803.537184875,542803.537265667,542803.537380667,542803.570516917
122,542803.571215625,542803.571271792,542803.571388667,542803.603849917
123,542803.612228000,542803.612293375,542803.612411417,542803.637183000
124,542803.652699750,542803.652792917,542803.652921417,542803.670516083
125,542803.686665125,542803.686711417,542803.686779458,542803.720515708
126,542803.725716667,542803.725788792,542803.725926875,542803.753848750
127,542803.762717583,542803.762795958,542803.762912292,542803.787181750
128,542803.803872292,542803.803922417,542803.803995083,542803.837181375
129,542803.838042667,542803.838074000,542803.838152875,542803.870514417
130,542803.874530167,542803.874578167,542803.874649750,542803.903847417
131,542803.915990292,542803.916071333,542803.916192458,542803.937180542
132,542803.956075250,542803.956124167,542803.956234583,542803.987180125
133,542803.999319792,542803.999370834,542803.999442292,542804.020513167
134,542804.035102125,542804.035150750,542804.035226125,542804.053846167
135,542804.078407667,542804.078485375,542804.078601667,542804.103845750
136,542804.121362417,542804.121408417,542804.121475125,542804.153845250
137,542804.164693250,542804.164783417,542804.164915792,542804.187178333
138,542804.202550708,542804.202603000,542804.202673625,542804.220511333
139,542804.238845458,542804.238929833,542804.239061333,542804.270510875
140,542804.282156584,542804.282207458,542804.282282875,542804.303843958
141,542804.321979167,542804.322028667,542804.322130000,542804.353843500
142,542804.364875917,542804.365010417,542804.365236083,542804.387176458
143,542804.408357083,542804.408437000,542804.408579000,542804.437176083
144,542804.446633750,542804.446671792,542804.446741500,542804.470509042
145,542804.481928917,542804.481977292,542804.482045417,542804.503842000
146,542804.523362000,542804.523442750,542804.523565042,542804.553841542
147,542804.560386792,542804.560438542,542804.560512958,542804.587174583
148,542804.603619875,542804.603671375,542804.603762000,542804.637174125
149,542804.646861000,542804.646904458,542804.646982917,542804.670507167
150,542804.680973083,542804.681026917,542804.681101833,542804.703840167
151,542804.715447333,542804.715525667,542804.715640458,542804.737173167
152,542804.753914958,542804.753997500,542804.754117625,542804.787172625
153,542804.795546083,542804.795622500,542804.795748084,542804.820505625
154,542804.830921917,542804.830971792,542804.831145167,542804.853838667
155,542804.866104208,542804.866146833,542804.866227042,542804.887171625
156,542804.905622250,542804.905673125,542804.905744958,542804.937171083
157,542804.938888792,542804.938945583,542804.939013625,542804.970504167
158,542804.979086417,542804.979169208,542804.979311750,542805.003837125
159,542805.019750833,542805.019801833,542805.019871500,542805.053836584
160,542805.062930208,542805.062986458,542805.063051209,542805.087169542
161,542805.100471500,542805.100524250,542805.100672042,542805.120502542
162,542805.143908083,542805.143955417,542805.144032833,542805.170502042
163,542805.180887959,542805.180971375,542805.181218292,542805.203835000
164,542805.220540042,542805.220611625,542805.220734125,542805.253834458
165,542805.258388500,542805.258459417,542805.258576750,542805.287167417
166,542805.298919875,542805.299018000,542805.299093000,542805.320500375
167,542805.342205917,542805.342257833,542805.342330042,542805.370499833
168,542805.381723125,542805.381772833,542805.381843958,542805.403832833
169,542805.417460292,542805.417514750,542805.417590125,542805.437165792
170,542805.454137125,542805.454416083,542805.454494250,542805.487165250
171,542805.493986417,542805.494070833,542805.494198833,542805.520498292
172,542805.536177958,542805.536270750,542805.536401750,542805.553831250
173,542805.578842625,542805.578927417,542805.579047167,542805.603830625
174,542805.614219458,542805.614311792,542805.614454500,542805.637163583
175,542805.649083333,542805.649143542,542805.649214583,542805.670496542
176,542805.683740667,542805.683794167,542805.683865542,542805.703829458
177,542805.727143500,542805.727232167,542805.727356000,542805.753828875
178,542805.763101125,542805.763150625,542805.763219625,542805.787161875
179,542805.806329083,542805.806377792,542805.806446833,542805.837161250
180,542805.843148292,542805.843228833,542805.843935458,542805.870494208
181,542805.881741625,542805.881788458,542805.881860167,542805.903827208
182,542805.918002250,542805.918046333,542805.918113375,542805.937160125
183,542805.953940500,542805.954019833,542805.954139417,542805.987159500
184,542805.995518000,542805.995588750,542805.995703750,542806.020492458
185,542806.030069417,542806.030114000,542806.030180042,542806.053825417
186,542806.071087708,542806.071175167,542806.071302125,542806.103824833
187,542806.113155958,542806.113204375,542806.113282542,542806.137157667
188,542806.148377833,542806.148427667,542806.148498208,542806.170490583
189,542806.190774875,542806.190866292,542806.190995417,542806.220490042
190,542806.233652750,542806.233725959,542806.233842125,542806.253822958
191,542806.277005000,542806.277085167,542806.277223958,542806.303822292
192,542806.314830833,542806.314912042,542806.315029708,542806.337155250
193,542806.358144167,542806.358227417,542806.358348458,542806.387154625
194,542806.395517875,542806.395588125,542806.395695250,542806.420487542
195,542806.438247500,542806.438327583,542806.438448250,542806.470486958
196,542806.480215917,542806.480297667,542806.480469459,542806.503819834
197,542806.516283958,542806.516367417,542806.516489292,542806.537152709
198,542806.555477792,542806.555553625,542806.555669250,542806.587152042
199,542806.594252167,542806.594322125,542806.594434750,542806.620485042
200,542806.630126917,542806.630191208,542806.630314917,542806.653817917
201,542806.664275417,542806.664360417,542806.664476333,542806.687150792
202,542806.701326750,542806.701384792,542806.701496708,542806.720483667
203,542806.743381667,542806.743454125,542806.743572833,542806.770483083
204,542806.782466208,542806.782533750,542806.782650042,542806.803815917
205,542806.823815917,542806.823907083,542806.824052167,542806.853815250
206,542806.866170792,542806.866241792,542806.866360500,542806.887148167
207,542806.903952125,542806.904019125,542806.904136667,542806.937147500
208,542806.938827542,542806.938869167,542806.938941417,542806.970480333
209,542806.981784167,542806.981863833,542806.981979375,542807.003813292
210,542807.016526667,542807.016610125,542807.016743708,542807.037146167
211,542807.056972042,542807.057019833,542807.057088042,542807.087145458
212,542807.101155000,542807.101230917,542807.101306792,542807.120478333
213,542807.137002209,542807.137081042,542807.137223625,542807.153811250
214,542807.171341750,542807.171386125,542807.171457667,542807.203810583
215,542807.211567083,542807.211652500,542807.211773667,542807.237143417
216,542807.254361250,542807.254407958,542807.254473792,542807.270476292
217,542807.296919875,542807.296986625,542807.297071208,542807.320475583
218,542807.340303917,542807.340380459,542807.340497333,542807.370474875
219,542807.380905667,542807.380948042,542807.381021167,542807.403807708
220,542807.415526083,542807.415574208,542807.415707500,542807.437140500
221,542807.452897292,542807.452984708,542807.453102167,542807.487139875
222,542807.490111333,542807.490286042,542807.490403417,542807.520472792
223,542807.524773875,542807.524846875,542807.524962042,542807.553805625
224,542807.567808208,542807.567898750,542807.568027417,542807.587138459
225,542807.603615542,542807.603715125,542807.603848417,542807.637137708
226,542807.638568042,542807.638598500,542807.638664667,542807.670470625
227,542807.680870625,542807.680949208,542807.681073917,542807.703803500
228,542807.724203917,542807.724287250,542807.724433208,542807.753802750
229,542807.762656833,542807.762738375,542807.762854583,542807.787135500
230,542807.803870333,542807.803944917,542807.804062292,542807.837134792
231,542807.847183333,542807.847273542,542807.847374500,542807.870467667
232,542807.890475000,542807.890557333,542807.890766125,542807.920466875
233,542807.930834000,542807.930877208,542807.930945417,542807.953799708
234,542807.967265167,542807.967355708,542807.967476708,542807.987132583
235,542808.009324667,542808.009401375,542808.009528792,542808.037131833
236,542808.045581000,542808.045635042,542808.045717958,542808.070464667
237,542808.083838417,542808.083923792,542808.084048667,542808.103797417
238,542808.118365750,542808.118447792,542808.118590667,542808.137130292
239,542808.156663833,542808.156711750,542808.156794083,542808.187129500
240,542808.191684000,542808.191736292,542808.191806042,542808.220462292
241,542808.234866250,542808.234917042,542808.234986917,542808.253795125
242,542808.278152375,542808.278196500,542808.278263292,542808.303794375
243,542808.320503167,542808.320552000,542808.320621458,542808.353793583
244,542808.363679708,542808.363733542,542808.363803083,542808.387126417
245,542808.398384583,542808.398429125,542808.398496417,542808.420459208
246,542808.441601958,542808.441653583,542808.441722333,542808.470458417
247,542808.475542167,542808.475613333,542808.475731500,542808.503791292
248,542808.509936333,542808.509998417,542808.510142625,542808.537124083
249,542808.548043250,542808.548130667,542808.548257917,542808.570456833
250,542808.582096542,542808.582152458,542808.582225208,542808.603789625
251,542808.617789167,542808.617883167,542808.618005125,542808.637122417
252,542808.661103333,542808.661151167,542808.661224917,542808.687121625
253,542808.698431709,542808.698511958,542808.698706250,542808.720454458
254,542808.741809042,542808.741861458,542808.741934125,542808.770453583
255,542808.785007875,542808.785057125,542808.785141667,542808.803786417
256,542808.908974375,542808.909014125,542808.909071292,542808.937117542
257,542810.509709833,542810.509742000,542810.509897084,0.000000000
258,542810.614755250,542810.614805333,542810.615058417,542810.637087417
259,542810.762154292,542810.762204292,542810.762341000,542810.787084708
260,542810.777279625,542810.777326458,542810.777384333,542810.803751042
261,542810.790971250,542810.791016334,542810.791074958,542810.820417417
262,542810.805022167,542810.805053250,542810.805111708,542810.837083833
263,542810.818059750,542810.818701083,542810.818783750,542810.853750167
264,542810.831131333,542810.831195542,542810.831283958,542810.870416583
265,542810.843459292,542810.843491875,542810.843533875,542810.887082917
266,542810.854722708,542810.855447958,542810.855488834,542810.903749292
267,542810.865999584,542810.871776042,542810.871829000,542810.920415625
268,542810.882862917,542810.888814167,542810.888865500,542810.937082042
269,542810.899949917,542810.905387375,542810.905434542,542810.953748375
270,542810.916222708,542810.921990250,542810.922033625,542810.970414708
271,542810.932702792,542810.938714083,542810.938766500,542810.987081167
272,542810.949526708,542810.955417708,542810.955459167,542811.003747500
273,542810.966427417,542810.971996167,542810.972040083,542811.020413833
274,542810.983138333,542810.988685125,542810.988730792,542811.037080208
275,542810.999424084,542811.005036125,542811.005100167,542811.053746625
276,542811.016168042,542811.022067917,542811.022112542,542811.070413000
277,542811.033237000,542811.038679792,542811.038731208,542811.087079375
278,542811.049506250,542811.055464458,542811.055514792,542811.103745708
279,542811.066366292,542811.072079917,542811.072124125,542811.120412125
280,542811.082800292,542811.088788208,542811.088871333,542811.137078417
281,542811.100337583,542811.105426000,542811.105489042,542811.153744792
282,542811.117110667,542811.122083125,542811.122134667,542811.170411125
283,542811.133551000,542811.138699500,542811.138745292,542811.187077583
284,542811.149447333,542811.155443625,542811.155488250,542811.203743958
285,542811.166532042,542811.172125333,542811.172171750,542811.220410250
286,542811.182891708,542811.188708083,542811.188753875,542811.237076667
287,542811.199362458,542811.205371250,542811.205414583,542811.253743083
288,542811.216545834,542811.221712834,542811.221766875,542811.270409375
289,542811.233255333,542811.238726333,542811.238791917,542811.287075833
290,542811.250126125,542811.255413083,542811.255468833,542811.303742167
291,542811.266528792,542811.272145917,542811.272198125,542811.320408584
292,542811.282935125,542811.288801167,542811.288847208,542811.337074917
293,542811.299647500,542811.305423292,542811.305468875,542811.353741292
294,542811.316378625,542811.322021042,542811.322066667,542811.370407708
295,542811.332828667,542811.338735875,542811.338779167,542811.387074083
296,542811.349397625,542811.355392792,542811.355448750,542811.403740375
297,542811.366551500,542811.372030083,542811.372073667,542811.420406833
298,542811.384293083,542811.389092625,542811.389139167,542811.437073167
299,542811.401970375,542811.405553375,542811.405598375,542811.453739583
300,542811.417197500,542811.422048417,542811.422091625,542811.470405917
301,542811.433352958,542811.438832375,542811.438899167,542811.487072292
302,542811.450344875,542811.455350625,542811.455410375,542811.503738708
303,542811.467157917,542811.472032833,542811.472085833,542811.520405042
304,542811.482947917,542811.488707084,542811.488751375,542811.537071417
305,542811.499496709,542811.505391708,542811.505437167,542811.553737792
306,542811.516190125,542811.522080542,542811.522128417,542811.570404167
307,542811.532891875,542811.538789500,542811.538844875,542811.587070500
308,542811.549920583,542811.555438209,542811.555495042,542811.603736917
309,542811.567231958,542811.572081042,542811.572128875,542811.620403333
310,542811.582997125,542811.588764167,542811.588811125,542811.637069667
311,542811.599310250,542811.605482292,542811.605532708,542811.653736042
312,542811.616522625,542811.622048417,542811.622094333,542811.670402417
313,542811.632880083,542811.638736375,542811.638786417,542811.687068792
314,542811.649315708,542811.655394042,542811.655439500,542811.703735208
315,542811.666418000,542811.672097292,542811.672145500,542811.720401542
316,542811.682994042,542811.688644625,542811.688689667,542811.737067958
317,542811.699219542,542811.705401583,542811.705444917,542811.753734292
318,542811.717507125,542811.722062292,542811.722105333,542811.770400667
319,542811.733458958,542811.738734167,542811.738778833,542811.787067083
320,542811.750008167,542811.755427292,542811.755474958,542811.803733417
321,542811.766952875,542811.772116625,542811.772164458,542811.820399792
322,542811.783444959,542811.788662792,542811.788706750,542811.837066208
323,542811.799379917,542811.805449042,542811.805494583,542811.853732500
324,542811.816121958,542811.822061750,542811.822108750,542811.870398958
325,542811.832951750,542811.838695583,542811.838740084,542811.887065292
326,542811.849309500,542811.855478458,542811.855529417,542811.903731625
327,542811.866340208,542811.872032000,542811.872083375,542811.920398083
328,542811.882729833,542811.888666583,542811.888719625,542811.937064417
329,542811.900024042,542811.905372542,542811.905418333,542811.953730875
330,542811.916174167,542811.922009000,542811.922052125,542811.970397208
331,542811.932688208,542811.938687917,542811.938734834,542811.987063583
332,542811.949383208,542811.955430792,542811.955478500,542812.003729917
333,542811.966136083,542811.972134500,542811.972187000,542812.020396250
334,542811.984669000,542811.988692458,542811.988729917,542812.037062708
335,542812.000307667,542812.005386833,542812.005440334,542812.053729042
336,542812.016681958,542812.022136792,542812.022182250,542812.070395375
337,542812.033436417,542812.038756167,542812.038810333,542812.087061833
338,542812.050199583,542812.055398375,542812.055446500,542812.103728208
339,542812.066215917,542812.072090500,542812.072135542,542812.120394583
340,542812.082799625,542812.088323209,542812.088390083,542812.137060958
341,542812.099635625,542812.105421792,542812.105474708,542812.153727333
342,542812.116255667,542812.122068708,542812.122115958,542812.170393708
343,542812.132837667,542812.138947417,542812.139016750,542812.187060083
344,542812.150780792,542812.155559083,542812.155612000,542812.203726458
345,542812.166823459,542812.172249042,542812.172297792,542812.220392875
346,542812.183389708,542812.189021667,542812.189086750,542812.237059208
347,542812.200934875,542812.205394792,542812.205445875,542812.253725625
348,542812.216515750,542812.222220042,542812.222271917,542812.270392000
349,542812.233686458,542812.238782333,542812.238837792,542812.287058333
350,542812.250527292,542812.255312292,542812.255367709,542812.303724709
351,542812.266816125,542812.272094208,542812.272145833,542812.320391125
352,542812.283211292,542812.288211167,542812.288275167,542812.337057542
353,542812.299539750,542812.305431250,542812.305478333,542812.353723875
354,542812.316138833,542812.322035667,542812.322080583,542812.370390208
355,542812.332781167,542812.338684875,542812.338728459,542812.387056625
356,542812.349709667,542812.355368792,542812.355411708,542812.403722958
357,542812.366023042,542812.371877125,542812.371923750,542812.420389375
358,542812.382374875,542812.388705208,542812.388760542,542812.437055750
359,542812.400424250,542812.405412458,542812.405456083,542812.453722167
360,542812.416046583,542812.422065458,542812.422108250,542812.470388542
361,542812.432822250,542812.438696417,542812.438739083,542812.487054833
362,542812.449548917,542812.455343333,542812.455384667,542812.503721292
363,542812.466043625,542812.472052625,542812.472109292,542812.520387625
364,542812.482833167,542812.488701708,542812.488753917,542812.537054042
365,542812.499985792,542812.505357458,542812.505400917,542812.553720417
366,542812.515986833,542812.522053542,542812.522100333,542812.570386750
367,542812.532650750,542812.538663625,542812.538710667,542812.587053167
368,542812.549680000,542812.555369667,542812.555402333,542812.603719500
369,542812.566594125,542812.572019792,542812.572051333,542812.620385917
370,542812.583993750,542812.588763958,542812.588791292,542812.637052292
371,542812.606700333,542812.606725542,542812.606755500,542812.653718667
372,542812.621725208,542812.621927583,542812.621953667,542812.670385083
373,542812.633796792,542812.638606125,542812.638641250,542812.687051417
374,542812.649940708,542812.655397167,542812.655439208,542812.703717834
375,542812.666710833,542812.672060083,542812.672100000,542812.720384167
376,542812.683889958,542812.688730917,542812.688788333,542812.737050583
377,542812.700572417,542812.705475042,542812.705516167,542812.753717000
378,542812.717152083,542812.722040042,542812.722084083,542812.770383333
379,542812.733969167,542812.738680833,542812.738730542,542812.787049708
380,542812.750516625,542812.755329542,542812.755383209,542812.803716125
381,542812.767053625,542812.772037458,542812.772086500,542812.820382500
382,542812.783818958,542812.788268792,542812.788321625,542812.837048875
383,542812.800146250,542812.805393542,542812.805438125,542812.853715208
384,542812.816134792,542812.822031917,542812.822065250,542812.870381583
385,542812.833000625,542812.838671542,542812.838703167,542812.887047958
386,542812.851856167,542812.855586750,542812.855631208,542812.903714375
387,542812.866744000,542812.872192917,542812.872233709,542812.920380750
388,542812.883603333,542812.888732667,542812.888775875,542812.937047125
389,542812.900207042,542812.905284208,542812.905341000,542812.953713542
390,542812.916127209,542812.921686167,542812.921736667,542812.970379917
391,542812.934045667,542812.938755125,542812.938785583,542812.987046292
392,542812.950011250,542812.955430542,542812.955456375,542813.003712708
393,542812.966838292,542812.972072500,542812.972097042,542813.020379000
394,542812.983528833,542812.988814833,542812.988839500,542813.037045417
395,542813.000145959,542813.005409417,542813.005435125,542813.053711833
396,542813.016468792,542813.022152583,542813.022181750,542813.070378208
397,542813.033107458,542813.038814042,542813.038836667,542813.087044583
398,542813.051086958,542813.055370958,542813.055394500,542813.103710959
399,542813.066550375,542813.072096833,542813.072119042,542813.120377333
400,542813.083580750,542813.088723000,542813.088771167,542813.137043708
401,542813.100434792,542813.105377083,542813.105403458,542813.153710125
402,542813.116499000,542813.122069750,542813.122101583,542813.170376458
403,542813.133502625,542813.138747167,542813.138772958,542813.187042875
404,542813.150023083,542813.155465750,542813.155489958,542813.203709292
405,542813.166652708,542813.172176792,542813.172201167,542813.220375625
406,542813.183642500,542813.188741042,542813.188764208,542813.237042000
407,542813.199704792,542813.205397458,542813.205421250,542813.253708375
408,542813.216516292,542813.222052417,542813.222085083,542813.270374708
409,542813.233204375,542813.238748917,542813.238773583,542813.287041125
410,542813.251051792,542813.255370000,542813.255397292,542813.303707542
411,542813.267859500,542813.271901208,542813.271927458,542813.320373875
412,542813.283342667,542813.288779708,542813.288806083,542813.337040292
413,542813.300125583,542813.305432583,542813.305457708,542813.353706708
414,542813.317382917,542813.321994000,542813.322026083,542813.370373083
415,542813.334001333,542813.338306833,542813.338349708,542813.387039458
416,542813.349853708,542813.355513542,542813.355539750,542813.403705833
417,542813.366987583,542813.372125125,542813.372150667,542813.420372208
418,542813.383766625,542813.388739500,542813.388764333,542813.437038583
419,542813.401166208,542813.405400917,542813.405429250,542813.453705000
420,542813.416539625,542813.422087250,542813.422112959,542813.470371333
421,542813.434112917,542813.438774792,542813.438803042,542813.487037667
422,542813.449948833,542813.455193500,542813.455219208,542813.503704167
423,542813.466343875,542813.472316250,542813.472364667,542813.520370542
424,542813.485137792,542813.488670417,542813.488708708,542813.537036917
425,542813.500855250,542813.505313833,542813.505351667,542813.553703292
426,542813.517026125,542813.522090958,542813.522129333,542813.570369708
427,542813.533873250,542813.538770292,542813.538807792,542813.587036083
428,542813.549315542,542813.555190917,542813.555227333,542813.603702458
429,542813.566975417,542813.572080125,542813.572112708,542813.620368792
430,542813.582567042,542813.588741375,542813.588775417,542813.637035208
431,542813.599277208,542813.605464167,542813.605500250,542813.653701542
432,542813.616087709,542813.622007833,542813.622042083,542813.670367958
433,542813.632739875,542813.638859375,542813.638899833,542813.687034333
434,542813.649348292,542813.655402667,542813.655438083,542813.703700708
435,542813.665639333,542813.672001292,542813.672031708,542813.720367083
436,542813.683443083,542813.688712208,542813.688748583,542813.737033417
437,542813.699384000,542813.705321708,542813.705359125,542813.753699833
438,542813.716281042,542813.722059833,542813.722092708,542813.770366250
439,542813.732726333,542813.738686417,542813.738726167,542813.787032625
440,542813.749270750,542813.755396667,542813.755429958,542813.803699000
441,542813.766134875,542813.772083542,542813.772116500,542813.820365417
442,542813.782685000,542813.788776584,542813.788810250,542813.837031750
443,542813.799539292,542813.805632292,542813.805665875,542813.853698167
444,542813.817153084,542813.822064833,542813.822101542,542813.870364583
445,542813.833147792,542813.838767250,542813.838803708,542813.887030875
446,542813.849637583,542813.855477625,542813.855517125,542813.903697333
447,542813.866322792,542813.872052417,542813.872086000,542813.920363667
448,542813.882454459,542813.888706500,542813.888747542,542813.937030083
449,542813.899466958,542813.905405333,542813.905437708,542813.953696458
450,542813.916301625,542813.922017125,542813.922047375,542813.970362833
451,542813.932551292,542813.938714417,542813.938745292,542813.987029250
452,542813.949269750,542813.955385458,542813.955418375,542814.003695625
453,542813.966226667,542813.971960625,542813.971996375,542814.020362000
454,542813.982637792,542813.988663125,542813.988694500,542814.037028333
455,542813.999194750,542814.005323833,542814.005368375,542814.053694750
456,542814.016307500,542814.022078167,542814.022109792,542814.070361125
457,542814.032962292,542814.038664500,542814.038696292,542814.087027500
458,542814.049081042,542814.055344583,542814.055386125,542814.103693875
459,542814.066283917,542814.072018667,542814.072050083,542814.120360375
460,542814.082458625,542814.088697625,542814.088748917,542814.137026708
461,542814.099245625,542814.105395583,542814.105439333,542814.153693042
