frame,emulated_frame,total_ms,cpu_wall_ms,cpu_thread_ms,cpu_idle_ms,cpu_throttle_sleep_ms,cpu_throttle_requested_ms,cpu_throttle_lateness_ms,video_build_ms,present_ms,audio_mix_ms,static_bursts,static_cycles,static_native_dispatches,static_fallback_steps,static_hook_fallbacks,fallback_mfspr,fallback_mtspr,fallback_cache,fallback_dcbst,fallback_dcbf,fallback_dcbi,fallback_icbi,fallback_other,cache_controls,cache_control_dcbst,cache_control_dcbf,cache_control_dcbi,cache_control_icbi
30,327,12.533209,12.427004,7.851750,0.000000,3.697417,3.678847,0.018028,0.065500,0.014583,0.294166,654,8107213,160066,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
31,328,20.395833,20.270660,19.570923,0.000000,0.000501,0.000000,0.000000,0.047583,0.015042,0.582541,659,8102665,170733,0,302,0,302,0,0,0,0,0,0,21046,14400,3510,3136,0
32,329,12.616667,12.505679,8.094374,0.000000,4.201916,4.200971,0.000362,0.061750,0.013291,0.298458,658,8107035,149596,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
33,330,20.882875,20.773866,18.788703,0.000000,0.000666,0.000000,0.000000,0.044041,0.013167,0.585667,663,8102581,168889,0,302,0,302,0,0,0,0,0,0,21046,14400,3510,3136,0
34,331,14.336125,14.220247,8.407964,0.000000,4.144375,4.142763,0.001237,0.067333,0.044583,0.294375,648,8107274,157455,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
35,332,21.478333,21.350994,20.514282,0.000000,0.000709,0.000000,0.000000,0.059458,0.015292,0.621416,665,8102472,159057,0,302,0,302,0,0,0,0,0,0,22848,14400,4680,3768,0
36,333,9.175167,9.066458,8.240189,0.000000,1.749665,1.743972,0.005194,0.033208,0.070708,0.292125,650,8107235,156172,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
37,334,21.779000,21.649924,19.370583,0.000000,0.000832,0.000000,0.000000,0.095666,0.030417,0.646833,660,8102600,166470,0,302,0,302,0,0,0,0,0,0,21046,14400,3510,3136,0
38,335,13.637458,13.528568,8.337982,0.000000,4.315958,4.097596,0.217862,0.058292,0.013833,0.289791,654,8107058,145845,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
39,336,21.703625,21.581793,19.171063,0.000000,0.000502,0.000000,0.000000,0.051083,0.014875,0.605333,662,8102629,164598,0,302,0,302,0,0,0,0,0,0,21046,14400,3510,3136,0
40,337,12.556083,12.447334,8.613080,0.000000,2.270917,2.269680,0.000112,0.068459,0.016833,0.295375,651,8107249,153558,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
41,338,21.802959,21.672649,19.361353,0.000000,0.000250,0.000000,0.000000,0.049916,0.016167,1.041458,668,8102437,156417,0,302,0,302,0,0,0,0,0,0,23497,14400,4680,4417,0
42,339,11.075916,10.967240,7.631300,0.000000,3.330459,1.446222,1.883028,0.047792,0.016083,0.291917,653,8107216,152241,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
43,340,21.040250,20.910412,19.127417,0.000000,0.000585,0.000000,0.000000,0.049000,0.041500,0.649999,660,8102662,164302,0,302,0,302,0,0,0,0,0,0,21666,14400,3510,3756,0
44,341,11.239125,11.129607,7.512305,0.000000,3.178457,2.826346,0.351404,0.052625,0.015459,0.295375,659,8107021,143342,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
45,342,20.999000,20.885844,18.629848,0.000000,0.000707,0.000000,0.000000,0.041417,0.011292,0.581292,663,8102627,162341,0,302,0,302,0,0,0,0,0,0,21629,14400,3510,3719,0
46,343,12.469000,12.339074,7.390037,0.000000,4.100667,4.006555,0.093445,0.046125,0.012959,0.310959,650,8107254,149626,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
47,344,20.583417,20.467701,18.412871,0.000000,0.000625,0.000000,0.000000,0.052250,0.013542,0.595667,668,8102442,151709,0,302,0,302,0,0,0,0,0,0,23431,14400,4680,4351,0
48,345,12.558667,12.437877,7.244134,0.000000,4.913583,4.209555,0.703403,0.058541,0.017334,0.297000,649,8107224,148324,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
49,346,20.762583,20.656006,18.962915,0.000000,0.000458,0.000000,0.000000,0.052250,0.022458,0.590417,661,8102638,161192,0,302,0,302,0,0,0,0,0,0,21615,14400,3510,3705,0
50,347,13.981208,13.868208,7.741504,0.000000,5.413708,4.331971,1.080987,0.055125,0.014000,0.297959,659,8107050,137748,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
51,348,21.265167,21.126125,19.427465,0.000000,0.000501,0.000000,0.000000,0.055500,0.015250,0.581874,660,8102600,157945,0,302,0,302,0,0,0,0,0,0,21592,14400,3510,3682,0
52,349,10.975458,10.840262,7.443710,0.000000,3.010250,2.348722,0.660695,0.077334,0.045500,0.448959,652,8107275,145695,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
53,350,21.442917,21.343891,19.595224,0.000000,0.000501,0.000000,0.000000,0.047208,0.016167,0.592209,668,8102488,147266,0,302,0,302,0,0,0,0,0,0,23329,14400,4680,4249,0
54,351,11.327375,11.217958,7.336997,0.000000,3.651458,3.271389,0.379611,0.055125,0.028375,0.290208,649,8107193,144408,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
55,352,21.507458,21.387216,19.195559,0.000000,0.000458,0.000000,0.000000,0.052125,0.048875,0.651375,657,8102625,155057,0,302,0,302,0,0,0,0,0,0,21458,14400,3510,3548,0
56,353,11.023459,10.916326,7.163313,0.000000,3.904499,3.904013,0.000112,0.034625,0.011958,0.513416,658,8107050,134623,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
57,354,19.415208,17.577163,17.571805,0.000000,0.000582,0.000000,0.000000,0.318750,0.023625,0.705916,658,8102586,153178,0,302,0,302,0,0,0,0,0,0,21451,14400,3510,3541,0
58,355,15.046208,16.660005,8.525828,0.000000,6.223750,6.048707,0.174793,0.077584,0.016375,0.313625,653,8107258,141780,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
59,356,20.425000,20.306966,19.261422,0.000000,0.000626,0.000000,0.000000,0.046625,0.040209,0.634418,665,8102501,142272,0,302,0,302,0,0,0,0,0,0,23191,14400,4680,4111,0
60,357,13.891917,13.715976,7.809905,0.000000,4.808251,4.807222,0.000320,0.108792,0.023750,0.605458,650,8107187,141412,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
61,358,21.138750,21.054566,19.090262,0.000000,0.000417,0.000000,0.000000,0.050500,0.014375,0.670999,662,8102634,150338,0,302,0,302,0,0,0,0,0,0,21307,14400,3510,3397,0
62,359,11.443083,11.334456,7.328999,0.000000,3.431668,3.290305,0.140779,0.050250,0.013167,0.309625,660,8107050,129548,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
63,360,21.176625,21.056933,18.909352,0.000000,0.000333,0.000000,0.000000,0.048792,0.043042,0.615292,661,8102648,150317,0,302,0,302,0,0,0,0,0,0,21298,14400,3510,3388,0
64,361,11.870542,11.740538,7.448164,0.000000,3.934540,3.933388,0.000695,0.093792,0.042125,0.298292,656,8107248,138905,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
65,362,22.502625,22.301495,20.067955,0.000000,0.000666,0.000000,0.000000,0.048125,0.014417,0.649500,667,8102441,142150,0,302,0,302,0,0,0,0,0,0,23098,14400,4680,4018,0
66,363,11.993083,11.881427,7.704875,0.000000,2.904167,2.902264,0.000986,0.086125,0.019334,0.295209,650,8107245,136555,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
67,364,21.284417,21.141251,19.717245,0.000000,0.000251,0.000000,0.000000,0.053208,0.013292,0.618417,660,8102638,146522,0,302,0,302,0,0,0,0,0,0,21298,14400,3510,3388,0
68,365,9.989167,9.884814,7.323378,0.000000,3.003208,3.002637,0.000446,0.032833,0.029667,0.324042,658,8107070,131824,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
69,366,19.790541,19.674403,18.146456,0.000000,0.000916,0.000000,0.000000,0.095625,0.013917,0.602708,661,8102632,145343,0,302,0,302,0,0,0,0,0,0,21312,14400,3510,3402,0
70,367,14.664000,14.553077,8.250872,0.000000,6.623666,6.482415,0.140960,0.064417,0.022708,0.301208,650,8107247,133946,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
71,368,20.325709,20.198170,18.870202,0.000000,0.000501,0.000000,0.000000,0.056625,0.015833,0.651333,669,8102427,138869,0,302,0,302,0,0,0,0,0,0,23125,14400,4680,4045,0
72,369,13.462583,13.351934,7.414163,0.000000,5.329541,5.053222,0.275903,0.072125,0.037583,0.297166,651,8107243,132644,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
73,370,20.031042,19.917908,18.673872,0.000000,0.000458,0.000000,0.000000,0.052666,0.016334,0.640709,667,8102661,139745,0,302,0,302,0,0,0,0,0,0,22924,14400,4536,3988,0
74,371,13.499208,13.392610,7.325885,0.000000,5.122793,4.920680,0.201445,0.070750,0.041250,0.615583,654,8107025,129140,0,2,0,2,0,0,0,0,0,0,5610,0,3654,1956,0
75,372,20.470208,20.353674,18.532405,0.000000,0.000709,0.000000,0.000000,0.058709,0.016500,0.297667,660,8102651,140848,0,302,0,302,0,0,0,0,0,0,21374,14400,3510,3464,0
76,373,13.015334,12.909380,7.499710,0.000000,4.720333,4.243055,0.476778,0.045500,0.020083,0.589501,656,8107109,125439,0,2,0,2,0,0,0,0,0,0,7208,0,4680,2528,0
77,374,21.694833,21.572416,19.142598,0.000000,0.000499,0.000000,0.000000,0.060083,0.016292,0.638417,660,8102592,139520,0,302,0,302,0,0,0,0,0,0,20602,14400,3510,2692,0
78,375,11.077417,10.972067,7.140993,0.000000,2.987375,2.979264,0.007278,0.040583,0.013958,0.304416,650,8107229,128709,0,2,0,2,0,0,0,0,0,0,5406,0,3510,1896,0
79,376,21.763375,21.640172,18.948827,0.000000,0.000542,0.000000,0.000000,0.053166,0.016750,0.598167,664,8102462,133634,0,302,0,302,0,0,0,0,0,0,22262,14400,4680,3182,0
